일자,언론사,기고자,제목
20201130,경향신문,이주영 기자 young78@kyunghyang.com,"문 대통령 ""공직사회 선공후사의 자세로"""
20201130,한국경제,강영연(yykang@hankyung.com),"문재인 대통령 ""전세계가 수능 주목 방역에 만전 기해야"""
20201130,경향신문,이주영 기자 young78@kyunghyang.com,"문 대통령 “공직자, 선공후사의 자세로” 검찰 반발 우회 비판"
20201130,매일경제,한하림,"문 대통령 ""세계가 수능 주목 K방역의 우수성 더 빛날 것"""
20201130,전자신문,김동욱,수석?보좌관회의 주재하는 문 대통령
20201130,YTN,차정윤,"문 대통령 ""공직자, 소속부처 이익보다 '선공후사' 해야"""
20201130,한국경제,강경주(qurasoha@hankyung.com),"문 대통령 ""전세계가 우리 수능 주목 수험생 학부모 응원"""
20201130,매일경제,이상규,"문대통령 ""공직자들 마음가짐부터 더욱 가다듬어야 할 때"""
20201130,전자신문,안영국,"문 대통령 ""진통 따라도 낡은 것과 과감히 결별해야"""
20201130,강원도민일보,남궁창성,"문 대통령 ""공직자들 마음가짐 가다듬고 선공후사해야"""
20201130,머니투데이,변휘|기자,"나경원 ""문 대통령, 노 대통령 '반의 반만큼'이라도 해라"""
20201130,한국경제,고은빛(silverlight@hankyung.com),"[속보] 문재인 대통령 ""공직자, 기본으로 돌아가야"" 추미애-윤석열 겨냥?"
20201130,아시아경제,문채석,19차 국제반부패회의 내일 저녁 개회 문대통령 환영사
20201130,YTN,나연수,"문 대통령 ""공직자, 소속부처 이익보다 '선공후사' 해야"""
20201130,YTN,YTN,"문 대통령 ""이번 주 확산세 꺾어야...수능 방역에 만전"""
20201130,부산일보,박석호,"문 대통령 ""모든 공직자 부처 집단 아닌 공동체 이익을 받들어야""...검찰 겨냥한 발언인가"
20201130,한겨레,이완,"문 대통령 “공직자, 집단 이익 아닌 공동체 이익 받들어야”"
20201130,헤럴드경제,강문규 기자,"[속보]문대통령 “권력기관 개혁은 미래 혁신 노력 공직자, 기본으로 돌아가야”"
20201130,YTN,나연수,"문 대통령 ""범정부 비상대응체계 가동해 수능 방역에 만전"""
20201130,한국일보,신은별,"문 대통령 ""공직자는 집단 아닌 공동체 이익 받들어야"" 사실상 검찰 '직격'"
20201130,헤럴드경제,이명수 기자,"경희대 대나무숲“문대통령 이성윤 검사장, 동문이라는게 수치스럽다”"
20201130,국민일보,김동우,"안철수, 문 대통령에 여야대표 회동 제안 “온 나라가 무법천지”"
20201130,세계일보,김주영,"안철수 “문 대통령, 유리할 때만 나서고 불리할 땐 숨어”"
20201130,한국일보,류호,문 대통령 민주당 지지율 같이 올랐다
20201130,디지털타임스,김광태,"안철수 ""온나라가 무법천지 문대통령 정당대표와 만나자"""
20201130,세계일보,,"""온나라가 무법천지"" 安, 문대통령에 여야대표 회동 제안"
20201130,헤럴드경제,강문규 기자,"문 대통령, 언제 입여나 2일 윤석열 징계위 후 입장표명 할 듯"
20201130,세계일보,이동준,문 대통령 지지율 상승 “코로나 극복 기대 요인”
20201130,머니투데이,박종진 |기자,"안철수 ""문대통령 숨지말라"" 명나라 망친 황제에 비유"
20201130,국민일보,박세환,"문 대통령 지지율, 秋-尹 갈등에도 굳건 민주당도 상승"
20201130,아시아경제,한승곤,"""선배님 너무 부끄럽다"" 경희대 文 후배, '침묵' 문 대통령 비판"
20201130,KBS,우수경,"문 대통령, 수능 시험장 방역 점검 “안전에 최선”"
20201130,강원도민일보,남궁창성,"문대통령,수능 방역현장 점검 ""수험생 안전 최선"""
20201130,아주경제,유대길,[포토] 수능 수험생 칸막이 살피는 문재인 대통령
20201130,국제신문,정유선 기자 freesun@kookje.co.kr,"추 윤전쟁, 신공항 문제 문 대통령 ‘레임덕 트리거’ 될라"
20201129,대전일보,송충원,"문 대통령, 수능 방역현장 점검서 ""수험생 안전에 최선"" 당부"
20201129,YTN,차정윤,"문 대통령, 수능 방역 점검...""마지막까지 긴장 당부"""
20201129,YTN,차정윤,"문 대통령, 수능 방역 준비 점검...""끝까지 철저한 준비 당부"""
20201129,KBS,우수경,"문 대통령, 수능 시험장 방역 점검 “안전에 최선”"
20201129,YTN,차정윤,"문 대통령, 수능 방역 점검...""마지막까지 긴장 당부"""
20201129,OBS,배해수,"문 대통령 수능 현장 점검 ""방역 준비 철저히"""
20201129,매일경제,이충우,"[포토] 문대통령, 수능 방역 준비상황 점검"
20201129,매일경제,이충우,[포토] 수능 방역 준비 상황 점검중인 문대통령
20201129,한국일보,이동현,"문대통령, D-3 수능 방역 점검 ""마지막까지 긴장하라"""
20201129,한국경제,허문찬(sweat@hankyung.com),"[포토] 문재인 대통령, 자가격리 수험생 수능 시험장 점검"
20201129,YTN,차정윤,"문 대통령, 수능 방역 준비 점검...""끝까지 철저한 준비 당부"""
20201129,세계일보,박현준,"문 대통령 “교육당국, 마지막 순간까지 수능 준비 철저히 해달라”"
20201129,서울신문,김태이,[서울포토] 수능 칸막이 책상에 직접 앉은 문재인 대통령
20201129,서울신문,정현용,[현장] 수능시험장 점검나선 문 대통령 “준비상황 보니 안심”
20201129,한겨레,이완,"수능시험장 찾아간 문 대통령, 자가격리자용 별도 장소 점검"
20201129,한국경제,김형호(chsan@hankyung.com),"자가격리 시험장 찾은 문 대통령 ""감독자원 교사들 고마운 분들"""
20201129,YTN,차정윤,"문 대통령, 수능 방역현장 점검...""끝까지 철저한 준비 당부"""
20201129,경향신문,청와대사진기자단,[경향포토] 2021학년도 수능 자가격리 수험생 고사장 점검하는 문재인대통령
20201129,경향신문,청와대사진기자단,[경향포토] 2021학년도 수능 방역준비상황 점검하는 문재인대통령
20201129,경향신문,청와대사진기자단,[경향포토] 2021학년도 수능 시험장 점검하는 문재인대통령
20201129,중부일보,김재득,"문재인 대통령, 수능 시험 현장 방역태세 점검"
20201129,전자신문,안영국,"문 대통령, 수능 준비 점검...수능 당일 뿐만 아니라 이후 방역에도 철저히하라 당부"
20201129,매일경제,한하림,"문 대통령 수능 방역 현장 방문 ""철저한 준비해 달라"""
20201129,서울신문,김태이,[포토] 수능 수험생 자리에 직접 앉은 문 대통령
20201129,디지털타임스,김광태,"문대통령, 자가격리 수험생용 시험장 점검 ""수험생 안전에 최선"""
20201129,YTN,차정윤,"문 대통령, 자가격리 수험생 시험장 방문...방역 준비 상황 점검"
20201129,전북도민일보,청와대=이태영 기자,"문재인 대통령, 2021학년도 수능 대비 시험장 방역 준비 상황 점검"
20201129,국민일보,박세환,[포착] 수능 자가격리 수험생 자리 앉아보는 문 대통령
20201129,헤럴드경제,강문규 기자,"문대통령, ‘수능 D-4’ 방역현장 점검 “수험생 안전 최선”"
20201129,매일경제,한경우,"문재인 대통령, 자가격리 수험생 시험장 오산고 방문해 방역 점검"
20201129,부산일보,조경건,"금태섭, 문대통령 겨냥 ""노대통령과 전혀 다르다 책임 회피해"""
20201129,경향신문,임지선 기자 vision@kyunghyang.com,"금태섭 “노무현은 책임을 졌고, 문 대통령은 회피”"
20201129,디지털타임스,김광태,"금태섭 ""문대통령 책임 회피 국민 앞에 직접 나서라"""
20201129,매일경제,이상규,"금태섭 ""秋-尹 갈등은 문 대통령 책임 회피로 생긴 것"""
20201128,조선일보,오경묵 기자,"진중권 “문 대통령, 윤석열 해임하며 ‘악어의 눈물’ 연출할 것”"
20201128,한국일보,류호,日우토로 강경남 할머니 가시는 길...문 대통령 유재석도 울었다
20201128,조선일보,양승식 기자,"유승민 “다시 태어나면 정치 안해 문 대통령 범죄혐의 없느냐, 앞으로 문제될 것”"
20201128,한국경제,신현아(sha0119@hankyung.com),"서울대생 사과문에 나경원 ""문 대통령, 이 절규 왜 안 듣나"""
20201128,한국일보,신은별,"국민의힘, 문 대통령 '침묵' 비판... ""추미애 법치주의 흔드는데 文 어디에?"""
20201128,국민일보,천금주,“박근혜정부 불통정권” 문 대통령 과거 발언 소환한 진중권
20201128,세계일보,김현주,문대통령 지지도 40% 부정평가 이유로 '검찰 법무부 갈등 침묵 방관' 새롭게 등장
20201128,YTN,차정윤,"문 대통령 ""2050 탄소중립위 설치...에너지 차관 신설"""
20201128,한겨레,이정규,[김이택의 저널어택] 여권 “윤 총장 징계 결정되면 문 대통령 즉각 재가”
20201128,국민일보,,"[사설] 문 대통령, 국민과 보다 적극적 소통해야"
20201127,대전일보,송충원,"이상민 ""문 대통령이 추미애 윤석열 동반퇴진 시켜야... 악취나는 싸움 지긋지긋"""
20201127,경향신문,이주영 기자 young78@kyunghyang.com,문 대통령 “임기 내 탄소중립 기틀 마련” 직접 챙긴다
20201127,경향신문,,"[사설] 임기 내 탄소중립 틀 짠다는 문 대통령, 속도 내실 다잡아야"
20201127,한겨레,노현웅,문 대통령 지지율 최저 근접 국민의힘 ‘대통령 침묵’ 공세
20201127,YTN,차정윤,문 대통령 지지율 40%...8월 '부동산 대란' 이후 최저
20201127,국민일보,심희정,"국민의힘 초선, 청와대 앞으로 “문 대통령 면담 요청”"
20201127,서울신문,이주원,문 대통령 “과거 정부 석탄발전량 늘려 다음 정부에 떠넘겨선 안 돼”
20201127,한국경제,강영연(yykang@hankyung.com),"문재인 대통령 ""탄소중립 가속 에너지차관 신설"""
20201127,서울경제,조예리 기자,"국민의힘 초선들 ""문 대통령에 보낸 질의서, 靑이 거부"" 릴레이 시위 돌입(종합)"
20201127,YTN,황혜경,"자누치 대표 ""바이든, 문재인 정부 대북 기조 지지할 것"""
20201127,한국경제,고은이(koko@hankyung.com),"김종철 ""국민들 秋에 피로감 문 대통령, 책임있게 나서야"""
20201127,SBS,정경윤 기자,"문 대통령 ""2050 탄소 중립 사회로 미래차 산업 육성"""
20201127,전북일보,김준호,문대통령 “범정부 탄소중립 추진체계 강력 구축”
20201127,머니투데이,김지영|기자,"국민의힘 초선들, 靑 릴레이 시위 돌입 ""문 대통령 눈 귀 어둡나"""
20201127,조선일보,서유근 기자,"진중권 “추미애 문대통령, 자기들도 말도 안되는 소리라는 거 알 것”"
20201127,서울신문,도준석,[서울포토] 2050 탄소중립 범부처 전략회의 주재하는 문대통령
20201127,경향신문,이주영 기자 young78@kyunghyang.com,"문 대통령 “과거 정부, 석탄발전량 늘려 다음 정부에 떠넘겨선 안 돼”"
20201127,디지털타임스,이미정,"문 대통령 ""임기내 탄소중립 추진체계 구축 기틀 마련"""
20201127,아시아경제,강나훔,문 대통령 지지율 40% 취임 후 최저치 근접 [갤럽]
20201127,경향신문,김기남 기자 kknphoto@kyunghyang.com,[경향포토] 탄소중립 범부처 전략회의 주재하는 문재인대통령
20201127,경향신문,김기남 기자 kknphoto@kyunghyang.com,[경향포토] 마스크 벗는 문재인대통령...탄소중립 범부처 전략회의 주재
20201127,경향신문,김기남 기자 kknphoto@kyunghyang.com,[경향포토] 근심걱정 가득한 문재인대통령과 정세균 국무총리
20201127,디지털타임스,이미정,"문대통령, 청와대 외교정책비서관에 김용현 임명"
20201127,서울경제,조예리 기자,"조은산 ""'문 대통령의 침묵', 명령과 다름없다 주인은 구경, 투견들만 싸워"""
20201127,내일신문,구본홍,코로나 '3차 대유행' '검란'  문 대통령 국정운영 '중대 고비'
20201127,KBS,강푸른,시진핑 “여건 허락하면 방한” 문 대통령 “中과 함께 비핵화 노력”
20201127,OBS,배해수,"문 대통령 ""탄소중립 사회 대전환 '저탄소발전전략' 연내 UN 제출"""
20201127,전북일보,김준호,"문 대통령, 청와대 외교정책비서관 김용현 임명"
20201127,매일경제,김현정,"문대통령 ""2050탄소중립위 설치 에너지 전담 차관 신설"""
20201127,세계일보,,"문대통령 ""2050탄소중립위 설치 임기내 기틀 마련"""
20201127,경향신문,이주영 기자 young78@kyunghyang.com,문 대통령 “대통령 직속 탄소중립위 설치 임기내 기틀 마련하겠다”
20201127,YTN,차정윤,"문 대통령 ""2050 탄소중립위원회 설치...에너지 차관 신설"""
20201127,전자신문,변상근,"문 대통령, ""대통령 직속 탄소중립위, 산업부 에너지 전담 차관 신설"""
20201127,한국경제,조아라(rrang123@hankyung.com),"[속보] 문대통령 ""2050탄소중립위 설치 임기내 기틀 마련"""
20201127,국민일보,심희정,"문 대통령 지지율 40%, 3개월새 최저치 秋 尹 갈등 반영"
20201127,한국일보,신은별,"문 대통령 ""대통령 직속 '2050 탄소중립위' 설치 할 것"""
20201127,한겨레,서영지,문 대통령 “탄소중립위원회 설치 임기 내 기틀 마련”
20201127,디지털타임스,이미정,"[속보] 문대통령 ""미래차, 탄소중립 선도산업으로 육성"""
20201127,디지털타임스,이미정,"[속보] 문대통령 ""산자부에 `에너지 차관` 신설 추진"""
20201127,한국경제,신현아(sha0119@hankyung.com),"[속보] 문대통령 ""산자부에 '에너지 차관' 신설 추진"""
20201127,한국경제,신현아(sha0119@hankyung.com),"[속보] 문대통령 ""미래차, 탄소중립 선도산업으로 육성"""
20201127,헤럴드경제,강문규 기자,"[속보]문대통령 “미래차, 탄소중립 선도산업으로 육성”"
20201127,한국경제,조아라(rrang123@hankyung.com),"[속보] 문대통령 ""대통령직속 '2050 탄소중립위' 설치"""
20201127,서울신문,김유민,문 대통령 지지율 40% 코로나 대처 긍정 부동산엔 부정
20201127,한겨레,노현웅,문재인 대통령 지지율 4%p 떨어진 40% 취임 후 최저치 근접
20201127,헤럴드경제,이현정 기자,문 대통령 긍정률 40% 추미애-윤석열 갈등에 최저치 근접[갤럽]
20201127,전자신문,안영국,"문 대통령, 청와대 외교정책비서관에 김용현 주미 보스턴 총영사 임명"
20201127,아주경제,박경은,"[아주 정확한 팩트체크] 문재인 대통령, 재난영화 '판도라' 보고 탈원전 정책 결정?"
20201127,매일경제,김현정,"문대통령, 청와대 외교정책비서관에 김용현 임명"
20201127,세계일보,,"문대통령, 靑 외교정책비서관에 김용현 임명"
20201127,헤럴드경제,강문규 기자,"문대통령, 靑 외교정책비서관에 김용현 임명"
20201127,머니투데이,김지영|기자,"中 왕이, 이해찬 만나 ""문재인 대통령, 전쟁 파국 막았다"" 평가"
20201127,세계일보,,"홍준표 ""문 대통령, '추 윤 갈등'에 침묵 로마 황제 연상"""
20201127,문화일보,민병기,"문대통령, 오늘 ‘2050 탄소중립 범부처 전략회의’ 주재"
20201127,KBS,강푸른,시진핑 “여건 허락하면 방한” 문 대통령 “中과 함께 비핵화 노력”
20201127,매일경제,김현정,"문대통령, 27일 `2050 탄소중립 전략회의` 주재"
20201127,세계일보,김현주,"문 대통령, 왕이 만나 ""韓 中, 코로나 대응 국제협력 모범사례"""
20201127,YTN,나연수,"문 대통령 ""중국과 한반도 비핵화 노력 계속...남북관계 역할 기대"""
20201127,매일경제,,[사설] 노무현처럼 문 대통령도 `검사와의 대화` 나설 때다
20201127,아주경제,유대길,"[포토] 문재인 대통령, 왕이 중국 외교부장 접견"
20201127,경인일보,이성철,"""한반도 비핵화 노력 계속 中, 남북관계 발전 역할을"" 문재인 대통령, 왕이 외교부장 접견"
20201127,파이낸셜뉴스,곽인찬,"[fn사설] 지긋지긋한 추 윤 갈등, 문 대통령이 풀어야"
20201126,광주일보,최권일,문 대통령 지지율 소폭 상승
20201126,KBS,강푸른,시진핑 “여건 허락하면 방한” 문 대통령 “中과 함께 비핵화 노력”
20201126,한국일보,김소연,"中 ""왕이, 문 대통령 만나 확고한 한반도 비핵화 목표 확인"""
20201126,국민일보,박재현,中 왕이 “문재인 정부 전쟁과 파국 막았다” 이해찬 전 민주당 대표와 만찬
20201126,대전일보,송충원,"문 대통령, 왕이 中외교부장 접견서 ""중국과 함께 완전한 비핵화 노력 멈추지 않을 것"""
20201126,아시아경제,김슬기,"""무섭습니다"" 국민의힘, '尹 직무 배제'에 문 대통령 과거 발언 소환"
20201126,한국일보,신은별,"""뜨거운 감자, 식어야 입 연다""...문 대통령 '침묵의 공식'"
20201126,경향신문,유신모 외교전문기자·이주영 기자  simon@kyunghyang.com,시진핑 “여건 허락 때 방한” 문 대통령 “안정되면 뵙기를”
20201126,부산일보,이은철,"시진핑 ""여건 허락될 때 방한"" 문 대통령 ""코로나 안정되면 한국서 뵙길"""
20201126,한국경제,이보배(bobae38317@hanmail.net),"시진핑 ""여건 허락시 방한"" 문 대통령 ""코로나 안정 후 만나길"" [종합]"
20201126,OBS,최진만,"문 대통령, 왕이 접견 ""중국과 비핵화 노력"""
20201126,매일신문,이주형,"[속보] 문 대통령 ""한중일 협력 중요 3국 정상회의 조속 개최 노력"""
20201126,매일경제,디지털뉴스국,"문 대통령, 中 왕이 부장 만나 ""코로나 안정되면 시진핑 방한 기대"""
20201126,전북도민일보,청와대=이태영 기자,"문재인 대통령 “한중, 코로나 긴밀 협력 국제 모범 사례“"
20201126,경향신문,이주영 기자 young78@kyunghyang.com,시진핑 주석 “여건 허락될 때 방한” 문 대통령 “한국에서 뵙길 기대”
20201126,YTN,이정미,"국민의힘, 문 대통령 과거 발언 소환해 ""무섭습니다"""
20201126,헤럴드경제,온라인뉴스 기자,[속보] 문대통령 “한중일 협력 중요 3국 정상회의 조속 개최 노력”
20201126,매일신문,조두진,"문재인 대통령, 왕이(王毅) 중국 외교부장 접견"
20201126,디지털타임스,김미경,"왕이 위원 만난 문재인 대통령 ""중국과 함께 완전한 비핵화 멈추지 않을 것"""
20201126,중부일보,김재득,"문재인 대통령 ""中과 전쟁종식, 완전한 비핵화 노력 멈추지 않을 것"""
20201126,서울신문,임효진,문 대통령 “중국과 함께 ‘완전한 비핵화’ 위해 노력”
20201126,매일경제,고득관,"[종합] 문 대통령, 中 왕이 외교부장 접견 ""완전한 비핵화 노력 멈추지 않을 것"""
20201126,전자신문,안영국,"문 대통령, 왕이 중국 외교부장 접견...신속통로 언급하며 “양국 경제협력 더욱 발전시켜야”"
20201126,한국일보,류호,"윤건영 ""문 대통령의 침묵? 野, 막장 드라마 찍자는 건가"""
20201126,매일신문,최경철,"문 대통령 ""중국 포함 국제사회와 함께 완전한 비핵화 노력 멈추지 않을 것"""
20201126,한겨레,이완,"문 대통령, 시진핑 메시지 받아 “새로운 30년 장기협력방안 마련하자”"
20201126,헤럴드경제,강문규 기자,"문대통령, 中왕이 접견 “완전한 비핵화 노력 멈추지 않을 것”(종합)"
20201126,디지털타임스,김광태,"[속보] 문대통령 ""중국과 함께 완전한 비핵화 노력 멈추지 않을 것"""
20201126,경향신문,이주영 기자 young78@kyunghyang.com,"문 대통령, 왕이 부장 접견 “중국과 함께 완전한 비핵화 노력 지속”"
20201126,디지털타임스,김광태,"[속보] 왕이 ""시진핑, 문대통령과 신뢰 중시 구두메시지 전달"""
20201126,매일경제,김금이,"경실련 ""秋尹 갈등 문재인 대통령 책임 대국민 사과해야"""
20201126,한국경제,김기운(kkw1024@hankyung.com),"[속보] 왕이 ""시진핑, 문대통령과 신뢰 중시 구두메시지 전달"""
20201126,YTN,나연수,"문 대통령, 왕이 접견...""중국과 한반도 비핵화 노력 계속"""
20201126,SBS,정윤식 기자,"문 대통령, 中 왕이 접견 ""시진핑 방한, 여건 마련돼야"""
20201126,경향신문,청와대사진기자단,[경향포토] 문재인대통령 접견하는 왕위 중국 외교부장
20201126,중부일보,양규원,'고 김대중 전 대통령 기념관' 내년 6월 15일 문 연다.
20201126,아시아경제,송승윤,경실련 “추미애 윤석열 갈등 문 대통령이 책임지고 사과해야”
20201126,전자신문,김동욱,"문 대통령, 왕이 중국 외교부장과 악수"
20201126,머니투데이,김지영|기자,문 대통령 팔 두드렸던 왕이 中외교부장 '또' 지각 이번에도 사과는 없었다
20201126,경향신문,이혜리 기자 lhr@kyunghyang.com,경실련 “추 윤 낯 뜨거운 싸움판 문 대통령이 책임지고 사과하라”
20201126,세계일보,장혜진,"野 “문 대통령, 국정 파탄의 몸통 난장판 정치의 최종 주역”"
20201126,매일경제,이상규,"주호영 ""문대통령 우리와는 완전 다른 세상 사시는 분 같다"""
20201126,헤럴드경제,정재욱 기자,[사설] 檢亂 조짐 보이는 추 윤 갈등 문 대통령 뭘 머뭇거리나
20201126,내일신문,구본홍,"문 대통령, 중국 왕이 외교부장 접견"
20201126,KBS,범기영,한중외교장관 회담 왕이 오후 문 대통령 예방
20201126,한국일보,류호,문 대통령 민주당 지지율 동반 상승
20201126,OBS,최진만,"한중 외교장관 회담 개최 中 왕이, 오후 문 대통령 예방"
20201126,한겨레,김원철,"김종민 “문 대통령, 추 장관 결정 신임하고 있다”"
20201126,국민일보,박세환,[포착] 문 대통령 목소리가 국민의힘 회의실에 울려퍼졌다
20201126,서울신문,신진호,"주호영 “문 대통령, 다른 세상 사는 분 동문서답만”"
20201126,한국일보,이혜미,'문 대통령 육성'이 국민의힘 회의장에 울려펴진 이유는
20201126,경향신문,박홍두 기자 phd@kyunghyang.com,김종민 “문 대통령은 중립적  기본적으로 추미애 신임하고 있다”
20201126,아시아경제,윤동주,[포토] 문재인 대통령 영상 시청하는 김종인 위원장
20201126,매일경제,우승준,"안철수 ""문재인 대통령의 침묵은 `비겁함`의 상징"""
20201126,디지털타임스,김광태,"안철수 ""문대통령 행동대장 뒤에 숨지 마시라 대국민 사과해야"""
20201126,MBC,조국현,"문 대통령, 오늘 中 왕이 외교부장 접견"
20201126,서울경제,조예리 기자,"'민주당만 빼고' 임미리 ""문 대통령, 尹 해임 못하겠으면 인사권 내놔야"""
20201126,국민일보,심희정,악재들뿐인데 문 대통령 지지율 오히려 올랐다
20201126,머니투데이,이동우|기자,"곽상도 ""문 대통령, 퇴임 후 직권남용 처벌 두려워 지켜보기만 하는 것"""
20201126,OBS,정철호,중국 왕이 외교부장 입국 오늘 문 대통령 예방
20201126,세계일보,나진희,"오전엔 강경화, 오후엔 문 대통령 만나는 왕이 시진핑 방한 성사될까"
20201126,머니투데이,이동우|기자,"진중권 ""윤석열, 안심할 수 없는 상황 문 대통령 침묵은 그림의 일부"""
20201126,한국경제,이미경(capital@hankyung.com),"中 왕이, 문 대통령 강경화 장관 만나 무슨 얘기 나눌까"
20201126,SBS,김혜영 기자,"왕이 중국 외교부장, 오늘 청와대에 문 대통령 예방"
20201126,문화일보,민병기,"문대통령, 中외교부장 접견 시진핑 방한 논의 주목"
20201126,머니투데이,이동우|기자,"문 대통령, 7년 전 '채동욱 사건' 트윗 화제 ""독하게 매듭 짓는군요, 무섭다"""
20201126,MBC,조효정,中 왕이 1년 만에 방한 오늘 문 대통령 접견
20201126,매일경제,고득관,"문 대통령, 中 왕이 접견 시진핑 방한 주목"
20201126,한국일보,,[한국일보 사설] 문 대통령 이젠 추 윤 갈등 매듭지어야
20201126,조선일보,,[사설] ‘자신의 불법 혐의 덮으려 檢 무력화’ 문 대통령의 총력전
20201126,조선일보,양상훈 주필,[양상훈 칼럼] 제발 문재인을 마지막 대통령으로
20201126,한국일보,정승임,"中 왕이, 26일 문 대통령 접견 시진핑 방한 연내 성사 가능성에 촉각"
20201126,한국일보,신은별,"문 대통령, 또 침묵...'추미애 옹호'로 읽혀도 어쩔 수 없다는 靑"
20201126,YTN,김도원,"오늘 한중 외교장관 회담...왕이, 문 대통령 예방"
20201126,국민일보,김동우,"왕이 중국 외교부장, 한국 도착 문재인 대통령 예방 일정"
20201126,강원도민일보,남궁창성,"문 대통령 ""여성 대상 범죄 단호히 대응할 것"""
20201126,YTN,이교준,"오늘 한중 외교 장관 회담...왕이, 문재인 대통령 예방"
20201126,YTN,나연수,"문 대통령, 오늘 청와대서 왕이 中 외교부장 접견"
20201126,경인일보,이성철,"문 대통령, 킨텍스 방문 ""AI법 제도 개선 내달까지 로드맵"""
20201126,대구일보,이혜림,"여, 국조로 윤 총장 사퇴 ‘압박’ vs 야, 문 대통령 책임론 ‘맞불’"
20201126,경기일보,강해인 기자,"문 대통령 ""AI 반도체, 제2의 D램으로 키우겠다"""
20201125,중도일보,강제일 기자,"문 대통령 ""인공지능 위기극복 핵심 동력 자리매김"""
20201125,대전일보,송충원,"문 대통령, 인공지능 현장 방문... ""AI, 위기 극복 이끄는 핵심동력"""
20201125,대전일보,송충원,"문 대통령, 26일 왕이 中외교부장 접견... '시진핑 방한' 논의 주목"
20201125,경향신문,유신모 기자 simon@kyunghyang.com,"중국 왕이, 26일 문 대통령 접견 “고위급 간 전략적 소통”"
20201125,YTN,나연수,"파격 임명에서 직무 배제까지...문 대통령, 침묵 속 고심"
20201125,중도일보,신가람 기자,"문 대통령 ""여성폭력 심각한 범죄 우리 모두 근절에 동참해야"""
