일자,언론사,기고자,제목
20170503,매일경제,,"자유한국당 홍준표 측, 북한 인공기 사용 논란"
20170503,서울경제,김경민 기자,"홍준표, 바른정당 황영철 탈당 철회에 ""국회의원이 뭐 그러냐"""
20170503,한겨레,김남일,자유한국당 부설기관 여론조사는 홍준표 24.9%-안철수 20.1%?
20170503,국민일보,신은정 기자,홍준표가 전한 탈당 의원 뒷담화 들은 유승민 표정(영상)
20170502,전자신문,이희진 기자,"황영철 의원, 바른정당 탈당계 회수 오전까지 홍준표 후보 지지했던 의원이..."
20170502,한국경제,김소현,"홍준표, '돼지발정제' 언급하는 유승민에 ""덕 없어서 바른정당 의원 탈당한 것"" 역공"
20170502,헤럴드경제,송형근 기자,조원진 “바른정당 탈당 의원 받은 홍준표도 배신자”
20170502,MBC,김세로,"바른정당 의원 13명 집단 탈당, 홍준표 지지 선언"
20170502,MBC,김세로,"바른정당 의원 13명 집단 탈당, 홍준표 지지 선언"
20170502,KBS,김지숙,바른정당 의원 13명 탈당 “홍준표 지지”
20170502,한국경제,,"홍준표, 바른정당 탈당 의원에 ""보수대통합 위해 다시 들어오라"""
20170502,울산매일,최장락 기자,바른정당 탈당한 울주군의원 4명 홍준표?지지
20170502,내일신문,곽재우,"바른정당 의원 13명 탈당 ""홍준표 지지"""
20170502,MBC,김세로,"바른정당 의원 13명 집단 탈당 ""홍준표 후보 지지"""
20170502,부산일보,미디어본부16,"새누리당, 바른정당 탈당 사태에 ""홍준표 한국당은 탄핵 찬성당"" 조원진, 한국당 당사 앞 유세 예고"
20170502,매일경제,김수연,"바른정당 13명의원, 집단탈당 후 홍준표 지지 ""보수 단일화 통해 정권 창출해야"""
20170502,한국경제,이미나,"바른정당 의원 집단 탈당, 홍준표 지지 선언  14명에서 13명 된 이유는?"
20170502,부산일보,미디어본부16,"홍준표, 바른정당 13명 의원 탈당에 ""TK민심은 바른정당 모든 사람은 용서, 유승민은 절대 안돼"""
20170502,국민일보,김철오 기자,[전문] 바른정당 의원 13명 탈당 홍준표 지지 선언
20170502,YTN,,바른정당 의원 13명 탈당...홍준표 지지 선언
20170502,아시아경제,윤동주,"[포토]바른정당 비 유승민계 의원, 집단탈당 홍준표 지지"
20170502,서울신문,온라인뉴스부,바른정당 의원 13명 집단 탈당...홍준표 지지지
20170502,부산일보,미디어본부16,"바른정당 의원 13명 집단탈당 ""홍준표와 함께 보수 세력 집권 위해 노력"""
20170502,한국경제,,바른정당 의원 13명 집단탈당 홍준표 지지 선언
20170502,서울경제,김상민 기자,"홍준표 자유한국당 후보 ""바른정당 모든 사람은 용서해"""
20170502,세계일보,이재호,"바른정당 의원 13명 탈당 ""홍준표 후보 지지"""
20170502,경향신문,허남설 기자 nsheo@kyunghyang.com,"바른정당 의원 13명 집단 탈당  한국당 복귀, 홍준표 지지할 듯"
20170502,매일경제,김근희,"자유한국당, 문재인 특검법 발의 더불어민주당 ""수사 대상은 홍준표"""
20170502,매일경제,최은미,바른정당 의원 14명 홍준표와 긴급 회동 탈당 여부 논의
20170502,세계일보,박창억,바른정당 의원 14명 “홍준표 지지 탈당 불사”
20170502,강원도민일보,김여진,한국당 의원 119명 “홍준표 후보에 한표를”
20170502,매일신문,황수영 기자 swimming@msnet.co.kr,"바른정당 의원 14명 ""탈당 홍준표 지지"" 검토 유승민 일촉즉발 위기 몰려"
20170501,경향신문,이용욱·박순봉 기자 woody@kyunghyang.com,"[2017 시민의 선택]바른정당 비유승민계 의원 14명, 홍준표 만나 ‘후보 단일화’ 논의"
20170501,YTN,,홍준표 바른정당 의원 14명 회동...단일화 논의
20170501,파이낸셜뉴스,이태희,[선택 2017]바른정당 의원 14명 심야회동 '홍준표 지지' 논의
20170501,경향신문,이용욱·유정인 기자  woody@kyunghyang.com,"[2017 시민의 선택]바른정당 비유승민계 의원 14명, 홍준표 만나 ‘후보 단일화’ 논의"
20170501,서울신문,이혜리,바른정당 의원 14명 탈당 홍준표 지지선언
20170501,국민일보,정지용 기자,"바른정당 의원 14명, 홍준표 지지선언 한국당 합류"
20170501,한국경제,김채연,"바른정당 의원 14명 ""홍준표 지지"" 탈당 임박"
20170501,경인일보,디지털뉴스부,"홍준표, 바른정당 비유승민계 의원 10여명과 긴급회동"
20170501,YTN,,"[속보] 자유한국당 홍준표 후보, 바른정당 의원 10여 명과 회동"
20170501,한겨레,이경미,"바른정당 의원 14명, 홍준표와 심야회동 오늘 집단탈당할 듯"
20170501,파이낸셜뉴스,파이낸셜뉴스,"자유한국당 김성은 비대위원 ""홍준표 후보 지지율 상승 승리할 것"""
20170501,중앙일보,허진,"홍준표, 바른정당 의원 14명 심야긴급회동"
20170501,중앙일보,이가영,"""바른정당 의원 14명, 자유한국당 합류"" 홍준표 지지할듯"
20170501,MBC,,"[여의도는 지금] '지지율 상승세' 자유한국당 홍준표, 그 배경은?"
20170501,한라일보,강동민 기자 min8390@hallailbo.co.kr,홍준표 자유한국당 대통령 후보 제주 유세
20170501,전자신문,박민희 기자,"나경원 의원 ""홍준표 100%후보아냐"" 안보위해 울며겨자먹기식 보수?"
20170501,경향신문,허남설 기자 nsheo@kyunghyang.com,자유한국당 윤리강령도 무시하는 홍준표 '동성애 금지' 발언
20170430,헤럴드경제,송형근 기자,"박사모 모인 새누리당 내홍 ""홍준표로 단일화"" vs ""조원진 밀고간다”"
20170429,경상일보,경상일보,"홍준표 자유한국당 대선 후보, 울산대공원서 지지 호소"
20170429,영남일보,이영란기자 yrlee@yeongnam.com,[19대 대선 이끄는 TK사람들] 자유한국당 홍준표 파워라인
20170428,경남도민일보,김두천 기자,안홍준 통일한국당 대표 14일 만에 탈당 홍준표 지지
20170428,매일경제,,"자유한국당 홍준표 후보 ""범보수 뭉치자"" vs 바른정당 유승민 후보 ""완주하겠다"""
20170428,부산일보,멀티미디어부,"바른정당 탈당 이은재 의원 ""홍준표 후보 부인과 절친, 사모님이랑 통화했다"""
20170428,서울경제,장주영 기자,"이은재, 바른정당→자유한국당 ""홍준표 지지한다. 강남 뜻 받든 것"""
20170428,서울경제,김경민 기자,"이은재, 바른정당 탈당 후 자유한국당 입당 ""좌파 막기 위해 홍준표 지지"""
20170428,한국경제,,"바른정당 첫 탈당자 이은재 ""홍준표 자유한국당 후보 지지"""
20170428,아시아경제,윤재길,"신동욱 ""이은재 의원 탈당은 홍준표 지지율 20% 돌파 신호탄"""
20170428,매일경제,,이은재 국회의원 친정 돌아가 '홍준표 지지' 바른정당 추가탈당 이어질까?
20170428,YTN,,"이은재 의원, 바른정당 탈당...자유한국당 입당 홍준표 지지 선언"
20170428,파이낸셜뉴스,이태희,"[선택 2017]안홍준 통일한국당 대표 탈당 ""홍준표 지지한다"""
20170427,한국경제,"강은구
기자","[단독 인터뷰] 홍준표 자유한국당 대선후보 ""네 차례 TV토론 내가 단연 화제 범생이처럼 해선 판 못 뒤집어"""
20170427,중앙일보,백민경,"홍준표, 경북 충청 찾아 “첫 내각은 국회의원 중심으로 영남 충청 정권 만들 것”"
20170427,한국경제,"강은구
기자","[단독 인터뷰 전문] 홍준표 자유한국당 대선후보 ""네 차례 TV토론 내가 단연 화제 범생이처럼 해선 판 못 뒤집어"""
20170427,한국경제,박종필,"[단독 인터뷰] 홍준표 자유한국당 대선후보 ""서민 감세로 경제 살릴 것"""
20170427,경기일보,김재민 기자,"홍준표, '보수 대표주자' 이미지 부각 주력"
20170426,매일신문,황수영 기자 swimming@msnet.co.kr,일부 바른정당 의원 홍준표와 물밑 협상
20170426,경남신문,이종구기자,대선 후보 24시/(1) 자유한국당 홍준표
20170425,경향신문,박홍두 기자 phd@kyunghyang.com,정갑윤 의원 “오바마도 고교 때 마약했다가 끊어”  ‘돼지흥분제’ 논란 홍준표 지지 호소
20170425,MBC,,"[지금 여의도는] 자유한국당 홍준표, 보수 단일화 합의?"
20170425,매일신문,장성혁기자 jsh0529@msnet.co.kr,[영상] 홍준표 자유한국당 대통령 후보 부인 이순삼 여사 서문시장 방문
20170425,아시아경제,이현주,"여성단체 ""홍준표 자유한국당 후보 사퇴"" 촉구"
20170425,강원일보,원선영,홍준표 자유한국당 후보 “올림픽 순환열차 도입”
20170424,경남도민일보,고동우 기자,"김재경 의원, 홍준표-유승민 단일화 촉구"
20170423,디지털타임스,김미경,"대선후보들, TV토론회에서 한목소리로 홍준표 자유한국당 후보 사퇴 촉구"
20170423,매일경제,,"자유한국당 홍준표 대선 후보, 국가원로 예방 보수우파 후보 부각"
20170422,국민일보,김철오 기자,"새누리당 조원진, 홍준표에 후보 단일화 ‘맞장 토론’ 제안"
20170422,중부매일,김용수 기자,홍준표 자유한국당 대선후보 청주 유세
20170422,중부매일,김용수 기자,악수 나누는 홍준표 자유한국당 대선후보
20170421,머니투데이,"김민우
기자","홍준표 ""바른정당 의원 돌아오라"" 단일화 선긋기"
20170421,매일경제,,"자유한국당 ""홍준표 공약에 90.2조원 소요 증세없이 가능"""
20170421,중부일보,송길호,"자유한국당 홍준표 대선후보, 인천 유세 펼쳐"
20170421,경향신문,박용근 기자 yk21@kyunghyang.com,익산서 자유한국당 홍준표 후보 현수막 훼손 경찰 수사
20170420,아주경제,이정주,[대선 기획-인맥도 해부] ③홍준표 자유한국당 대선후보
20170420,아주경제,주진,"[대선후보 스탠딩 토론] 홍준표, 유승민에게 ""이정희 전 의원 보는 것 같아"" 날선 공방"
20170419,매일경제,길나영,"자유한국당 측 ""문재인 안철수, `홍준표 세탁기`에 넣고 씽씽 돌려"""
20170419,전자신문,박소라,[대선주자에게 듣는다]<6?끝>홍준표 자유한국당 후보 “스트롱 대통령 되겠다”
20170419,충북일보,이형수,자유한국당 홍준표 후보 부인 이순삼씨 단양 유세
20170419,한국경제,,"조국 ""홍준표 15% 확보 못하면 자유한국당 파산가능 친박 사멸해야"""
20170419,헤럴드경제,이명수 기자,자유한국당 파산 위기?...홍준표 지지율에 달렸다
20170418,울산매일,백주희 기자,"정갑윤 의원 “홍준표 후보에 투표, 사표 아닌 승리의 생표”"
20170418,경상일보,경상일보,홍준표 자유한국당 후보 남창시장서 유세
20170418,광주일보,"박지경
기자",[한신협 대선 후보 인터뷰] 자유한국당 홍준표
20170418,경상일보,김동수 기자,울주군 남창시장을 찾은 홍준표 자유한국당 대선후보
20170418,경상일보,김동수 기자,울주군 남창시장 방문한 홍준표 자유한국당 대선후보
20170418,강원일보,,[도 현안 해결 이렇게]홍준표 후보(자유한국당)
20170418,전북일보,박영민,"자유한국당 홍준표 후보 ""새만금을 두바이처럼 無규제 자유구역 지정"""
20170418,전북일보,박영민,"홍준표 자유한국당 후보 ""탄핵서 안보로 프레임 전환 보수 결집하면 승산있다"""
20170418,세계일보,이제원,[포토] 자유한국당 홍준표 대선후보 지지호소
20170418,매일신문,최두성 기자 dschoi@msnet.co.kr,[한국지방신문협회 대선 후보 인터뷰] 자유한국당 홍준표
20170418,매일신문,임상준 기자 news@msnet.co.kr,"조원진 ""홍준표, 보수 우파 대표할 수 없어"""
20170417,중부매일,김성호 기자,"한국당 충청권 국회의원, 홍준표 후보 지원 시동"
20170417,대전일보,박용성,[영상] 홍준표 자유한국당 대선 후보 대전 유세
20170416,디지털타임스,이호승,"홍준표, 국회의원 특권 폐지 등 국가대개혁 비전 발표"
20170416,중앙일보,이지상,"홍준표 ""예수 부활하듯 자유한국당 부활...승리 확신"""
20170416,매일경제,길나영,"홍준표 “부활절 맞아 자유한국당, 대선에서 부활해 승리 할 것”"
20170416,헤럴드경제,기자,"홍준표, “예수님 부활하듯 자유한국당 부활할 것”"
20170415,경상일보,이재명 기자,"자유한국당 홍준표 대선후보, ""산업수도 울산, 다시 활기차게"""
20170415,경상일보,김경우 기자,"자유한국당 홍준표 대선후보, 울산방문"
20170414,경향신문,허남설 기자 nsheo@kyunghyang.com,"[2017 시민의 선택]“당당하게 찍고, 안되면 같이 죽자” 자유한국당 홍준표 후보"
20170414,한라일보,이상민 기자 hasm@ihalla.com,"자유한국당 제주 ""홍준표 후보 지지해달라"""
20170413,세계일보,이제원,[포토] 대한상의 홍준표 자유한국당 대선후보 초청 토론회
20170413,아주경제,이정주,"홍준표 “安 劉 沈, 국회의원 사퇴하고 대선 출마해야”"
20170413,아주경제,이정주,"홍준표, 3심 재판 및 경남지사 사퇴 관련 방어 진땀"
20170413,서울경제,강도원 기자,"홍준표 자유한국당 대선 후보, 대한상공회의소 특별강연 진행"
20170413,헤럴드경제,김수한 기자,홍준표 저공비행에 자유한국당 파산 걱정
20170413,매일경제,길나영,"홍준표 ""유승민, 과거 이정희 의원 보는 기분 주적은 문재인"""
20170413,머니투데이,이재원,"홍준표 ""4 12 재보선 결과, 국민들이 자유한국당 부활 이룬 것"""
20170413,서울경제,김경민 기자,"자유한국당 김재원 재보궐 당선 최경환, “홍준표 중심으로 진군하자”"
20170413,중부일보,김재득,"홍준표 ""국회 상하 양원제, 국회의원 수 절반 줄이겠다"""
20170413,경향신문,허남설 기자 nsheo@kyunghyang.com,"홍준표 ""자유한국당의 완벽한 부활"" ""언론, 한국당에 냉소적"" 비판"
20170413,매일경제,이경서,"홍준표 ""4 12 재보선, 자유한국당 압승 감사"""
20170413,영남일보,인터넷뉴스팀기자 ynnews@yeongnam.com,[명리와 관상으로 보는 대선주자] ⑧ 자유한국당 홍준표 후보
20170413,MBC,이재민,"자유한국당 홍준표, 출마 자격 꼼수 사퇴 논란"
20170413,영남일보,정재훈기자 jjhoon@yeongnam.com,문재인 유승민 “4년 중임제” 안철수 홍준표 “분권형 대통령제” 심상정 “의원내각제”
20170413,세계일보,이재호,"자유한국당, 홍준표 ""교육감 직선제 손 보겠다"""
20170412,아주경제,이정주,"홍준표 “중국의 사드배치 보복, 대국답지 않아”  우다웨이 대표 접견"
20170412,디지털타임스,이호승,홍준표 `우클릭 행보` 우려하는 자유한국당
20170411,대구일보,김일기,"도지사 완장 뗀 홍준표, 상주서 김재원 지원유세"
20170411,YTN,,자유한국당 홍준표 후보에게 듣는다
20170411,서울신문,강원식,"류순현 경남지사권한대행, “홍준표 전 지사 늑장사퇴 사전 교감 없었다”"
20170411,세계일보,이제원,[포토] 홍준표 자유한국당 대선후보 중앙선거대책위원회의 참석
20170411,경남도민일보,경남도민일보,[사설]모든 책임은 전 도지사 홍준표 씨가 져야 한다
20170411,서울신문,강원식,"류순현 경남지사권한대행, 홍준표 전 지사 늑장사퇴 사전 교감 없었다"
20170411,경향신문,김정훈 기자 jhkim@kyunghyang.com,경남지사 권한대행 “홍준표 ‘야반사퇴’ 사전 교감 없었다 출연 출자기관장 임기 보장”
20170411,경인일보,박주우,"경남지사 권한대행 ""홍준표 '심야 사퇴' 사전 교감 없었다"""
20170411,MBC,이재민,"홍준표, 비난 속 도지사 사퇴 보수 결집 총력"
20170411,MBC,이재민,"홍준표 비난 속 도지사 사퇴, 보수 결집 총력"
20170411,세계일보,,"[사설] 홍준표의 시한 3분 전 지사 사퇴, 꼼수 아닌가"
20170411,부산일보,백남경,홍준표 지사 '꼼수 사퇴'에 소금 세례
20170411,경남신문,김용훈기자,민주당 등 도지사 보선 없앤 홍준표에 손배소송
20170411,부산일보,김길수,[노트북 단상] 홍준표 전 도지사의 꼼수 사퇴와 비호감 1위
20170410,충북일보,유소라,"홍준표 ""송 후보와 자유한국당에 힘 실어달라"""
20170410,중부매일,신동빈 기자,"홍준표 ""자유한국당 한표 부탁드립니다"""
20170410,중부매일,최동일 기자,"홍준표 자유한국당 후보, 괴산 방문"
20170410,충청일보,권보람 기자,장화신는 홍준표 자유한국당 대선후보
20170410,충청일보,권보람 기자,홍준표 자유한국당 대선후보 충북 방문
20170410,경남도민일보,김두천 기자,홍준표 9일 밤 11시 57분 사퇴 도지사 보궐선거 무산
20170410,경남도민일보,고동우 기자,이주영 윤영석 국회의원 홍준표 선대위 중책 맡아
20170410,한국경제,이미나,"[동영상] 홍준표 경남지사직 사퇴하며 눈물 펑펑 ""세상을 놀라게 하겠다"""
20170410,대전일보,宋信鏞,"홍준표 자유한국당 대선 후보, 괴산 등 보궐선거 지원 유세 바람몰이"
20170410,한겨레,최상원,홍준표는 왜 도지사 보궐선거를 무산시켰나?
20170410,중앙일보,오원석,"홍준표 ""자정무렵 도지사 사퇴...수백억 예산 낭비 막으려"""
20170410,중앙일보,배재성,"홍준표, 3분 남기고 ‘심야 사퇴’ 도지사 보궐선거 무산"
20170410,매일경제,배동미,"홍준표, 도지사 퇴임식서 소금 세례 받아"
20170410,KBS,오종우,"홍준표 ‘야밤사퇴’, 경남지사 보궐선거 무산"
20170410,머니투데이,남궁민,"홍준표, 자정 3분 전 지사 사퇴 ""꼼수가 롤모델?"""
20170410,매일경제,최승균,홍준표 경남지사 퇴임 도지사 보궐선거는 무산
20170410,한국경제,이미나,"홍준표, 경남도지사직 심야 사퇴 본격 대선 행보"
20170410,아시아경제,김보경,"홍준표 ""경남지사, 우여곡절 많았다 개혁 하다보니 상처주기도"""
20170410,경인일보,박주우,"홍준표 경남지사 퇴임 ""천하대란 현장으로 나간다"""
20170410,경향신문,허남설 기자 nsheo@kyunghyang.com,"홍준표, 눈물의 경남지사 퇴임식 ""남은 30일 백두산 호랑이처럼 포효"""
20170410,세계일보,이재호,"""복구자비필고(伏久者 飛必高)"" 홍준표 경남지사 퇴임 '소금' 맞고 퇴장"
20170410,아시아경제,오상도,"홍준표, 지사 이임後 본격 대선 행보 '安 때리기'로 영남표 결집 노려(종합)"
20170410,경향신문,글·사진 김정훈 기자 jhkim@kyunghyang.com,홍준표 도지사 사퇴 8시간 지나 선관위에 통보 보선 무산
20170410,OBS,양태환,"홍준표, 경남지사 퇴임식 유승민, 민심 잡기 행보"
20170410,전자신문,박민희 기자,"홍준표 경남지사직 사퇴..유승민 ""우병우와 다를 바 없다.”"
20170410,한국경제,,"유승민, 경남지사 꼼수사퇴 저격 ""홍준표 방지법 만들어야"""
20170410,경인일보,강효선,"홍준표, 시한 3분 전 '심야 사퇴' 도지사 보선 무산(종합)"
20170410,OBS,김하희,"홍준표, '심야 사퇴' 경남도지사 보선 무산"
20170410,경인일보,강효선,"도지사 사퇴한 홍준표, 오늘부터 본격 대권행보"
20170410,머니투데이,이건희,"[오늘의 국회일정-10일]홍준표, 경남지사 퇴임식 유승민, 대전 충청으로"
20170410,머니투데이,김민우,"홍준표, 9일 자정 직전 경남지사직 사표 제출"
20170410,세계일보,박태훈,"홍준표, 사퇴시한 3분전인 밤 11시57분 사임 경남지사 선거 무산"
20170410,서울신문,김유민,"홍준표, 시한 3분 전 ‘꼼수 사퇴’ 도지사 보선 무산"
20170410,울산매일,노컷뉴스,홍준표 '꼼수 사퇴'로 도지사 보궐선거 무산될 듯
20170410,한국일보,정승임,‘경남지사 심야사퇴’ 홍준표 “바른정당 증발할 것”
20170410,YTN,전준형,홍준표 심야 사퇴 강행...경남도지사 보궐선거 결국 무산
20170410,세계일보,윤지로,"홍준표, 시한 3분 전 '심야 사퇴' 도지사 보선 무산"
20170410,매일경제,디지털뉴스국,자유한국당 홍준표 대선후보 ‘심야 사퇴’ 도지사 보선 결국 무산
20170410,YTN,,[속보] 홍준표 심야 사퇴...도지사 보선 결국 무산
20170409,YTN,전준형,"홍준표 ""오늘 밤 사표 제출""...경남도지사 보궐선거 무산 위기"
20170409,국민일보,김포=정창교 기자,"김두관 국회의원, 홍준표 대선후보에게 한마디"
20170409,SBS,한승희 기자,"홍준표-유승민, ""내가 보수대표"" 사활 건 '쟁탈전'"
20170409,충북일보,안순자,자유한국당 홍준표 대선후보 10일 괴산 방문
20170409,YTN,전준형,"홍준표 ""오늘 밤 사표 제출""...경남도지사 보궐선거 무산 위기"
20170409,머니투데이,이건희,"홍준표, 경남지사 '심야사퇴' 예고 꼼수 논란에 '설전'"
20170409,헤럴드경제,송형근 기자,"바른정당 “홍준표, 경남지사 사퇴는 야반도주”"
20170409,YTN,이형원,"홍준표 ""바른정당, 자유한국당으로 오지 않으면 증발할 것"""
20170409,한국경제,,"유승민, 홍준표에 ""경남지사 보선 꼼수 우병우와 다를 바 없다"""
20170409,중앙일보,황선윤,"홍준표 지사, 9일 밤12시 직전 '홍두깨 사퇴'에 ""꼼수"" 비판 쏟아져"
20170409,세계일보,이재호,"홍준표 ""9일 밤 경남도지사직에서 사퇴하겠다"""
20170409,YTN,,홍준표 지사 사퇴 대비...경남 지자체 비상근무
20170409,헤럴드경제,이윤미 기자,"홍준표 지사, 9일 밤 '심야 사퇴', 경남도 비상근무"
20170409,매일경제,,조원진 의원 탈당에 홍준표 범보수 통합 계획 '덜컹'
20170409,머니투데이,김민우,"홍준표, 오늘 밤 경남지사 사퇴 보궐선거 무산될 듯"
20170409,부산일보,멀티미디어부,"조원진 자유한국당 탈당에도 김진태 ""제가 의리의 아이콘 아니냐"" 홍준표 지지"
20170409,아주경제,이광효,?홍준표“(조원진 자유한국당 탈당과)상관없이 바른정당과 합당 추진”
20170408,OBS,오민나,"홍준표 ""지사 사퇴 뒤 본격 행보"" 유승민 ""한국당, 사라질 당"""
20170408,YTN,,자유한국당 중앙선대위 출범...'홍준표의 국가대개혁 선대위' 명명
20170408,YTN,,자유한국당 중앙선대위 출범...홍준표의 국가대개혁 선대위' 명명
20170408,매일경제,디지털뉴스국,"자유한국당, ‘홍준표의 국가대개혁 선대위’ 출범"
20170408,전자신문,성현희,"자유한국당, '홍준표의 국가대개혁 선대위' 출범 현장밀착형으로 구성"
20170408,YTN,,"문재인 ""홍준표, 경남도지사직 조속히 사퇴해야"""
20170408,매일경제,,[사설] 홍준표 도지사 사퇴 미루기 정통 보수의 길 아니다
20170407,세계일보,전상후,"홍준표, '일과시간' 사퇴 안 해 경남지사 보선 무산될 듯"
20170407,경남도민일보,이일균 기자,"홍준표, 7일에도 '도지사 직' 사퇴 안 해"
20170407,부산일보,박석호,"홍준표 자유한국당 후보 ""바른정당과 통합은 다음 주 중 결론날 것"""
20170407,머니투데이,고석용,"홍준표 ""구속된 처남 안 본지 15년 300억 아끼려 경남지사 유지"""
20170407,경인일보,박주우,"홍준표, '일과시간 내' 사퇴할까 경남지사 보선 '갈림길'"
20170407,경인일보,송수은,PK 간 유승민 홍준표 ‘도지사 꼼수 사퇴’ 의혹 제기
20170406,한국일보,권경성,"선관위, 경남지사 신분 유지 홍준표에게 “선거운동성 발언 말라”"
20170406,울산매일,백주희 기자,윤종오 의원 ‘홍준표 방지법’ 발의 제2 홍준표 막는다
20170406,서울경제,논설위원실,[무언설태] “경남지사 보선 없다” 홍준표 진짜 의도는?
20170406,머니투데이,김민우,"유승민 ""홍준표, 경남지사 보선 회피는 꼼수"""
20170406,중도일보,이성희 기자,손 잡은 자유한국당 지도부와 홍준표
20170406,대전일보,인상준,"자유한국당 홍준표 후보 ""대덕연구단지 과학거점으로 발전시켜야"""
20170406,대전일보,申昊澈,[포토] 손 흔드는 자유한국당 홍준표
20170406,경남도민일보,고동우 기자,"민홍철 의원, 홍준표 '문재인 때리기'비판"
20170406,중앙일보,박상욱,"'현직 도지사' 홍준표, '선거운동 못 하는 대선후보' 대선후보로서 공식 발언은 못 해"
20170406,국민일보,이종선 기자,지상욱 “홍준표는 명실상부 법꾸라지 도지사가 좋으면 도청 복귀하라”
20170406,YTN,,[인물파일] 홍준표 자유한국당 대선 후보는?
20170406,매일경제,,"유승민 ""홍준표, 경남지사 보선 회피 굉장한 꼼수"""
20170406,울산매일,디지털미디어국,"[영상] 홍준표, 자유한국당 울산 선대위 발대식 참석"
20170406,강원일보,,[홍준표 지지하는 이유]염동열 “경남지사로 행정능력 검증 특유의 위기 대처능력 강점”
20170406,SBS,한상우 기자,"'보수 대표' 경쟁 홍준표 유승민, PK 찾아 표심 공략"
20170406,경남신문,김용훈기자,홍준표 “도지사 보궐선거 없다” 재차 강조
20170405,중부매일,김성호 기자,[대선 후보 인터뷰] 자유한국당 홍준표
20170405,한국경제,박종필,"[한경 밀레니엄포럼] 홍준표 자유한국당 후보 ""문재인의 공공부문 일자리 창출 공약은 한국을 그리스로 만들자는 것"""
20170405,매일경제,,"홍준표 손석희와 신경전을 본 박사모 ""사이다지만, 그래도 홍 지사는 """
20170405,경남도민일보,이일균 기자,홍준표 '도지사 보선 막겠다' 쐐기
