일자,언론사,기고자,제목
20170225,한국경제,,"촛불집회 참석 예정인 문재인 전 대표 테러 첩보 입수한 경찰, 신변보호 나섰다"
20170225,전자신문,박민희 기자,"故 노무현 전 대통령 장모 별세, 향년 96세 ""문재인, 25일 조문 예정"""
20170225,세계일보,여창용,"문재인-안희정-안철수, 노무현 전 대통령 장모상 일제히 조문 '눈길'"
20170225,매일경제,,"""문재인 전 대표 테러할 것"" 위협에 경찰 '신변보호'"
20170225,헤럴드경제,이은지 기자,"박지원 ""문재인, 아직 대통령 후보도 아니야 겸손해야"""
20170225,서울경제,김경민 기자,고(故) 노무현 전 대통령 장모 별세 문재인 안희정 안철수 등 참배 예정
20170225,매일경제,,故 노무현 전 대통령 장모 별세 문재인 안희정 안철수 조문 예정
20170225,매일경제,박진형,故 노무현 전 대통령 장모 별세 문재인 안희정 안철수 조문 예정
20170224,세계일보,유태영,박근혜 대통령 문재인 싸잡아 비판한 안철수
20170224,매일경제,,"민주당 제외 3당 '개헌연대'에 문재인 전 대표 ""정치인들 개헌 논의, 오만한 태도"""
20170224,문화일보,민병기,<10문10답 뉴스 깊이보기>朴대통령 ‘재판정 진술 불리’ 판단할땐 출석 안해도 돼
20170224,한국경제,,"더불어민주당 문재인 안희정 이재명, 분주한 하루 행보는 "
20170223,머니투데이,최경민,"문재인, 朴대통령 대리인단 '막말' 겨냥 ""마지막까지 추한모습"""
20170223,아주경제,김혜란,"문재인 ""국회의장 직권상정해서라도 특검 연장 해야"""
20170223,경향신문,박민규 기자 parkyu@kyunghyang.com,[경향포토]시장 상인들과 대화하는 문재인 전대표
20170223,경향신문,박민규 기자 parkyu@kyunghyang.com,[경향포토]자영업 정책 구상 발표하는 문재인 전대표
20170223,경향신문,박민규 기자 parkyu@kyunghyang.com,[경향포토]자영업 정책구상 발표하는 문재인 전대표
20170223,경향신문,박민규 기자 parkyu@kyunghyang.com,[경향포토]소상공인과 자영업 정책구상 발표하는 문재인 전대표
20170223,경향신문,박민규 기자 parkyu@kyunghyang.com,[경향포토]소상공인과 자영업 정책 구상 발표하는 문재인 전대표
20170223,경향신문,박민규 기자 parkyu@kyunghyang.com,"[경향포토]문재인대표, 119와 함께"
20170223,경향신문,박민규 기자 parkyu@kyunghyang.com,[경향포토]시장 찾은 문재인 전대표
20170223,경향신문,박민규 기자 parkyu@kyunghyang.com,[경향포토]시장상인들과 인사하는 문재인 전대표
20170223,경향신문,박민규 기자 parkyu@kyunghyang.com,[경향포토]영천시장 찾은 문재인 전대표
20170223,경향신문,박민규 기자 parkyu@kyunghyang.com,[경향포토]시장 상인들과 인사하는 문재인 전대표
20170223,경향신문,박민규 기자 parkyu@kyunghyang.com,[경향포토]시장 찾은 문재인전대표
20170223,서울경제,김경민 기자,"‘4차 산업혁명 주도하겠다’ 문재인 전 대표, 유웅환 전 인텔 수석매니저 영입"
20170223,머니투데이,최경민,"[전문]문재인 ""朴대통령, 시장에서 떡볶이 사먹은것 말고 뭘했나"""
20170223,머니투데이,이동훈,[사진]인재영입 발표하는 문재인 전 대표
20170223,머니투데이,이동훈,[사진]인재영입 발표하러 가는 문재인 전 대표
20170223,아시아경제,황진영,문재인 전 대표 캠프 “문재인 겨냥 테러 첩보 입수 경호 강화”
20170223,영남일보,인터넷뉴스팀기자 ynnews@yeongnam.com,[명리와 관상으로 보는 대선주자] ① 더불어민주당 문재인 후보
20170223,한국경제,,"더불어민주당 문재인 안희정 이재명, 주목되는 오늘의 대선 행보"
20170222,한국경제,김채연,"[대선주자에게 듣는다] 유승민 ""남이 써주는 경제정책 읽는 문재인, 박근혜 대통령과 다른게 뭐가 있나"""
20170222,대전일보,인상준,대전 시 구의원 문재인 전 대표 지지선언 안희정 상승세 꺾기?
20170222,머니투데이,이동훈,[사진]옛 전우들 만난 문재인 전 대표
20170222,머니투데이,이동훈,[사진]전우들에게 군번줄 선물받는 문재인 전 대표
20170222,머니투데이,이동훈,[사진]군번줄 선물받고 기뻐하는 문재인 전 대표
20170222,머니투데이,이동훈,[사진]군번줄 선물 받은 문재인 전 대표
20170222,머니투데이,이동훈,[사진]국방안보포럼 초청된 문재인 전 대표
20170222,머니투데이,이동훈,[사진]더불어국방안보포럼 초청된 문재인 전 대표
20170222,머니투데이,최경민,"문재인 ""직권상정 해서라도 국회에서 특검 연장해야"""
20170222,머니투데이,이동훈,[사진]국방안보포럼 초청된 문재인 전 대표
20170222,머니투데이,이동훈,[사진]윤광웅 전 국방장관과 대화하는 문재인 전 대표
20170222,머니투데이,이동훈,[사진]국방안보포럼서 묵념하는 문재인 전 대표
20170222,머니투데이,이동훈,[사진]묵념하는 문재인 전 대표
20170222,머니투데이,이동훈,[사진]애국가 제창하는 문재인 전 대표
20170222,머니투데이,이동훈,[사진]국방안보포럼 참석하는 문재인 전 대표
20170222,아주경제,유대길,"[아주동영상] 안희정, '문재인 전 대표와의 경쟁에 대한 입장은?'"
20170222,경향신문,김기남 기자 kknphoto@kyunghyang.com,[경향포토]문재인 전대표의 군번 사랑!
20170222,중도일보,중도일보,"문재인 민주당 전 대표, 이런 모습 처음이야~ 도대체 무슨 일?"
20170221,중부매일,김성호 기자,"문재인 전 대표, ""정권교체해도 보복 없는 통합 정치할 것"""
20170221,세계일보,이제원,[포토] 문재인 전 더불어민주당 대표 집배원 체험
20170221,경향신문,권호욱 선임기자 biggun@kyunghyang.com,"[경향포토]문재인 전 대표, 집배원 체험"
20170221,서울신문,신성은,[서울포토] 집배원으로 변신 택배 배달하는 문재인 전 대표
20170221,서울신문,최해국,[서울포토] ‘집배원’으로 변신한 문재인 더불어 민주당 전 대표
20170221,중부일보,라다솜,더불어민주당 문재인 안희정 쌍끌이효과 정당지지율 50%고지 코앞
20170221,서울신문,최해국,[서울포토] 문재인 더불어민주당 전 대표 우체국 방문
20170221,서울신문,최해국,[서울포토] 문재인 더불어민주당 전 대표 우체국 방문
20170221,한국경제,,"더불어민주당 문재인, 공공 일자리 행보 이어간다"
20170221,중도일보,연선우 기자,고민정 “드디어 팔짱을 끼다” 문재인 전 대표와 아빠와 딸 같은 다정샷 화제
20170220,머니투데이,이동훈,[사진]리허설하는 문재인 전 대표
20170220,머니투데이,이동훈,[사진]리허설하는 문재인 전 대표
20170220,머니투데이,이동훈,[사진]리허설하는 문재인 전 대표
20170220,머니투데이,이동훈,[사진]촬영준비하는 문재인 전 대표
20170220,머니투데이,이동훈,[사진]촬영 준비하는 문재인 전 대표
20170220,머니투데이,이동훈,[사진]'주간 문재인' 녹화준비하는 문재인 전 대표
20170220,머니투데이,이동훈,[사진]녹화 준비하는 문재인 전 대표
20170220,머니투데이,이동훈,[사진]촬영 준비하는 문재인 전 대표
20170220,머니투데이,이동훈,[사진]리허설 하는 문재인 전 대표
20170220,매일경제,,"'안희정 발언'에 문재인 안철수 전 대표 ""의도보단 결과가 중요"" 한목소리"
20170220,중도일보,김경동 기자,"더민주 천안시의원 6명, 문재인 전 대표 지지 선언"
20170220,국민일보,정건희 기자,[국민일보 여론조사] 수도권 호남 경남서 1위 문재인 ‘전국 대통령’ 순항
20170219,아시아경제,윤동주,[포토]밝게 웃는 문재인 전 대표
20170219,매일경제,,"문재인 전 대표, 시각장애인북 제작"
20170218,아시아경제,윤동주,[포토]16차 촛불집회 참석한 문재인 전 대표
20170218,아시아경제,윤동주,[포토]활짝 웃는 문재인 전 대표
20170218,아시아경제,윤동주,[포토]문재인 전 대표와 사진찍기
20170217,중도일보,김은주 기자,"김진태 자유한국당 의원, 문재인 전 대표에게 경고 무슨 일?"
20170217,YTN,,"문재인 ""대통령 되면 어린이 재활병원 신설할 것"""
20170216,한국일보,김회경,문재인 “페미니스트 대통령 될 것” 성평등 공약 제시
20170216,한겨레,하어영,문재인 “페미니스트 대통령 되겠다”
20170216,파이낸셜뉴스,파이낸셜뉴스,경남중고등학교 재경 동창회 찾은 문재인 전 대표
20170216,머니투데이,이동원,"[사진]문재인 '아빠 육아휴직' 약속 ""페미니스트 대통령되겠다"""
20170216,머니투데이,이동원,[사진]여성 참석자들과 악수 나누는 문재인 전 대표
20170216,머니투데이,이동원,"[사진]문재인 전 대표, 여성정책포럼 참석"
20170216,머니투데이,이동원,[사진]여성정책포럼 참석한 문재인 전 대표
20170216,머니투데이,이동원,"[사진]문재인 ""여성을 위한 대통령 되겠다"""
20170216,머니투데이,이동원,"[사진]문재인 ""페미니스트 대통령될 것 아빠에게도 육아휴직을"""
20170216,머니투데이,이동원,[사진]기조연설하는 문재인 전 대표
20170216,머니투데이,이동원,[사진]문재인 “페미니스트 대통령이 되겠다”
20170216,중부매일,김성호 기자,"문재인 전 대표, 외교자문그룹 '국민 아그레망' 발족"
20170216,아시아경제,이은혜,문재인 '페미니스트 대통령' 선언 차별금지법 반대 아내 김정숙씨 발언은?
20170216,국민일보,고양=김연균 기자,"최성, 추미애 대표 문재인 후보에게 “김정남 피살 관련 TV토론회 열자”"
20170216,아시아경제,피혜림,"문재인 ""페미니스트 대통령"" 안희정 '워킹맘 후원회장' 여심 공략"
20170216,한겨레,현소은,"“박대통령, 정윤회 파문뒤 최순실에 문건 그만보내라고 해”"
20170216,서울신문,오세진,문재인 “페미니스트 대통령 되겠다”
20170216,머니투데이,최경민,"문재인 ""페미니스트 대통령될 것 아빠도 육아휴직을"""
20170216,중부일보,변근아,"문재인 ""페미니스트 대통령 되겠다"" 첫 공약은 '아빠 육아휴직'"
20170216,YTN,,"[신율의출발새아침] 하태경 ""문재인, 대통령되면 북한 먼저 간다는 발언 조기 철회해야"""
20170215,서울신문,이혜리,"“문재인은 막자” 박사모, 더불어민주당 경선 참여 독려"
20170215,머니투데이,이재은,"박사모 ""더불어민주당 경선 동참하자"" 문재인 저지 사활"
20170215,한국경제,이미나,더불어민주당 대선후보 경선 참여방법 문재인 안희정 이재명 후보 중 누구?
20170215,머니투데이,고석용,"[오늘의 국회 일정-15일]문재인, 경선 캠페인 돌입"
20170215,중앙일보,한영혜,"김경진 “문재인, 대통령 만들어내라는 생떼”"
20170215,충청투데이,최진섭 기자,문재인 “국회분원 행자부 미래부 세종 이전”
20170215,전북일보,임장훈,"문재인 전 대표 부인 김정숙 여사, 정읍 방문"
20170215,경인일보,송수은,[킹메이커 대통령을 만드는 사람들 1]문재인 캠프
20170215,경기일보,경기일보,[사설] 더민주 문재인 안희정 후보 / 靑 국회 등 이전 딱 부러지게 말해야
20170214,한국일보,정지용,"안철수, 문재인 겨냥 “하고 싶다고 대통령 되나”"
20170214,대전일보,金時憲,청와대 국회본원 빠진 문재인의 행정수도론
20170214,충북일보,최준호,"문재인 ""세종시에 국회 분원,행자부,미래부 두겠다"""
20170214,충청일보,권보람 기자,세종시 찾은 문재인 전 대표
20170214,아주경제,김혜란,"중원 공략 나선 문재인 ""미래부 행자부 국회 분원 세종시로"""
20170214,아시아경제,노해섭,"천정배 전 대표 , “문재인 전 대표 ‘잿밥’에만 관심 두지말라"""
20170214,영남일보,인터넷뉴스팀기자 ynnews@yeongnam.com,[사설] 문재인 전 대표의 시국인식 대통령 자격 의심된다
20170213,세계일보,이제원,[포토] 문재인 전 더불어민주당 대표 한국시설안전공단 방문
20170213,SBS,한정원 기자,"문재인 ""대통령 되면 탕평 인사할 것"" 호남 총리 시사"
20170213,YTN,,"문재인 ""야권 대표 선수되려면 호남 중요"""
20170213,아주경제,김혜란,"문재인 ""제가 야권 대표 선수 되기 위해 호남은 대단히 중요"""
20170213,부산일보,미디어본부16,"'대선주자 국민면접' 안희정 ""노무현 대통령 살아 있었다면 문재인-안희정 중 누굴 지지할까"" 질문에..."
20170213,머니투데이,센터 방문,[오늘의 국회일정-13일]문재인 '안전' 안철수 '미래' 안희정 '면접'
20170213,중앙일보,채혜선,"""내 단점은 '노잼'"" 문재인의 대통령 지원자 이력서 보니"
20170213,전북일보,은수정,"문재인 민주당 전 대표 ""새만금 매립공사 공공주도로 전환"""
20170213,전북일보,문민주,"문재인 더불어민주당 전 대표 ""인사 경제 차별 않고 전북 별도 권역으로 대하겠다"""
20170213,경기일보,송우일 기자,더불어민주당 문재인 전 대표 “교통체계 개선 경기도민 쾌적한 이동권 보장”
20170213,경기일보,강해인 기자,[대선주자에게 듣는다] 문재인 더불어민주당 전 대표
20170212,서울경제,이하나 기자,"'대선주자 국민면접' 문재인 대표, ‘촛불집회’에 대한 명확한 입장 밝혀"
20170212,세계일보,김동욱,"문재인 전 대표, 전북찾아 ‘현안 챙기기’ 분주"
20170212,매일경제,,더민주 문재인 전 대표 13일 경선 후보 등록
20170212,전북도민일보,박기홍 기자,전북기자협회 초청 문재인 더민주 전 대표 토론회
20170212,매일경제,,"문재인 전 대표 ""지방선거 국민투표 함께하자"""
20170212,세계일보,남제현,[동영상]문재인 전 대표 일자리투어 8탄
20170211,서울경제,정다훈 기자,‘대선주자’ 대통령 채용을 위한 국민 면접에 참석한 Big5 문재인 안희정 이재명 안철수 유승민
20170211,아주경제,유대길,[AJU PHOTO] 기자들 향해 미소보이는 문재인 전 대표
20170211,아주경제,유대길,[AJU PHOTO] 촛불 든 문재인 전 더불어민주당 대표
20170211,아주경제,이광효,"?[아주동영상]촛불집회에 참석한 문재인 전 대표,시민들과 취재진 몰려들어"
20170211,세계일보,김라윤,"문재인 ""대통령 탄핵에 온 힘 모아야 한다"" 호소"
20170211,서울경제,박형윤 기자,"문재인 ""朴 대통령 온갖 수단 써...탄핵 집중하고 촛불 더 높이 들 때"""
20170211,중부일보,,"남경필 ""문재인, 朴대통령과 비슷해 안희정이 낫다"""
20170211,매일경제,,"문재인 더민주 전 대표 ""탄핵, 끝날 때까지 끝난 것 아냐"""
20170211,매일경제,,"김문수 전 지사 ""태극기집회 참석"" vs 문재인 전 대표 ""촛불집회 참석"" '힘겨루기'"
20170211,매일경제,,"문재인 29% 안희정19% 황교안 11% 문재인 전 대표 ""대세론에 자만 안해"""
20170211,중앙일보,최선욱,"문재인 ""박 대통령 탄핵 기각돼도 승복. 다만 """
20170211,중앙일보,한영혜,남경필 “문재인은 朴대통령과 비슷해 안희정이 더 나아”
20170211,MBC,이재민,"문재인 ""대통령 탄핵에 집중, 촛불 더 높게 들어야 할 때"""
20170210,서울신문,이슬기,"남경필 “문재인, 박 대통령과 비슷 안희정이 낫다” 이유는?"
20170210,매일경제,,"남경필 지사 ""문재인 전 대표, 박근혜 대통령과 비슷해"" 깎아내리기"
20170210,매일경제,,"전인범 ""미국으로 돌아가겠다"" 국민의당 ""문재인 전 대표 책임"""
20170210,헤럴드경제,송형근 기자,구설 끝에 결국...전인범 미국행 “문재인 전 대표께 죄송”
20170210,국민일보,정승훈 기자,[속보] 전인범 전 특전사령관 “문재인 전 대표에 죄송 미국 가겠다”
20170210,매일경제,윤범기,"문재인 ""안전 대통령 되겠다 해경은 부활시킬 것"""
20170210,매일경제,윤범기,"문재인 ""안전 대통령 되겠다 해경은 부활시킬 것"""
20170210,매일경제,,"이철희 ""문재인 대표 측, 영입인사 과정 성찰해야 한다"""
20170210,서울신문,이혜리,박지원 “문재인 이미 대통령 된 듯 오만” 비판
20170210,서울경제,김상민 기자,"박지원, 문재인-전인범 비판 “도긴 개긴. 오만한 대통령은 박근혜 대통령이 마지막”"
20170210,아주경제,최신형,"박지원, 문재인 트리플 실책에 “자질 의심, 대통령 된 듯 오만”"
20170210,파이낸셜뉴스,이태희,"정우택 ""언론 탄압하는 문재인, 박 대통령과 무엇이 다른가"""
20170210,서울경제,권경원 기자,"정우택 “문재인, 朴 대통령 행동과 똑같아”"
20170210,경향신문,박홍두 기자 phd@kyunghyang.com,"박지원, ‘기자 질문 차단’ 문재인에 “대통령 됐다고 생각하는 오만의 결과  후보 자질 의심”"
20170210,세계일보,박태훈,"박지원 ""토론과 질문 거부 전인범 논란 문재인, 대통령 된 듯 오만"""
20170210,머니투데이,백지수,[오늘의 국회일정-10일]대정부질문 문재인 안철수 '숨고르기'
20170210,중앙일보,박유미,"박지원, 문재인에 연일 맹폭 “오만한 대통령은 박근혜가 마지막이어야”"
20170210,중앙일보,이새누리,문재인 전 대표 공약에 남북경협주 강세
20170210,충청투데이,박명규 기자,문재인 “대통령이 재난 컨트롤타워 되는 시스템 구축”
20170210,경인일보,이상은 인턴기자,"'썰전' 문재인 ""황교안, 박 대통령과 공동책임 대선 출마 염치없는 일"""
20170209,매일경제,윤범기,"문재인 ""안전 대통령 되겠다 해경은 부활시킬 것"""
20170209,아주경제,김혜란,문재인 '안전 대통령' 안희정 '외연 확장' 이재명 '세 결집'
20170209,서울경제,나윤석 기자,"[대선주자 공약 해부] 문재인 안철수 이재명 ""근로시간 단축"" 외치지만...법안은 5년째 국회서 낮잠"
20170209,매일경제,강계만,"`청와대에 하는 말?` 문재인 ""대통령이 국가재난 콘트롤타워"""
20170209,서울신문,조희선,‘초인종 의인’ 안치범 父 문재인 지지 “아들처럼 발로 뛰는 대통령 되어달라”
20170209,머니투데이,김유진,"문재인 ""대통령 청와대가 재난 컨트롤타워 될것"""
20170209,서울경제,박재영 기자,"전인범, 아내 심화진 구속에 “심려 끼쳐 죄송” 문재인 대표에게 누 끼치고 싶지 않아"
20170209,한겨레,,"박지원 “문재인, 이미 대통령이 다 된 걸로 생각하고 있으니까 ”"
20170209,헤럴드경제,송형근 기자,"김성태 “누구는 대통령 된듯 행동 문재인, 안희정과 분열 안타까워”"
20170209,중앙일보,박상욱,"국민의당 ""박 대통령은 수첩공주, 문 전 대표는 대본정치"""
20170208,매일경제,,"전인범 ""문재인 전 대표 계속 돕겠다"" vs 새누리 ""문재인 인재 영입은 실패"""
20170208,아시아경제,나주석,"노무현 대통령, 문재인 안희정 둘 중 누굴 밀어줬을까?"
20170208,매일경제,,"이재명 시장 ""사시 존치 필요하다"" 문재인 전 대표와 정면 충돌"
20170208,서울신문,강성남,[서울포토]더불어민주당 대선주자 문재인 전 당대표 산업현장 방문
20170208,한국경제,,"문재인 ""2월 대통령 탄핵선고 무산..노골적인 헌재 무력화 의도"""
20170208,매일경제,,"문재인 ""박근혜 대통령 헌재 무력화 의도 떳떳하지 못한 태도"""
20170208,서울경제,김경민 기자,"문재인 전 대표, ‘썰전’출연해 대선 로드맵 밝힌다 ‘동문’ 전원책 변호사와 어떤 이야기 나눴나"
20170208,한국경제,,"문재인 ""박 대통령 헌재 무력화 용납못해 헌재 신속 심판해야"""
20170208,서울경제,김경민 기자,"총괄본부장에 송영길 영입한 문재인 전 대표, “삼고초려 통해 영입했다”"
20170208,매일경제,진주희,"‘썰전’, 문재인 전 대표 출연 “동문 전원책, 나보다 선배인 줄 알았다”"
20170208,서울신문,김서연,"문재인 “朴대통령, 헌법유린도 모자라 헌재 무력화까지 의도”"
20170208,중부일보,변근아,"전인범, 아내 심화진 성신여대 총장 법정구속에도 ""문재인 대표 계속 도울 것"""
20170208,세계일보,박태훈,"문재인 ""朴 대통령 헌재 무력화 의도 노골화, 헌재 신속 심판해야"""
