일자,언론사,기고자,제목
20181231,경향신문,김기남 기자 kknphoto@kyunghyang.com,[경향포토] 여당지도부와 오찬하는 문재인대통령
20181231,경향신문,김기남 기자 kknphoto@kyunghyang.com,[경향포토] '나라답게 정의롭게' 수석보좌관회의 모두 발언하는 문재인대통령
20181231,경향신문,김기남 기자 kknphoto@kyunghyang.com,[경향포토] 수석보좌관회의 주재하는 문재인대통령
20181231,경향신문,김기남 기자 kknphoto@kyunghyang.com,[경향포토] 문재인대통령 2018 마지막 수석.보좌관회의
20181231,매일경제,,"문대통령 ""남북관계 대전환 역사적 한 해 사람중심경제 공감 필요"""
20181231,한국경제,박재원(wonderful@hankyung.com),"문재인 대통령 ""국민 눈높이 못 맞추면 나가야"" 靑 기강잡기"
20181231,경인일보,전상천,"문재인 대통령 올 마지막 수보회의서 ""평화는 불가역적으로, 사람중심경제는 더 공감받아야"""
20181231,경향신문,정희완 기자 roses@kyunghyang.com,문 대통령 “남북관계를 대전환시킨 역사적 한해  아직 미완성”
20181231,한국경제,김일규(black0419@hankyung.com),올해 문재인 대통령 연봉 2억2629만원 149만원 오른다
20181231,매일경제,,"문대통령, 靑 직원들에 ""더 엄격한 잣대 들이대야"""
20181231,전자신문,성현희,"문 대통령 ""국민 눈높이에서 신발끈 동여매줄 것"" '초심' 강조"
20181231,경향신문,손제민 기자 jeje17@kyunghyang.com,문 대통령 “힘들게 이룬 개혁은 당연시되고 더 많은 개혁 요구가 이어지는 역설적 상황”
20181231,아시아경제,황진영,"문 대통령 ""올해 이룬 전환은 미완성 더 완성된 상태로 만드는 게 새해 과제"""
20181231,전자신문,성현희,"문 대통령, 여당 지도부와 오찬 ""당정청 협의, 정무 문제서도 활발해져야"""
20181231,YTN,,"문 대통령 ""처신 언행 조심하고 개혁 요구 응답해야"""
20181231,매일신문,전창훈,"문대통령 ""조국 출석 요구는 정치공세"" ""남북관계 큰 변화 정치적 논란 많은 해"""
20181231,경인일보,송수은,"문재인 대통령 ""조국, 국회 운영위 출석은 정치공세"""
20181231,한국경제,박재원(wonderful@hankyung.com),취임 후 최저치로 마감한 문대통령 지지율 긍정 45.9% vs 부정 49.7%
20181231,경향신문,정희완 기자 roses@kyunghyang.com,문 대통령 “조국 수석 국회 출석요구는 정치공세  민생법안 발목 잡혀선 안돼”
20181231,매일경제,,"문대통령 ""조국 출석요구는 정치공세 민생법안 위해 수용"""
20181231,한국경제,뉴스룸,"문 대통령 ""조국 수석 출석 요구는 정치공세 정치적 논란 많았던 해"""
20181231,중앙일보,정은혜(jeong.eunhye1@joongang.co.kr),문 대통령 “조국 출석은 정치공세” 이해찬 “큰 당 됐다”
20181231,한겨레,성연철,"문 대통령, “야당 국회 운영위 소집은 정치 공세”"
20181231,아시아경제,황진영,"문 대통령 ""민정수석 국회 출석 요구는 정치공세"""
20181231,YTN,,"문 대통령 ""조국 출석 요구는 '정치 공세'...민생법안 위해 수용"""
20181231,중부매일,임정기 기자,"문 대통령 지지율, 역대 최저 45.9% 마무리"
20181231,KBS,유호윤,"김 위원장, 문 대통령에 친서 “연내 답방 무산 아쉬워”"
20181231,동아일보,김소정,"강연재, 김정은 친서에 “문재인 대통령, 참으로 처량”"
20181231,내일신문,이명환,"문 대통령 김정은 친서 교환, '한반도 비핵화' 시즌2 여나"
20181231,경인일보,송수은,공무원 보수 내년에 1.8% 인상 문재인 대통령 연봉 2억2629만원
20181231,전북도민일보,청와대=소인섭 기자,"김정은 위원장 문 대통령에 친서, 서울 방문 강한 의지"
20181231,국민일보,,문 대통령 지지율 30%P 폭락 취임 후 ‘최저치’ 마감
20181231,아시아경제,황진영,[차장 칼럼]세밑에 다시 읽는 문 대통령의 2018년 신년사
20181231,아주경제,최신형,'45.9%' 문재인 대통령 올해 마지막 지지율 최고치 대비 31.5%포인트 하락
20181231,경인일보,송수은,"나경원 ""문재인 대통령, 특감반 책임에 결단해야 긴급경제 재정명령권 발동"" 촉구"
20181231,한겨레,정유경,"문 대통령, 올해 마지막 여론조사 지지도 45.9%"
20181231,YTN,,"문 대통령, 오늘 여당 지도부 청와대 초청 오찬"
20181231,디지털타임스,박미영,"김병준 ""국가권력 타락 문 대통령, 양심의 소리 들어야"""
20181231,KBS,유호윤,"김 위원장, 문 대통령에 친서 “연내 답방 무산 아쉬워”"
20181231,경인일보,송수은,올해 문재인 대통령 국정지지율 취임 후 최저 '45.9%' 마감 부정평가 '49.7%' 최고치
20181231,OBS,이수강,"푸틴, 문 대통령에 새해 축전 ""지역 국제현안 공조"""
20181231,OBS,이수강,"문 대통령, 靑 수석회의 與 지도부 오찬으로 올해 마무리"
20181231,한국경제,뉴스룸,올해 문재인 대통령 국정지지도 71.6%→45.9% 마감
20181231,서울신문,오세진,리얼미터 “올해 문 대통령 국정지지도 취임 후 최저인 45.9%로 마감”
20181231,중앙일보,김은빈(kim.eunbin@joongang.co.kr),"문 대통령 국정 지지도, 취임 후 최저치 기록"
20181231,매일경제,,문 대통령 올해 국정지지도 71.6% 출발 45.9% 최저 마감
20181231,KBS,유호윤,"김 위원장, 문 대통령에 친서 “연내 서울 답방 무산 아쉬워”"
20181231,조선일보,이다비 기자,"푸틴, 트럼프에 “대화 의사 있다” 문 대통령엔 “지역 국제 문제 긴밀 협력”"
20181231,매일경제,,문 대통령에게 친서 보낸 김정은 위원장 미국 언론 `주목`
20181231,매일경제,,"문대통령, 오늘 여당 지도부 청와대 초청 오찬"
20181231,YTN,최기성,"문재인 대통령 국정 지지도, 취임 뒤 최저치 기록"
20181231,KBS,유호윤,"김 위원장, 문 대통령에 친서 “내년 답방 강한 의지”"
20181231,서울경제,김호경 기자,"푸틴, 문재인 대통령에게 새해 축전 “긴밀한 공조 확신”"
20181231,YTN,,"문 대통령, 오늘 여당 지도부 청와대 초청 오찬"
20181231,국민일보,장지영 기자,"푸틴 러 대통령, 문재인 대통령에게 새해 축전"
20181231,경인일보,김연태,"민주당 지도부, 오늘 문재인 대통령과 청와대 오찬회동"
20181231,국제신문,김태경 기자  tgkim@kookje.co.kr,"문 대통령 3년차 정국 구상, 민생 경제 성과내기 ‘고삐’"
20181231,국제신문,김태경 기자,"김정은, 문 대통령에 친서 내년 서울답방 의지 천명"
20181231,대구일보,이상훈,문 대통령 주재 ‘2018결산 2019과제 제시’ ...수보회의 청와대 전직원에 생중계
20181231,대구일보,이상훈,"김정은, 문 대통령에 친서 내년 서울답방 뜻 전해"
20181231,경남신문,이상권기자,"김정은, 문 대통령에 친서 靑 “서울 답방 의지 전해”"
20181231,부산일보,민지형,北 김정은 위원장 문재인 대통령에 친서
20181231,부산일보,권기택,[2019 PK정국 관전 포인트] ①문재인 대통령 지지도 ②한국당 전당대회 ③인물
20181231,파이낸셜뉴스,조은효,"문 대통령, 31일 수보회의 새해 국정운영 과제 제시 전망"
20181230,매일신문,매일신문,"[사설] 문 대통령, 국정 철학과 방향 바꿔야 '국민 공감' 얻는다"
20181230,한국일보,류효진,"[포토]김정은 위원장, 문대통령에게 친서"
20181230,한국일보,정상원,"김정은, 문 대통령에 친서 ”서울 답방” 의지 피력"
20181230,내일신문,이명환,"문 대통령 ""진심으로 만나면 못할 일 없어"""
20181230,YTN,,"푸틴, 문 대통령에게 축전...""현안 해결 긴밀 공조"""
20181230,중부일보,김재득,"김정은, 문재인 대통령에 친서 내년도 한반도 평화 번영"
20181230,YTN,,"문 대통령, 내일 여당 지도부 청와대 초청 오찬"
20181230,YTN,김준영,"문 대통령 ""환영 마음 변함없어""...새해 한반도 정세 진전 주목"
20181230,한겨레,김보협,"문 대통령 “김정은 친서, 반가운 소식” 남북 정상 ‘세밑 인사’"
20181230,YTN,김준영,"문 대통령 ""환영 마음 변함없어""...새해 한반도 정세 진전 주목"
20181230,KBS,유호윤,"김 위원장, 문 대통령에 친서 “내년 답방 강한 의지”"
20181230,충북일보,최대만,문 대통령 2년차 지지율 변화 기해년 첫 과제는 '경제'
20181230,SBS,권지윤 기자,세밑 친서로 '답방 의지' 밝힌 김정은 문 대통령도 답글
20181230,서울신문,신진호,"김정은, 문 대통령에 친서 “올해 답방 못해 아쉬워 내년에도 함께 가자”"
20181230,아시아경제,황진영,"문 대통령 ""김정은 편지, 돌려 세울 수 없는 화해와 신뢰 표시"""
20181230,KBS,유호윤,"김 위원장, 문 대통령에게 친서 내년 ‘서울 답방’ 의지 밝혀"
20181230,대전일보,宋忠原,"문 대통령, 김정은 국무위원장 친서에 화답"
20181230,대전일보,인상준,문재인 대통령 국무위원들과 송년 만찬
20181230,중앙일보,강태화(thkang@joongang.co.kr),"김정은 친서 첫 머리에 ""존경하는 문재인 대통령 각하"""
20181230,서울신문,신진호,문 대통령 “친서 고마워 김 위원장 환영하는 우리 마음 변함없다”
20181230,아주경제,송종호,?김정은 문대통령에 친서 한반도 평화와 번영 뜻 담아
20181230,YTN,,"김정은, 문 대통령에 친서...지금 북한은?"
20181230,아주경제,서민지,"김정은 친서에 야당 ""문대통령 이용 의도 호들갑 떨지 말라"""
20181230,매일경제,김진솔,"문대통령 ""친서 고마워 金위원장 환영하는 우리 마음 변함없다"""
20181230,헤럴드경제,박로명 기자,"문 대통령, 靑 친서공개 100분만에 SNS에 화답"
20181230,국민일보,서윤경 기자,"“화해와 신뢰 확인했다” 문 대통령, 김정은 친서에 답신"
20181230,한국경제,뉴스룸,"문 대통령 ""김 위원장 친서 고마워 환영의 마음 변함 없다"""
20181230,부산일보,디지털본부17,"문대통령, 김정은 친서에 화답 ""환영하는 마음 변함없다"""
20181230,YTN,,"문 대통령 ""김 위원장 환영 마음 변함없어"""
20181230,경향신문,손제민 기자 jeje17@kyunghyang.com,문 대통령 “김 위원장 뜻이 매우 반갑다”
20181230,헤럴드경제,박로명 기자,"김정은, 문 대통령에 친서 “내년도 자주 만나 한반도 평화 함께”"
20181230,매일경제,,"김정은, 문대통령에 친서 ""내년도 자주 만나 한반도평화 함께""(종합)"
20181230,아시아경제,황진영,"[일문일답]靑 ""조만간 김정은 친서에 대한 문 대통령 답장 있을 것"""
20181230,매일경제,,"김정은, 문대통령에 친서 ""내년도 자주 만나 한반도평화 함께""(2보)"
20181230,헤럴드경제,이명수 기자,"김정은, 문대통령에 친서 ""내년도 자주 만나 한반도평화 함께"""
20181230,한국경제,뉴스룸,"北 김정은, 문 대통령에게 친서 ""서울 못 가 아쉽다 기회 되면 꼭 방문"""
20181230,전자신문,성현희,"김정은, 문 대통령에게 친서 ""내년에도 자주 만나 한반도 평화 함께하자"""
20181230,아시아경제,황진영,"김정은, 문 대통령에게 친서 靑 “서울 방문 강한 의지 나타내”(종합)"
20181230,YTN,,"김정은 위원장, 문재인 대통령에게 친서...""답방 강한 의지"""
20181230,서울신문,신진호,"김정은, 문 대통령에 친서 “올해 서울 답방 못해 아쉬워”"
20181230,조선일보,송기영 기자,"김정은, 문대통령에 친서...靑 ""강한 답방의지 밝혀"""
20181230,한겨레,김태규,"김정은, 문 대통령에게 친서 “연내 답방 무산 아쉽다”"
20181230,아시아경제,황진영,"김정은, 오늘 문 대통령에게 친서 靑 ""김 위원장, 서울 방문 강한 의지"""
20181230,매일경제,,"김정은 ""내년에도 문대통령 자주 만나 한반도 평화 번영 논의""(1보)"
20181230,국민일보,뉴시스,"청와대 ""김정은 위원장, 문 대통령에 친서 보내"""
20181230,세계일보,김현주,"[속보] 靑 ""김정은, 문재인 대통령에게 친서 서울 방문 강한 의지 피력"""
20181230,서울신문,신진호,"김정은, 문 대통령에 친서 “남북, 내년에도 평화 번영 함께하자”"
20181230,전북도민일보,청와대=소인섭 기자,문 대통령 여당 지도부와 한 해 마무리
20181230,동아일보,김소정,"[종합] 김정은, 문 대통령에 A4 2장 분량 친서 “내년에도 함께 하자”"
20181230,매일신문,김혜정,"[속보] 청와대 ""김정은, 30일 문대통령에게 친서 보내와"""
20181230,경향신문,김지혜 기자 kimg@kyunghyang.com,"[속보] 청와대 “김정은, 오늘 문 대통령에게 친서  서울 방문 못 이뤄 아쉬워해”"
20181230,한국경제,뉴스룸,"<속보> 청와대 ""北 김정은, 오늘 문대통령에게 친서"""
20181230,아시아경제,황진영,"김정은, 오늘 문 대통령에게 친서 ""한반도 평화 번영 함께 나가자""(1보)"
20181230,아시아경제,이기민,"청와대 ""김정은, 오늘 문대통령에게 친서 보내""(속보)"
20181230,YTN,,"[속보] 김정은 위원장, 문 대통령에 친서"
20181230,부산일보,디지털본부17,"[속보] 靑 ""김정은, 오늘 문대통령에게 친서 보내와"""
20181230,매일경제,,"靑 ""김정은, 오늘 문대통령에게 친서 보내와""(1보)"
20181230,동아일보,김소정,"[속보] 北 김정은, 30일(오늘) 문재인 대통령에 친서 전달"
20181230,조선일보,송기영 기자,"[속보]靑 ""김정은, 오늘 문대통령에게 친서 보내와"""
20181230,머니투데이,최경민 |기자,"김정은, 친서 통해 문재인 대통령에 18년 마감 따뜻한 인사 전해"
20181230,머니투데이,최경민 |기자,북한 김정은 오늘 문재인 대통령 앞으로 친서
20181230,YTN,,"문 대통령, 내일 여당 지도부 청와대 초청 오찬"
20181230,헤럴드경제,윤재섭 기자,"문대통령, 31일 청와대에서 차분히 올 한해 마무리"
20181230,한국경제,뉴스룸,문재인 대통령의 올해 마지막 일정은?
20181230,매일경제,,"문대통령, 수석 보좌관회의 與 지도부 오찬으로 한해 마무리"
20181230,중부매일,임정기 기자,"문 대통령, 국무위원과 송년 만찬"
20181230,중부매일,임정기 기자,"문 대통령 ""유해발굴 길, 남북평화 화해의 길로 공고해질 것"""
20181230,세계일보,안승진,"“말로만 하는 위로 필요없다, 진상조사 먼저” 김용균 母 문대통령 만남 거부"
20181230,국민일보,김철오 기자,"“진상규명 후에나 ” 故 김용균 母, 문 대통령 면담 거절"
20181230,헤럴드경제,민성기 기자,문희상 “혼밥하슈?” 깜짝 질문 문재인 대통령 “허허허”
20181229,한국일보,손영하,김용균 어머니 “죽음 진상 밝혀지지 않으면 문 대통령 안 만나”
20181229,서울신문,오달란,김용균씨 어머니 “책임자 처벌 않으면 문 대통령 만나지 않겠다”
20181229,경향신문,디지털뉴스팀 기자,고 김용균씨 어머니 김미숙씨 “진상규명 책임자 처벌 전까진 문 대통령 안 만나”
20181229,서울경제,양지윤 기자,지지율 급락 속 고민의 연말 보내는 문재인 대통령
20181229,중앙일보,채혜선(chae.hyeseon@joongang.co.kr),"홍준표 “문 대통령, 나라 위기 때마다 휴가 간다” 비판"
20181229,영남일보,뉴미디어부기자 ynnews@yeongnam.com,"[사설] 문 대통령 지지율 하락, 정권의 위기감 느껴야"
20181229,YTN,,"문재인 대통령, 철원 화살머리고지 GP 방문"
20181229,국제신문,김태경 기자,문재인 대통령 “김용균법 통과 다행 유족 만날 의사”
20181228,한국일보,전혼잎,"김용균씨 유족 “문재인 대통령, 책임 있는 답변 가능할 때 만나겠다”"
20181228,한국일보,"정지용
전혼잎",문 대통령 “김용균법 통과 다행 고인 모친 만나고 싶다”
20181228,한국일보,정지용,문 대통령 육군 최전방 찾아 “장병들이 굳건히 안보 지킬 때 남북관계도 더 발전”
20181228,한국일보,정지용,"문재인 대통령, 김용균씨 모친에 만남 뜻 전달"
20181228,아시아경제,황진영,"문 대통령 ""국무위원들, 어느 정부에 뒤지지 않을 만큼 열심히 했다"""
20181228,중도일보,오주영 기자,"문 대통령, 대전 출신 김상환 대법관 임명장 수여"
20181228,OBS,배해수,"문 대통령, 국무위원들과 송년 만찬"
20181228,OBS,배해수,"문 대통령 ""OBS, 지역 발전 선도 지역 언론 모범 기대"""
20181228,OBS,최진만,"문 대통령, 전방 군부대 방문 ""평화 지키는 자부심"""
20181228,OBS,이수강,"민주 지도부, 31일 문대통령과 靑 오찬 회동"
20181228,한겨레,이제훈,문 대통령 “남북 유해발굴 도로는 평화의 길”
20181228,YTN,임성호,"문 대통령, 신병교육대 격려 방문...화살머리고지 시찰"
20181228,조선일보,이슬기 기자,"문 대통령 ""평화 협력으로 대전환한 한해"""
20181228,매일경제,,"문대통령 ""성과도 중요 국민 공감토록 하는 게 내년 과제"""
20181228,한겨레,성연철,"문 대통령, “평화 협력 대전환한 한해”"
20181228,한겨레,성연철,문 대통령 “산안법 통과 다행 김용균씨 유족 만나 위로 전할 것”
20181228,아주경제,이보미,"?문재인 대통령, 일자리기획 황덕순 경제정책 도규상 임명"
20181228,동아일보,정봉오,"문재인 대통령, 화살머리고지 GP 방문 역대 대통령 중 처음"
20181228,YTN,,"문 대통령 ""경제 패러다임 전환 완성이 내년 과제"""
20181228,서울경제,김호경 기자,"문대통령, 경제정책비서관 도규상 일자리기획비서관 황덕순 임명"
20181228,매일신문,최경철,"문 대통령, 일자리 및 경제정책비서관 임명"
20181228,OBS,배해수,"문 대통령, 일자리기획 경제정책 비서관 임명"
20181228,OBS,최진만,"문 대통령 ""故 김용균 씨 유족 만나겠다"""
20181228,한국경제,허문찬(sweat@hankyung.com),신병교육대 방문한 문재인 대통령
20181228,YTN,,"문재인 대통령, 철원 화살머리고지 GP 방문"
20181228,YTN,,"문재인 대통령 ""침략 막는 안보에서 평화 키우는 안보로 변화"""
20181228,경향신문,손제민 기자 jeje17@kyunghyang.com,"문 대통령, 비무장지대 GP 첫 방문"
20181228,매일경제,노경민,문 대통령 5사단 신병교육대 위로 방문 장병 여자친구와 영상통화
20181228,한국경제,이미나(helper@hankyung.com),"박지원 ""문 대통령, 그동안 '손흥민' 역할  스트라이커 '황의조' 활약 기대"""
20181228,아시아경제,국제부,"문재인 대통령, ANN 선정 '올해의 인물'"
20181228,서울신문,김유민,"“여러분은 귀한 존재” 문 대통령, 최전방 신병교육대 찾아 격려"
20181228,매일신문,최경철,"문 대통령, 철원 화살머리고지 감시초소(GP) 시찰"
20181228,매일경제,노경민,"문 대통령, 31일 여당 지도부와 오찬 회동"
20181228,매일경제,,"아시아뉴스네트워크, `올해의 인물`에 문재인 대통령 선정"
20181228,매일경제,김경택,"문재인 대통령 ""남북관계 달라져도 안보 최일선 위치는 안 달라져"""
20181228,서울신문,강경민,"[포토] ‘장병들과 오찬’ 문 대통령, 식판 들고 자리로"
20181228,서울경제,박원희 기자,"문대통령, 전방 신병교육대 방문 화살머리고지 GP 시찰"
20181228,서울신문,박기석,"문대통령, 일자리기획비서관 황덕순 경제정책비서관 도규상 임명"
20181228,중앙일보,김은빈(kim.eunbin@joongang.co.kr),훈련병들 만난 문 대통령 “고무신 거꾸로 신지 않도록 정부도 노력”
20181228,YTN,,"문 대통령 ""침략 막는 안보에서 평화 키우는 안보로 변화"""
20181228,매일경제,오수현,문대통령 故김용균 유족 靑 초청
20181228,서울신문,김지예,"김용균씨 유족, 문대통령 만남 제안에 “책임있는 답변 때 만날 것”"
20181228,국민일보,신재희 기자,"문재인 대통령, 여당 지도부와 31일 청와대서 오찬 회동"
20181228,YTN,,"[속보] 문재인 대통령, 화살머리 고지 GP 방문"
20181228,YTN,,"문 대통령, 일자리 경제정책 비서관 임명"
20181228,아시아경제,부애리,문 대통령-與 지도부 31일 청와대서 오찬회동
20181228,서울신문,강경민,"[포토] ‘어머니, 대통령님 입니다’ 신병교육대 방문한 문 대통령, 영상 통화"
20181228,국민일보,뉴시스,'장병들이 있어 든든합니다' 격려하는 문 대통령
20181228,국민일보,뉴시스,'대통령이 쏜다' 장병들과 식사하는 문재인 대통령
20181228,국민일보,뉴시스,'남자친구 잘 있어요' 훈련병 애인에게 말하는 문대통령
20181228,국민일보,뉴시스,'쌍둥이 잘 지냅니다' 훈련병 소식 전하는 문대통령
20181228,한겨레,성연철,"문 대통령, 31일 여당 지도부와 ‘청와대 오찬’"
20181228,서울경제,윤서영 기자,김상환 대법관 “사법신뢰 회복에 최선” 문 대통령 당부에 화답
20181228,매일경제,,"문대통령 ""법원, 국민 신뢰 찾을 수 있도록 지혜 모아야"""
20181228,매일경제,,"김상환 대법관, 문 대통령 당부에 화답 ""사법신뢰 회복에 최선"""
20181228,한겨레,성연철,문 대통령 “김용균씨 어머니 만나 위로 전하겠다”
20181228,매일경제,,"문재인 대통령 ""故 김용균 어머니 만날 의사 있어"""
20181228,서울경제,정현정 기자,문대통령 “故 김용균 어머니 만날 의사 있어”
20181228,아시아경제,황진영,"문 대통령 ""김용균 씨 모친 만나 위로의 뜻 전하겠다"""
20181228,YTN,,"문 대통령 ""김용균 씨 유족 만날 뜻 있다"""
20181228,경향신문,손제민 기자 jeje17@kyunghyang.com,문 대통령 “김용균씨 부모님 뵙고 싶다”  청와대 초청 의사
20181228,내일신문,이명환,"문 대통령, 오늘 전방부대 격려방문"
20181228,OBS,배해수,"문 대통령 ""OBS 지역 발전 선도 지역 언론 모범 기대"""
20181228,OBS,최진만,"문 대통령, 김상환 신임 대법관 임명장 수여"
20181228,OBS,배해수,"문 대통령, 취임 후 첫 전방부대 격려 방문"
20181228,MBC,이세옥,"문 대통령, 김상환 신임 대법관 임명장 수여"
20181228,중앙일보,성지원(sung.jiwon@joongang.co.kr),나경원 “문 대통령 최저임금인상 유예 긴급명령권 발동해야”
20181228,경향신문,손제민 기자 jeje17@kyunghyang.com,"문 대통령 “법원 안타까운 상황, 빨리 국민 신뢰 찾도록”"
20181228,서울경제,박원희 기자,문대통령 “법관은 판결로 말해 법원 신뢰 찾게 지혜 모아야”
20181228,아시아경제,황진영,"문 대통령 조국 국회 출석 승부수, 일단 통했다"
20181228,YTN,,"문 대통령, 김상환 신임 대법관 임명장 수여"
20181228,아시아경제,황진영,"문 대통령, 김상환 신임 대법관에 임명장 수여"
20181228,서울경제,정현정 기자,"손학규 “문대통령, 경제철학 바꾸고 좌파참모들 내쳐야”"
20181228,헤럴드경제,홍태화 기자,"경제비상 선언한 한국당 “문 대통령, 긴급재정명령권 발동하라”"
20181228,국민일보,뉴시스,김상환 신임 대법관에게 임명장 수여하는 문 대통령
20181228,YTN,,"문 대통령, 오늘 전방 신병교육대 장병들과 오찬"
20181228,국민일보,박세환 기자,특감반 공항갑질 주휴수당 문 대통령 지지율 40%대도 위태롭다
20181228,동아일보,김은향,"‘직원 폭력 의혹’ 송명빈 마커그룹 대표, 박근혜 정부 문재인 캠프 활동 전력"
20181228,매일경제,,"문대통령, 오늘 전방 육군 신병교육대 격려방문 장병들과 오찬"
20181228,헤럴드경제,홍태화 기자,"나경원 “본회의, 문 대통령의 결단이라면 여당은 허수아비”"
20181228,MBC,김이선 리포터,[투데이 연예톡톡] '올해의 인물' 문재인 대통령 박항서 BTS
20181228,SBS,김정윤 기자,"""'조국 출석' 문 대통령이 지시"" 한국당 '조국 정조준'"
20181228,YTN,,"문 대통령, 순방 국가에 트위터로 새해 인사"
20181228,국민일보,박세환 기자,특감반 공항갑질 주휴수당 문 대통령 지지율 40%대도 위태롭다
20181228,광주일보,임동욱,얼어붙은 민심  문대통령 지지율 43.8%
20181228,강원도민일보,진종인,문 대통령 여권원로 청와대 오찬
20181228,강원도민일보,진종인,문재인 대통령 “농민 희생 보상받아야”
20181228,국제신문,김태경 기자 tgkim@kookje.co.kr,문재인 대통령 국정 부정평가 첫 50% 넘었다
20181228,중앙일보,강태화.김경희(thkang@joongang.co.kr),문 대통령 “김용균법 통과 위해 조국 국회 출석하라”
20181228,중앙일보,위문희.윤성민(moonbright@joongang.co.kr),"여당 원로들 “문 대통령, 경제 활력 찾게 더 노력해달라”"
20181228,중앙일보,권호(kwon.ho@joongang.co.kr),"“문 대통령 못한다” 첫 과반 지지율 44%, 대선 득표율 41%와 비슷"
20181228,경인일보,전상천,"[문재인 대통령, 농업인 간담회서 강조]""힘센 소도 경운기 대체 안돼 스마트농정 시대흐름"""
20181228,경기일보,강해인 기자,"문 대통령 ""힘 센 소도 경운기 대체 못해 스마트농업 나아가야"""
20181228,대구일보,이상훈,문 대통령 “힘센 소라도 경운기 대신 못해”
20181228,부산일보,전창훈,문재인 대통령 “스마트 농업으로 나아가야”
20181227,한국일보,"정상원
정지용",문 대통령 만난 여권 원로들 “경제 활력 찾도록 더 노력해 달라”
20181227,한국일보,,문 대통령 ‘올해 최고의 인물’로 뽑혀 2위는 박항서 감독
20181227,한국경제,이미나(helper@hankyung.com),"하태경 ""문 대통령 '우리 경제 미래 안보인다는 우려 있다' 유체이탈 화법"""
20181227,중앙일보,정은혜(jeong.eunhye1@joongang.co.kr),박지원 “문 대통령 지지율 가까운 장래에 30%대로 추락할 것”
20181227,울산매일,최장락,이채익 국회의원 “문재인 정부 실패 인정하고 원전정책 정상화해야”
20181227,경향신문,손제민 기자 jeje17@kyunghyang.com,문 대통령 “출석하라” 국회 데뷔전 치르는 조국
20181227,경향신문,손제민 기자 jeje17@kyunghyang.com,문 대통령 “농민의 희생은 마땅히 보상받아야”
20181227,중도일보,오주영 기자,"[청와대안테나] 문 대통령, 첫 50% 넘는 부정평가 나와"
20181227,대전일보,宋忠原,"문 대통령, ""김용균법 처리위해 조국 운영위 출석해야"""
20181227,대전일보,宋信鏞,문 대통령 부정평가 첫 50%대는 민심의 경고
20181227,대전일보,宋忠原,"문 대통령, ""힘센 소도 경운기 대신 못해""... 스마트 농업 강조"
20181227,대전일보,宋忠原,"문 대통령, 여권 원로들과 오찬... 경제 활력 찾기 위한 조언 청취"
20181227,경상일보,연합뉴스,문재인 대통령 지지도 45%선도 무너져
20181227,아주경제,최다현,"?여야 운영위 소집 합의 ""조국 출석은 문 대통령 뜻"""
20181227,SBS,김정윤 기자,문 대통령의 '통 큰 결단' 조국 출석 지시한 이유는?
