일자,언론사,기고자,제목
20121211,MBC,,"문재인 ""박근혜는 이 대통령의 후계자"""
20121211,SBS,,"[영상] 문재인 ""대통령 돼도 남대문, 노량진 고시촌 갈 것"""
20121211,매일경제,,"문재인 ""대통령 돼도 청와대 고립되지 않겠다"""
20121211,매일경제,,"[2차 TV토론②] 박근혜 문재인 ""내가 바로 경제대통령"""
20121210,SBS,김지성,"문재인 측 ""'이 대통령 측근 특사설' 입장 밝혀야"""
20121208,아주경제,박초롱,"문재인 ""대통령이 서민편에 서야 새시대 열려""(16보)"
20121208,중부일보,,두 손 번쩍 든 문재인 민주통합당 대통령 후보
20121207,경인일보,김순기,[대통령을 만드는 사람들 12]문재인 후보 홍보단장 유은혜
20121207,경인일보,,[대통령을 만드는 사람들 12]문재인 후보 홍보단장 유은혜
20121207,경인일보,"하태황
김순기","문재인""일자리 만들고 지키고 나누는 서민대통령"""
20121207,경인일보,김순기,"문재인""일자리 만들고 지키고 나누는 서민대통령"""
20121207,한겨레,정환봉,고 노무현 전 대통령 문재인 지지 동영상 있다?
20121206,MBC,,"새누리 ""문재인, 노무현 전 대통령 길 따라가"""
20121206,충청투데이,황근하 기자,"“朴, 전두환에게 받은 6억원 사과를, 문재인 후보 반드시 대통령 만들자”"
20121206,충청투데이,황근하,"“朴, 전두환에게 받은 6억원 사과를, 문재인 후보 반드시 대통령 만들자”"
20121206,경인일보,김순기,[대통령을 만드는 사람들 11]문후보 유세단장 윤관석
20121206,경인일보,,[대통령을 만드는 사람들 11]문후보 유세단장 윤관석
20121205,경향신문,,박 “통합의 대통령 필요” 문 “정치는 귀 기울이는 것” 리더십 공방
20121205,MBC,,"문재인 ""국격에 맞는 대통령 되겠다"""
20121205,한겨레,,모두발언 /박 “통합 대통령” 문 “상생의 정치” 이 “노동자 해결”
20121205,한겨레,김원철,‘대통령 리더십’ 실행방안 /박 “위기극복 신뢰 리더십” 문 “여 야 정협의로 소통정치”
20121204,아주경제,송정훈,<대선TV토론> 박 '민생대통령' 문 '품격있는 대통령' 이 '진보 대통령'
20121204,아주경제,전기연,"<대선TV토론> 문재인 ""대통령의 리더십이란 소통 정직한 대통령이다"""
20121204,경향신문,,문재인 “대통령 되면 정치검찰 청산할 것”
20121204,매일경제,,"대통령의 리더십, 박근혜는 `위기극복`, 문재인은 `소통`에 방점"
20121204,한겨레,,박 “통합 대통령” 문 “상생의 정치” 이 “노동자 해결”
20121204,파이낸셜뉴스,,[18대 대선] 문재인 대표 테마주 하한가 추락
20121203,국민일보,속보유저,"[대선 D-16] 문재인 검찰 개혁안 文, 대통령의 총장 임명권 독립적 위원회에"
20121203,서울경제,유병온,"[대선 D-15] 문재인 ""비례대표 100석으로 확대"""
20121203,한국경제,이현진,"[대선 D-16] 문재인 ""박근혜, MB정부의 여의도 대통령"""
20121202,중부일보,,"문재인 ""박근혜, 이명박 정부의 여의도 대통령"""
20121202,문화일보,,문재인 “대통령 검찰총장 임명권 폐지...외부 개방”
20121130,중앙일보,,'여성 대통령' 맞선 문재인의 '비밀병기'
20121130,머니투데이,울산=박광범|기자,"문재인 ""박근혜가 대통령 되면 안 되는 5가지 이유"""
20121129,중앙일보,,문재인 비밀병기 '여성 대통령' 맞선 '유쾌한 정숙씨'
20121128,강원도민일보,이호,"톱관련-문재인 ""새로운 시대 여는 대통령 되겠다"""
20121128,경향신문,,[경향포토]이해찬 전 대표와 하이파이브하는 문재인 후보
20121128,대전일보,성희제,"""문재인, 실패정권 실세"" ""박근혜, 유신잔재 대표"" 시작부터 난타전"
20121128,SBS,,"문재인 ""朴, 유신독재 대표"" 역공...정권교체 호소"
20121127,MBC,,"문재인 ""새로운 시대 여는 대통령 되겠다"""
20121127,한겨레,정은주,"이정우 “문재인 후보, 노무현 전 대통령보다 재벌개혁 의지강해”"
20121127,SBS,,"문재인 측 "" 朴 TV 토론, 대통령 후보 면접결과는 탈락"""
20121127,SBS,,"문재인, 부산 경남 공략...""朴, 유신독재 대표"" 맞공세"
20121127,머니투데이,부산=박광범|기자,"문재인 ""박근혜, 5 16과 유신독재 세력의 대표"""
20121127,매일경제,,"문재인 ""새로운 시대 여는 대통령 되겠다 安과 하나될 것"""
20121127,무등일보,무등일보,선거법퀴즈- [문] 다음 중 이번 대통령선거에서 선상투표에 참여할 수 없는 사람은?
20121126,중앙일보,,[브리핑] 박근혜 문재인 대통령 후보에 대한 과학기술 공약 토론회 外
20121126,전자신문,김원석,"[2012 대선]문재인, 캐치프레이즈 `새 시대를 여는 첫 대통령 `확정"
20121126,매일경제,,"[속보] 문재인 대선 캐치프레이즈 ""새 시대를 여는 첫 대통령"""
20121126,한국경제,도병욱,[대선 D-23] '경제대통령' 박근혜 40.4% > 문재인 33.9%
20121125,경향신문,디지털뉴스팀,"문재인 “국회의원, 그만두지 않겠다”"
20121125,아시아경제,최우창,[포토]대통령 후보 등록 마친 문재인 후보 기자회견장 입장
20121125,SBS,,박근혜 '비례대표 사퇴'...문재인 '공동 선대위 구상'
20121125,한국경제,,"문재인, 오늘 오후 2시 대통령 후보 등록한 뒤 기자회견"
20121125,한국경제,도병욱,'경제대통령' 박근혜 40.4% > 문재인 33.9%
20121124,아주경제,이재호,문재인 선대위원장단 사의표명 새판짜기 돌입?
20121124,매일경제,김희경,"이회창, 박근혜 지지 선언 문재인 선대위원장단 사의 표명"
20121124,매일경제,,"이회창, 박근혜 지지 선언 문재인 선대위원장단 사임"
20121124,매일경제,,문재인 후보 선대위원장단 사의 표명
20121124,매일경제,,"안철수 ""野 단일후보는 문재인"" 대통령후보 전격 사퇴"
20121124,매일경제,,[속보] 문재인 캠프 선대위원장단 사의 표명
20121123,한국경제,,"안철수, 대통령 후보직 전격 사퇴 ""단일후보는 문재인 후보"""
20121122,한겨레,,"문재인, 모두 발언 /대통령 시행착오 허용안돼 /국정운영 메커니즘 알아야"
20121122,전자신문,이호준,"[문-안 단일화 TV토론]새누리당, ""대통령 후보 자질 안보였다"""
20121121,경인일보,,[대통령을 만드는 사람들 9]문후보 소통2본부장 김현미
20121121,아시아경제,김승미,"문재인 ""국정운영 경험 있는 제가 적합한 대통령"""
20121121,한겨레,송채경화,문 안 모두 ‘상대방이 대통령 되면 백의종군’ 선언
20121121,SBS,,"문재인 측 ""노 전 대통령 관련 김무성 발언은 패륜적"""
20121121,내일신문,,"박근혜-문재인, 국회의원 배지는 이대로?"
20121121,한국경제,,"문재인, “가장 적합한 대통령 후보는 나”"
20121120,경인일보,,문재인-안철수측 국회의원 정수놓고
20121120,경인일보,송수은,문재인-안철수측 국회의원 정수놓고
20121120,한겨레,,문 안 모두 ‘상대방이 대통령 되면 백의종군’ 선언
20121119,머니투데이,김성휘|기자,"文 ""'안철수 대통령-문재인 총리'는 없다"""
20121119,경향신문,,문 “안 대통령 돼도 공직 안 맡아”
20121119,경인일보,,"문재인 ""문화대통령 되겠다"""
20121118,아주경제,전기연,"문재인-안철수, 국회의원 정수 '조정' 합의 (8보)"
20121118,경향신문,,문재인 안철수 ‘25분 회동’ 국회의원 수를 
20121118,경향신문,최우규,"[속보]이해찬 대표 사퇴회견, 문재인 후보도 기자회견"
20121118,헤럴드경제,남민 기자,문재인이 대통령 돼서는 안되는 이유? 이정현 꼬집어
20121118,서울경제,,민주 지도부 총사퇴..문재인 대표대행 겸임
20121118,중부일보,,민주 지도부 총사퇴..문재인 대표대행 겸임
20121118,아시아경제,김종일,민주 지도부 총사퇴 문재인 대표대행 겸임
20121118,SBS,,민주당 지도부 총사퇴...문재인 대표대행 겸임
20121118,머니투데이,양영권|기자,"민주 ""문재인 후보에 당대표 권한 위임"""
20121118,머니투데이,김성휘|기자,"이해찬 대표 사퇴, 문재인 12시30분 기자회견"
20121118,세계일보,,민주 지도부 총사퇴 문재인 대표대행 겸임
20121116,중앙일보,강인식,"안철수, ""대통령 되면 문재인 총리되나"" 묻자"
20121116,한겨레,김현대,"문 “대통령직속 위원회 설치” /안 “사회적경제기본법 제정” /박, 명시적 공약 내놓지 않아"
20121116,매일경제,,"문재인 캠프 선대위원장단 ""총사퇴"" 문 후보 만류"
20121116,대전일보,宋信鏞,문재인 측 선대위원장단 사의
20121115,서울경제,유병온,"문재인측, 협상팀 교체 선대위원장단 사퇴 검토"
20121115,한겨레,,"문 “대통령직속 위원회 설치” 안 “사회적경제기본법 제정” 박, 명시적 공약 내놓지 않아"
20121113,세계일보,한윤종,[포토] 손잡은 문재인-안철수 대통령 후보
20121113,경인일보,김순기,[대통령을 만드는 사람들 5]문재인후보 원내대책본부장 박기춘
20121113,경인일보,,[대통령을 만드는 사람들 5]문재인후보 원내대책본부장 박기춘
20121113,매일경제,,"김경재 특보 ""문재인 지지, 대통령 부인의 격 떨어뜨려"""
20121112,세계일보,한윤종,"[포토] 문재인 대통령 후보, '레드카펫 밟아'"
20121112,서울신문,조태성,[NATE 검색어로 본 e세상 톡톡] 문재인 안철수 단일화 회동 오바마 대통령 재선에 성공
20121112,SBS,,"故 김대중 전 대통령 3남 김홍걸씨, 문재인 캠프 합류"
20121112,세계일보,,"[포토] 인재근 의원-문재인-안철수 대통령 후보, '故 김근태 의원 영화 참석'"
20121112,내일신문,,"문재인 차별화, ‘책임있는 대통령’"
20121111,아주경제,박재홍,"이정현 “野 단일화, ‘문재인 대통령-안철수 총리’ 위한 야합”"
20121111,아주경제,신원선,"문재인 ""대통령.정치권 기득권 내려놓게 정비""(13보)"
20121111,아주경제,신원선,"문재인 ""강한 국회.일하는 국회 만들 것""(14보)"
20121111,SBS,,"문재인, 정책 발표...""국회 기능 강화"""
20121110,중앙일보,양원보.김경진,"문 안측, 대통령 권한 축소 합의  국회의원 감축은 이견"
20121110,경향신문,,문재인 안철수 ‘대통령 권한 축소 대검 중수부 폐지’ 합의
20121110,한겨레,김보협,"새정치 실무팀, 책임총리제 의견 접근 /대통령 총리 권력분점 구체화 ‘문-안 공동정부’에 한발짝 더"
20121110,SBS,,"문재인-안철수, '대통령 권한 남용 방지' 합의"
20121110,SBS,,"문재인 안철수, '대통령 권한 남용 방지' 합의"
20121109,아주경제,김지나,"문재인-안철수, 대통령 권한 축소 합의"
20121109,아주경제,이정은,"문재인, 대통령되면 가장 먼저 하고 싶은 일은?...""집무실에 일자리 상황판"""
20121109,중도일보,이은지,"“파이팅” 민주통합당 문재인 대선후보와 이해찬 대표, 박병석 부의장 등 당협위원장들이 8일 영등포 당사에서 열린 전국지역위원장회의에서 파이팅을 외치고 있다."
20121109,중도일보,,문재인 대선후보 “대통령 되면 4ㆍ3 위령제 반드시 참석”
20121109,전남일보,,"광주 방문 앞당긴 문재인 ""문화 대통령 되겠다"""
20121109,전남일보,장우석,"광주 방문 앞당긴 문재인 ""문화 대통령 되겠다"""
20121109,경향신문,,문재인 안철수 ‘대통령 권한 축소 대검 중수부 폐지’ 합의
20121109,MBC,,"문재인-안철수, '대통령 권한 축소' 합의"
20121109,충청투데이,이병욱 기자,문재인 “일자리 대통령 되겠다”
20121109,경인일보,김순기,[대통령을 만드는 사람들 4]문후보 종합상황실장 홍영표 의원
20121109,경인일보,,[대통령을 만드는 사람들 4]문후보 종합상황실장 홍영표 의원
20121109,매일경제,,"문 안, 대통령 권한 축소 합의 총리 인사제청권 보장"
20121109,매일경제,,"문 안, 대통령 권한 축소 합의 민감한 내용은 추후 논의"
20121109,한겨레,,대통령 총리 권력분점 구체화 ‘문-안 공동정부’에 한발짝 더
20121109,한라일보,오은지 기자 ejoh@ihalla.com,"""문재인 후보, 대통령 되는 꿈 함께 꾸자"""
20121108,머니투데이,제주=박광범|기자,"문재인 ""대통령되면 4 3 위령제 꼭 참석할 것"""
20121108,경향신문,,[경향포토]이해찬 대표와 악수하는 문재인 대선 후보
20121108,경향신문,,[경향포토]문재인 후보와 이해찬 대표
20121108,경향신문,,[경향포토]이해찬 대표와 악수하는 문재인 후보
20121108,경향신문,,[경향포토]파이팅 외치는 문재인 후보와 이해찬 대표
20121108,MBC,,"문재인, 광주영화제 참석 ""문화대통령 되겠다"""
20121108,파이낸셜뉴스,김기석,문재인 대통령 후보 이스타항공 탑승해 제주 방문
20121108,전자신문,김원석,"[2012 대선]문재인, ""일자리 대통령으로 기억되고 싶다""-일자리 정책 발표"
20121107,전북일보,강인석,문재인 '국회의원 공천권 시도당 이양' 가능할까
20121107,전북도민일보,박기홍기자,전북 농업계 대표 문재인 후보 지지 선언
20121106,MBC,,"문재인 ""국회의원 공천권도 시도당 이양 가능"""
20121106,머니투데이,김성휘|기자,"문재인 ""국회의원 공천권까지 시도당 이양 가능"""
20121105,광주매일신문,연합뉴스,이해찬 대표와 악수하는 문재인
20121104,아주경제,홍성환,"문재인 측 ""쇄신대상 1호 이 대통령과 박 후보"""
20121104,경향신문,박민규,[경향포토]이해찬대표와 악수하는 문재인후보
20121104,SBS,허윤석,"문재인 측 ""인적쇄신대상 1호는 이 대통령 박근혜"""
20121103,경향신문,,민주당 문재인 후보 이해찬 대표 2일 회동 내용은?
20121102,매일경제,,"문재인 ""여성대통령은 좋지만 새누리 여성정책 없어"""
20121102,한국경제,도병욱,"문재인 ""정치가 장난이냐"" 박근혜 ""국회서 논의해야"""
20121101,MBC,,"문재인 ""우리나라 첫번째 복지국가 대통령 되겠다"""
20121101,한겨레,손원제,TEXT 문재인 민주통합당 대통령 후보 쪽이 31일 단일화 방식으로 안철수 후보 쪽이 주장하는 ‘순수 여론조사’ 방안도 받아들일 수 있다는 뜻을 밝혔다.
20121101,매일경제,,"문재인 ""내가 안보 대통령 적임자"""
20121031,아주경제,이정은,"문재인 측 “참정권 폄훼하는 朴, 대통령 후보 자격없어”"
20121031,충북일보,인터넷뉴스부,"문재인 ""朴, 여성대표 아닌 귀족대표"" 맹공"
20121031,매일경제,폴리톡톡,"문재인 ""대통령 4년 중임제 국민 공론 모아져"""
20121031,국제신문,,"문재인 ""대통령중임제 부통령제 도입 개헌"""
20121030,문화일보,김성훈,문재인 “대통령 중임제 가능 집권초 개헌실현”
20121029,중도일보,오희룡,문재인 “세종시에 대통령 집무실 국회분원 공약”<영상>
20121029,경향신문,,[경향포토]문재인 후보와 이해찬 대표
20121029,충청투데이,이승동,< 문재인 민주통합당 대통령 후보 “대전 세종 충남 국력의
20121028,헤럴드경제,한석희 기자,"문재인 “대통령 인사권 축소, 기득권구조 고착화...공개토론 제안”"
20121027,세계일보,김달중,"문재인 ""어느 분이 대통령이 되든 한 미관계는 변함없을 것"""
20121027,한국경제,이현진,"문재인 ""대통령 되면 6자회담 추진"""
20121026,세계일보,김달중,"문재인 ""어느 분이 대통령이 되든 한 미관계는 변함없을 것"""
20121026,경상일보,서찬수,"4T 문재인－안철수 캠프, ‘국회의원 정원 축소’ 공방"
20121026,한국경제,이현진,"문재인 ""대통령 되면 6자회담 추진"""
20121025,문화일보,"김병채,김성훈","문재인, 심사위원으로 활동했다"
20121025,중앙일보,김경진,문 “대통령 형제도 재산 공개할 것”
20121025,경향신문,박홍두,문재인 캠프 조대엽 고려대 교수 “의원 수 축소 비현실적 포퓰리즘 기득권 타파 비례대표 확대 우선”
20121025,MBC,,"문재인 ""부패 범죄자, 대통령 사면권 제한"""
20121024,아주경제,신원선,"문재인 후보 ""대통령 주변 비리 제도적 차단""(6보)"
20121024,아주경제,신원선,"문재인 후보 ""대통령 포함, 정치권이 기득권 놓아야"" (2보)"
20121024,머니투데이,김성휘|기자,"문재인 ""대통령 형제 재산공개, 부패범죄자 공직배제"""
20121024,경남도민일보,이수경,"문재인-안철수 정치쇄신안 '충돌'문 ""지역구 축소 비례대표 확대""에 안 ""의원수 축소"""
20121024,MBC,,"문재인, ""부패 범죄자, 대통령 사면권 제한"""
20121024,파이낸셜뉴스,,문재인 “뇌물 등 5대 부패범죄..대통령의 사면권 제한”
20121024,한국경제,,"문재인 ""부패 범죄자, 대통령 사면권 제한"""
20121023,대전일보,"우명균
기자","문재인, 청와대 집무실 국회 분원 세종시 설치 재천명"
20121023,SBS,손석민,"문재인 측 ""노 전 대통령 'NLL 안건드렸다' 말해"""
20121023,한국경제,이현진,"문재인 ""지역구 200 비례대표 100석으로"""
20121022,경향신문,,[경향포토]전직 국회의장들과 대화나누는 문재인
20121022,한겨레,조혜정,TEXT 박근혜 새누리당 대통령 후보가 문재인 민주통합당 후보를 직접 겨냥해 강한 어조로 비판하는 등 연일 집중 공세를 펴고 있다.
20121022,한국경제,이현진,"문재인 ""지역구 200 비례대표 100석으로"""
20121021,헤럴드경제,한석희 기자,"문재인은 ‘일자리 대통령, 안철수는 ‘사회통합 일자리 대통령’?"
20121019,문화일보,"김상협,이경택,박정민",<10문10답 뉴스 깊이보기>盧-金회담록 계기로 본 국가기록물 - 대통령 일거수일투족 기록 보존 사생활 관련은 30년 비공개
20121019,헤럴드경제,서지혜 기자,포털로 관전하는 ’대통령 선거’  ‘박-문-안’ 누구를 찍을까 대선보다 더 뜨거운 포털 대선 3국지 -풍성한 볼거리와 공정성 시도 노력 엿보여
20121019,헤럴드경제,이윤미 기자,대통령 꿈꾸는 박근혜 문재인 안철수 ‘트위터 대통령’ 이외수에 몸 단 이유는?
20121019,헤럴드경제,한석희 기자,문재인 “李대통령 선거개입 중단해야...NLL 방문은 안보 빙자한 선거개입”
20121019,매일경제,,"문재인 후보 측 ""이 대통령 선거개입 중단해야"""
20121017,매일경제,,"문재인 ""김대중 대통령은 대한민국 민주주의의 절반"""
20121016,전자신문,김원석,"[2012 대선]문재인 ""대통령 돼도 일자리위원장 계속 맡겠다"""
20121016,매일경제,,"문재인 ""일자리 대통령 약속 책임감 느낀다"""
20121015,전자신문,김원석,"[2012 대선]문재인 후보, 이번 주 `일자리 대통령` 이미지 굳힌다"
20121013,매일신문,,재벌개혁 대선 이슈화 문재인 이어 안철수도 대통령 직속 개혁위 설치 내놓아
20121012,경남도민일보,조문식,"문성현 민노당 전 대표, 문재인 대선캠프 합류"
20121012,경남도민일보,조문식 기자,"문성현 민노당 전 대표, 문재인 대선캠프 합류"
20121012,한겨레,"김보협,김원철,송채경화",안 “정당 대통령을 무소속 만들더니” 문 “그렇게 험한 말을”
20121012,한겨레,,안 “정당 대통령을 무소속 만들더니” 문 “그렇게 험한 말을”
20121011,매일신문,,"""대통령은 내가 "" 문재인 vs 안철수 단일화 본색"
20121011,경향신문,김진우,안 “무소속 대통령이 낫다” 문 “정당 없이는 못이겨” 정면 충돌
20121011,경향신문,,[사설]문 안 후보 ‘무소속 대통령’ 논쟁할 만큼 한가한가
20121011,아시아경제,김종일,"문성현 전 민노당 대표, 문재인 캠프 합류"
20121011,아시아경제,김승미,"'무소속 대통령 불가론', 문재인 조순형도 安때리기"
20121011,한겨레,"손원제,송채경화",문-안 '단일화'놓고 기싸움/ 문 “정당 기반 없인 어렵다” 안 “차라리 무소속 대통령”
20121011,한겨레,,안 “정당 대통령을 무소속 만들더니” 발언 듣던 문 “그렇게 험한 말을”
20121011,매일경제,폴리톡톡,문성현 전 민주노동당 대표 문재인 캠프 합류
20121011,파이낸셜뉴스,,"문성현 전 민노당대표, 문재인 캠프 합류"
20121010,한국경제,hglee@hankyung.com,"문재인 ""무소속 대통령 안돼"" vs 안철수 ""정치권 설득에 더 낫다"""
20121010,경향신문,,안 “무소속 대통령이 낫다” 문 “정당 없이는 못이겨” 정면 충돌
20121010,한겨레,손원제,문재인 “대통령 되면 복지국가 5개년 계획 실행”
20121010,한겨레,,문 “정당 기반 없인 어렵다” 안 “차라리 무소속 대통령”
20121009,헤럴드경제,육성연 기자,문재인“대통령취직”얘기에 초등생 요구가 
20121009,매일경제,폴리톡톡,"문재인 ""대통령 취임 즉시 복지국가 5개년 계획 실행"""
20121009,헤럴드경제,기자,문재인 “대통령 되면 복지국가 5개년 계획 실현”
20121009,한겨레,손원제,문재인 “대통령 되면 복지국가 5개년 계획 실행”
20121008,경향신문,권기정,문재인 대선후보 부산선대위원장단 1차 공개
20121005,중앙일보,문병주.류정화,“대통령도 법 따라야” 문 안 내곡동 협공
20121005,한국일보,,사진기사. 새누리당 대표 문재인 칭찬 화제
20121005,한겨레,"안창현,김보협",문재인 안철수 “대통령도 법 지켜야” 특검임명 촉구
20121005,한겨레,이유진,대통령 되면 청소년 인권 지켜줄 건가요? /문재인 ‘찬성’ /안철수 ‘검토’ /박근혜 ‘ ’
20121005,한겨레,,문재인 국회 국정감사장서 0~2살 무상보육 폐지 질타
20121004,아주경제,이정은,"문재인 ""이 대통령, 특검 임명 안하면 직무유기"""
20121004,매일경제,폴리톡톡,"문재인 ""대통령 되면 제2, 제3의 개성공단 만들겠다"""
20121004,부산일보,,문재인 캠프 '박정희 전 대통령 묘역 참배' 엇박자
20121004,한국일보,,"새누리당 대표, 문재인 극찬 화제"
20121004,한겨레,,문재인 안철수 “대통령도 법 지켜야” 특검임명 촉구
20121004,한겨레,,대통령 되면 청소년 인권 지켜줄 건가요? 문재인 ‘찬성’ 안철수 ‘검토’ 박근혜 ‘ ’
20121003,아시아경제,김승미,"문재인 ""대통령되면 장관의 30% 여성 임명하겠다"""
