일자,언론사,기고자,제목
20170420,중도일보,김은주 기자,"‘문재인 주적?’ 정의당 심상정, 탈당사태 후폭풍 김어준 분석 적중?"
20170420,중도일보,연선우 기자,"‘문재인이 주적’이었던 심상정, 후유증 만만찮네~ “정의당 뽑은 내손을 ” 탈당 러시"
20170420,경향신문,박홍두 기자 phd@kyunghyang.com,심상정이 문재인 비판하자 일부 정의당 당원들 탈당 선언 나와  왜?
20170420,전자신문,이희진 기자,"정의당 심상정 ""홍준표 설거지 발언, 여성을 종으로 만들어..사과해라"""
20170420,매일경제,이경서,`탈당 혹은 지지` 심상정 토론 본 정의당 당원들 반응 엇갈려
20170420,서울경제,박재영 기자,정의당 당원들이 뿔났다? ‘심상정’ 토론 후 탈당 선언 “비례 때 한 표 줬는데 이젠 안 줄래”
20170420,아시아경제,윤재길,"정의당, “심상정 증세 질문 심각해” 당원 질타에 “진보정당으로서 당연한 검증”"
20170420,부산일보,멀티미디어부,문재인만 공격한 심상정에 화난 일부 정의당 당원들 탈당 선언
20170420,아주경제,이정주,?[오늘의 국회 일정(20일)] 추미애 정우택 박지원 주호영 심상정 등 정당 지도부 종합
20170420,영남일보,인터넷뉴스팀기자 ynnews@yeongnam.com,[명리와 관상으로 보는 대선주자] <⑨ 끝> 정의당 심상정 후보
20170419,중부일보,송길호,"심상정 정의당 대선후보, 인천 찾아 노동문제해결 약속"
20170419,경향신문,김기남 기자 kknphoto@kyunghyang.com,[경향포토]정의당 심상정 대선후보 신촌 유세
20170419,경향신문,김기남 기자 kknphoto@kyunghyang.com,[경향포토]지지 호소하는 정의당 심상정 대선후보
20170419,전자신문,박민희 기자,"심상정 의원 ""'4.19혁멱'촛불혁명으로 완수하겠다"""
20170419,아주경제,이정주,?[오늘의 국회 일정(19일)] 추미애 정우택 박지원 주호영 심상정 등 정당 지도부 종합
20170418,매일경제,안병욱,[레이더P] [대선후보 돕는 사람들] 심상정 정의당 의원 주축
20170418,내일신문,이제형,"[선택 2017, 대선후보 인터뷰│심상정 정의당 후보] ""민주 - 반민주 구도는 끝났다  이제는 '양보' 안해"""
20170418,아주경제,이정주,?[오늘의 국회 일정(18일)] 추미애 정우택 박지원 주호영 심상정 등 정당 지도부 종합
20170417,YTN,,정의당 심상정 후보에게 듣는다
20170417,광주매일신문,김진수,[5 9대선] 기호 5번 심상정(정의당)
20170417,중도일보,중도일보,[심상정 오늘의 일정-17일(월)] 11:40 제19대 대통령선거 출정식 외
20170417,매일경제,배동미,"심상정 정의당 대선후보, 지축 차량기지서 선거운동 시작"
20170417,아주경제,최신형,?[오늘의 국회 일정(17일)] 추미애 정우택 박지원 주호영 심상정 등 정당 지도부 종합
20170417,경향신문,심혜리 기자 grace@kyunghyang.com,"[2017 시민의 선택]정의당 심상정 후보 “노동이 당당한, 내 삶을 바꾸는 대개혁 이룰 것”"
20170416,경향신문,강윤중 기자 yaja@kyunghyang.com,[경향포토]추모사 하는 정의당 심상정 대선후보
20170416,머니투데이,오대일,"[사진]부활절, 명동성당 찾은 심상정 정의당 대통령 후보"
20170416,머니투데이,오대일,[사진]기도하는 심상정 정의당 대선 후보
20170416,경향신문, 권호욱  선임기자,[경향포토]심상정 정의당 대선 후보 명동성당 방문
20170414,경향신문,김한솔 기자 hansol@kyunghyang.com,[2017 시민의 선택]“민주노총과 함께 대선 치르겠다” 정의당 심상정 후보
20170414,디지털타임스,김미경,"김영훈 전 민주노총 위원장, 심상정 정의당 대선 후보 선거대책위원장 맡기로"
20170414,아주경제,최신형,?[오늘의 국회 일정(14일)] 추미애 정우택 박지원 주호영 심상정 등 정당 지도부 종합
20170413,머니투데이,고석용,국회의원의 대선 도전 안철수는 사퇴 승부수 유승민 심상정은?
20170413,영남일보,정재훈기자 jjhoon@yeongnam.com,문재인 유승민 “4년 중임제” 안철수 홍준표 “분권형 대통령제” 심상정 “의원내각제”
20170413,아주경제,최신형,?[오늘의 국회 일정(13일)] 추미애 정우택 박지원 주호영 심상정 등 정당 지도부 종합
20170413,충청투데이,이권영 기자,정의당 심상정 후보 충남 선대위 도민 지지 당부
20170413,강원도민일보,진민수,[대선후보에게 듣는다] 3. 심상정 정의당 후보
20170413,국제신문,김태경기자 tgkim@kookje.co.kr,"정의당 심상정 ""노동의 가치 복원이 1순위 부산 해양기능 강화 동의"""
20170413,경인일보,황성규,[5 9 대선 D-26]정의당 심상정 후보 선대위 고문단 발대식
20170413,경기일보,송우일 기자,[대선후보 인터뷰] 정의당 심상정 “내가 사퇴하면 촛불시민이 사퇴하는 것 끝까지 간다”
20170413,경기일보,송우일 기자,[대선 후보 인터뷰] 정의당 심상정 “복지 환경 교육 수도권 주민 삶의 질 개선”
20170413,대구일보,이상훈,/지역언론인클럽 대선주자 초청 릴레이 인터뷰-정의당 심상정 후보/
20170412,광주매일신문,김진수,"KLJC, 심상정 정의당 19대 대선 후보 초청 인터뷰"
20170412,머니투데이,이동훈,[사진]국회 개헌특위 참석한 문재인-안철수-심상정
20170412,머니투데이,이동훈,[사진]국회 개헌특위 참석한 심상정 후보
20170412,머니투데이,이동훈,[사진]국회 개헌특위 참석한 문재인-안철수-심상정-정세균
20170412,머니투데이,이동훈,"[사진]문재인-안철수-심상정, 국회 개헌특위 참석"
20170412,서울신문,박현갑,"정의당 심상정 대선후보, “탈핵시대 열고 기후정의세 도입하자”"
20170412,경인일보,양형종,"문재인 안철수 심상정, 국회 개헌특위 방문"
20170412,매일경제,,심상정과 함게 국회 개헌특위 찾은 문재인 안철수 악수 속 '팽팽한 긴장'
20170412,아시아경제,윤동주,[포토]국회 개헌특위 참석한 문재인 심상정
20170412,아시아경제,윤동주,[포토]국회 개헌특위 참석하는 문재인 심상정
20170412,아주경제,최신형,?[오늘의 국회 일정(12일)] 추미애 정우택 박지원 주호영 심상정 등 정당 지도부 종합
20170411,경향신문,박송이 기자 psy@kyunghyang.com,[대선 정책 브리핑]정의당 심상정 후보 - 중소상공인부 신설 대기업 불공정 차단 혁신안 마련
20170411,전자신문,박지호,"심상정 정의당 대선후보, 소상공인 정책공약 발표 및 토크콘서트에 참석"
20170411,아주경제,최신형,?[오늘의 국회 일정(11일)] 추미애 정우택 박지원 주호영 심상정 등 정당 지도부 종합
20170410,경향신문,박송이 기자 psy@kyunghyang.com,[대선 정책 브리핑]정의당 심상정 후보 - 시민권 강화한 개헌 5원칙 선거제도 개혁안 발표
20170410,강원도민일보,진민수,"정의당 심상정 후보 ""지방분권 개헌 단행해야"""
20170410,디지털타임스,김미경,"심상정 정의당 대선후보, ""개헌을 위해 임기단축을 감수하겠다"""
20170410,아주경제,최신형,?[오늘의 국회 일정(10일)] 추미애 정우택 박지원 주호영 심상정 등 정당 지도부 종합
20170409,중부매일,한인섭 기자,"심상정 ""사드 재검토 국회 비준 필요"""
20170407,충청일보,임동빈 기자,발걸음 옮기는 심상정 정의당 대선후보
20170407,충청일보,임동빈 기자,심상정 정의당 대선후보 충북방문
20170407,세계일보,김을지,"심상정 정의당 대선후보, 청주 방문"
20170407,매일경제,임성현,"심상정 정의당 대선후보 ""절대 사퇴 없다"""
20170407,충북일보,안순자,"심상정 정의당 대선후보 ""충북바이오밸리 조성 등 약속"""
20170407,아주경제,이정주,?[오늘의 국회 일정(7일)] 추미애 정우택 박지원 주호영 심상정 등 여야 지도부 종합
20170406,대전일보,인상준,정의당 심상정 후보 대전과 세종 방문해 지지 호소
20170406,전자신문,박지호,[대선주자에게 듣는다]<4>심상정 정의당 후보 “국가R&D 대혁신”
20170406,광주일보,이종행,심상정 정의당 전남선대위 활동 본격화
20170406,아주경제,이정주,?[오늘의 국회 일정(6일)] 추미애 정우택 박지원 주호영 심상정 등 여야 지도부 종합
20170406,전남일보,노병하,전남 온 정의당 심상정
20170405,경향신문,김윤철 경희대 후마니타스칼리지 교수,[시론]정의당과 심상정의 역할
20170405,아주경제,이정주,?[오늘의 국회 일정(5일)] 추미애 정우택 박지원 주호영 심상정 등 여야 지도부 종합
20170405,전남일보,,대선주자 탐구 정의당 심상정
20170404,중부일보,중부일보,[프로필] 심상정 정의당 대통령 후보
20170404,아주경제,이정주,[오늘의 국회 일정(4일)] 추미애 정우택 박지원 주호영 심상정 등 여야 지도부 종합
20170403,아주경제,이정주,[오늘의 국회 일정(3일)] 추미애 정우택 박지원 주호영 심상정 등 여야 지도부 종합
20170403,매일신문,박상전 기자,"""안 전 대표는 朴 절대 사면 말라"" 심상정 정의당 후보 사면설 비판"
20170401,서울경제,박형윤 기자,"심상정 정의당 대선후보, “朴 사면 주장, 국민 개 돼지로 보는 것”"
20170401,서울경제,김경민 기자,"정의당 심상정, “한국당 홍준표 후보, 폐업이 애국이다”"
20170331,디지털타임스,김미경,"심상정 정의당 대표, 교육공약 등 일정 전면 취소하고 세월호 따라 목포로"
20170331,아주경제,김혜란,[오늘의 국회 일정(31일)] 추미애 인명진 박지원 주호영 심상정 등 여야 지도부 종합
20170330,파이낸셜뉴스,파이낸셜뉴스,"[제19대 대선] 심상정, ‘원전 단계적 폐쇄’ 특별법 대표 발의"
20170330,경남도민일보,김두천 기자,심상정 정의당 대선후보 경남선대위 출범
20170330,파이낸셜뉴스,한영준,"정의당 심상정, '원전 단계적 폐쇄' 추진"
20170330,아주경제,김혜란,[오늘의 국회 일정(30일)] 추미애 인명진 박지원 주호영 심상정 등 여야 지도부 종합
20170330,전북일보,은수정,"심상정 정의당 후보 전북 방문 ""일하는 사람 보상받는 정권 이룰것"""
20170330,경인일보,황성규,"“안철수 3수해야” vs “심상정 무정란” 정의당-국민의당, 느닷없이 ‘신경전’"
20170330,경남신문,이상권기자,"정의당 도당, 심상정 대선후보 경남선대위 출범"
20170329,전북도민일보,박기홍 기자,심상정 정의당 대선 후보 전북 6대 공약 발표
20170329,중앙일보,김은빈,"국민의당 조배숙 ""심상정은 무정란"" 정의당 ""심한 비하"""
20170329,서울신문,김서연,‘안철수 3수’ 발언에 “심상정은 무정란” 국민의당-정의당 신경전
20170329,아주경제,김혜란,[오늘의 국회 일정(29일)] 추미애 인명진 박지원 주호영 심상정 등 여야 지도부 종합
20170329,전남일보,김성수,"심상정 ""민주당 개혁 불가능, 정의당에 관심을"""
20170328,광주매일신문,박은성,"강동완 조선대 총장, 심상정 정의당 대표 접견"
20170328,디지털타임스,김미경,"심상정 정의당 대표, 광주서 ""5.18민주화운동 진실규명하겠다"" 지지호소"
20170328,전자신문,김명희,"대한상의, 대선주자 첫 강연자로 심상정 정의당 대표 초청"
20170328,매일경제,이도성,"""진짜 안보시대 열겠다"" 정의당 심상정, 본격 대선 행보"
20170328,매일경제,,"정의당 심상정 대표, 염수정 추기경 예방"
20170328,매일경제,이도성,"""진짜 안보시대 열겠다"" 정의당 심상정, 본격 대선 행보"
20170328,아시아경제,윤동주,[포토]대한상의 찾은 심상정 정의당 후보
20170328,아시아경제,윤동주,[포토]대한상의 찾은 심상정 정의당 후보
20170328,아주경제,김혜란,[오늘의 국회 일정(28일)] 추미애 인명진 박지원 주호영 심상정 등 여야 지도부 종합
20170328,무등일보,주현정기자  zmd@chol.com,정의당 심상정 광주 방문
20170328,전남일보,김성수,"정의당 심상정, 오늘부터 1박2일 래광"
20170327,광주매일신문,임동률,심상정 정의당 대선후보 오늘 광주방문
20170327,매일경제,이도성,"""진짜 안보시대 열겠다"" 정의당 심상정, 본격 대선 행보"
20170327,매일경제,,"""불안한 국민에 희망을"" 정의당 심상정, 본격 대선 행보 시동"
20170327,아주경제,김혜란,[오늘의 국회 일정(27일)] 추미애 인명진 박지원 주호영 심상정 등 여야 지도부 종합
20170326,경향신문,박송이 기자 psy@kyunghyang.com,[2017 시민의 선택]심상정 “정의당만 촛불이 원하는 과감한 개혁할 수 있어”
20170325,머니투데이,유승관,"[사진]정의당 대선후보 심상정, 전국공무원노조 집회 참석"
20170324,부산일보,김종우,[정가 단신] 정의당 심상정 선대위 출범
20170324,아주경제,이정주,[오늘의 국회 일정(24일)] 추미애 인명진 박지원 주호영 심상정 등 여야 지도부 종합
20170323,경남도민일보,김두천 기자,심상정 정의당 대표 '홍준표 방지법' 제안
20170323,아주경제,김혜란,[오늘의 국회 일정(23일)] 추미애 인명진 박지원 주호영 심상정 등 여야 지도부 종합
20170322,아주경제,김혜란,[오늘의 국회 일정(22일)] 추미애 인명진 박지원 주호영 심상정 등 여야 지도부 종합
20170321,매일경제,,"""담뱃세 인상분으로 무상의료"" 정의당 심상정, 국민건강 정책 발표"
20170321,아주경제,김혜란,[오늘의 국회 일정(21일)] 추미애 인명진 박지원 주호영 심상정 등 여야 지도부 종합
20170320,머니투데이,이동훈,[사진]기자회견하는 심상정 정의당 대선 후보
20170320,매일경제,,"""헌법에 동물권 명기 동물 부서 신설"" 정의당 심상정, 동물복지공약 발표"
20170320,아주경제,김혜란,[오늘의 국회 일정(20일)] 추미애 인명진 박지원 주호영 심상정 등 여야 지도부 종합
20170319,한국일보,이동현,심상정 정의당 후보 “동물복지 국가 건설”
20170319,파이낸셜뉴스,정인홍,정의당 심상정 대표 '동물복지법' 성안 발표
20170317,SBS,SBS 뉴미디어부,"[주영진의 뉴스브리핑] 심상정 ""'이재명, 정의당으로 와야' 발언 배경은 """
20170317,아주경제,김혜란,[오늘의 국회 일정(17일)] 추미애 인명진 박지원 주호영 심상정 등 여야 지도부 종합
20170317,전북일보,김세희,[19대 대선 막 올랐다 ③ 자유한국당 바른정당 정의당] 여권 후보 비주목 속 심상정 선전 관심
20170316,중부일보,김상우,"심상정 ""임시국회에서 유통법 개정안 통과시키겠다"""
20170316,아주경제,김혜란,[오늘의 국회 일정(16일)] 추미애 인명진 박지원 주호영 심상정 등 여야 지도부 종합
20170316,경인일보,김주엽,"“대선득표율 따라 연립정부 달라져” 심상정 정의당 후보, 인천 방문"
20170315,매일경제,,"""대기업 횡포 막고 골목상권 보호"" 정의당 심상정, 중소상공인 공약 발표"
20170315,매일경제,,"""대기업 횡포 막고 골목상권 보호"" 정의당 심상정, 중소상공인 공약 발표"
20170315,매일경제,,"""대기업 횡포 막고 골목상권 보호"" 정의당 심상정, 중소상공인 공약 발표"
20170315,아주경제,김혜란,[오늘의 국회 일정(15일)] 추미애 인명진 박지원 주호영 심상정 등 여야 지도부 종합
20170314,디지털타임스,김미경,"심상정 정의당 대표 후원회 14일 발족... 가습기 살균제 피해자 모임 대표, 임순례 감독 등 참여"
20170314,아주경제,김혜란,[오늘의 국회 일정(14일)] 추미애 인명진 박지원 정병국 심상정 등 여야 지도부 종합
20170314,강원도민일보,김여진,"심상정 정의당 대표, 춘천교도소 방문"
20170313,디지털타임스,김미경,"심상정 정의당 대표, 19대 대선 후보 첫 등록"
20170313,디지털타임스,김미경,"심상정 정의당 대표, 박 전 대통령 불복이사에 ""끝내 파국 선택"" 비판"
20170313,디지털타임스,김미경,"심상정 정의당 대표, 13일 19대 대선 첫 후보 등록"
20170313,아주경제,김혜란,[오늘의 국회 일정(13일)] 추미애 인명진 박지원 정병국 심상정 등 여야 지도부 종합
20170312,경향신문,권호욱 기자 biggun@kyunghyang.com,[경향포토]정의당 심상정 노동존중 국민주권시대 선포식
20170312,울산매일,노컷뉴스,"'썰전' 심상정 대표 ""박 대통령, 정의당 공약으로 당선"""
20170310,아주경제,최신형,?[오늘의 국회 일정(10일)] 추미애 인명진 박지원 정병국 심상정 등 여야 지도부 종합
