일자,언론사,기고자,제목
20171229,서울경제,장아람 기자,"문 대통령, 관저서 부부동반 송년만찬 수석급 이상 참모진 초대"
20171229,KBS,김기흥,문 대통령 “위안부 합의 중대한 흠결 해결 안돼”
20171229,OBS,고영규,"문 대통령, 오늘 하루 휴가 ""관저에서 새해맞이"""
20171229,매일경제,,"문 대통령, 관저서 수석급 이상 참모진과 부부동반 송년만찬"
20171229,MBC,임명현,"문 대통령 ""위안부 합의에 중대한 흠결"" 정면비판"
20171229,KBS,김기흥,문 대통령 “위안부 합의 중대한 흠결” 후속 조치 지시
20171229,YTN,,"문재인 대통령 ""과학기술, 국민 안전 해결방안 제시 기대"""
20171229,YTN,,"문재인 대통령 ""2015년 위안부 합의 중대 흠결""...추가 협상 시사"
20171229,중앙일보,한영혜,이석기 가족 “문 대통령 당선 위해 돌아다닌 게 후회돼”
20171229,중앙일보,유지혜.강태화.윤설영,"[뉴스분석] 문 대통령, 위안부 합의 파기 시사"
20171229,중앙일보,,[사진] ‘미래 과학자’ 만난 문 대통령
20171229,디지털타임스,,사상 초유 조기 대선 문재인 대통령 당선
20171229,강원도민일보,남궁창성,문 대통령 “위안부 협상 중대 흠결 유감스럽지만 피해갈수 없는 일”
20171229,국제신문,김태경 기자 tgkim@kookje.co.kr,"문재인 대통령, 위안부 재협상 시사"
20171229,전북일보,이성원,"문대통령 ""합의로 위안부 문제 해결될 수 없다"""
20171229,중도일보,강제일 기자,문 대통령 내일 하루 올해 마지막 휴가
20171229,경인일보,김순기,"문재인 대통령 “한일 위안부 협상, 절차 내용 중대한 흠결 확인”"
20171229,대구일보,이상훈,문 대통령 ‘위안부 합의’ 사실상 파기 선언
20171229,부산일보,전창훈,"문재인 대통령, 위안부 합의 재협상 시사"
20171229,한국경제,손성태,"문 대통령 ""12 28 합의로 위안부 문제 해결할 수 없다"" 재협상 시사"
20171228,한국일보,정지용,"문 대통령 ""위안부 합의 중대 흠결"""
20171228,한국일보,권경성,박 전 대통령 “철수시키세요” 일방적 한 마디에 문 닫은 개성공단
20171228,한국일보,정지용,문 대통령 “진실 외면할 수 없어 12ㆍ28 합의로 위안부 문제 해결 안돼”
20171228,한국일보,이순지,"9살 소년 편지에 답장 보낸 문 대통령, 내용은?"
20171228,한국일보,정지용,문 대통령 내일 휴가 관저에서 가족들과 새해 맞이
20171228,서울신문,이혜리,"청와대 “문 대통령, 최태원 SK 독대 보도는 오보”"
20171228,한겨레,김보협,문 대통령 “위안부 피해 합의 중대 흠결” 수정 보완 시사
20171228,경향신문,손제민 기자 jeje17@kyunghyang.com,[‘위안부 합의’ 보고서 후폭풍]문 대통령 “피해갈 수 없다”
20171228,경향신문,김지환 기자 baldkim@kyunghyang.com,"문 대통령, 오늘 올해 마지막 휴가"
20171228,YTN,조수현,"日 정부, 문 대통령 발표 ""도저히 받아들일 수 없다"""
20171228,YTN,,"문 대통령 ""2015년 위안부 합의 중대 흠결""...추가 협상 시사"
20171228,아시아경제,황진영,靑 “문 대통령-최태원 회장 독대 KBS 보도는 오보” 정정보도 요청
20171228,OBS,김민주,"문 대통령 지시에도 강경한 아베 ""1mm도 안 움직여"""
20171228,OBS,김대희,"문 대통령 ""기초연구 투자, 임기 내 2배 확대"""
20171228,OBS,차윤경,"문 대통령 ""위안부 합의 중대 흠결 확인"" 후속 조치 지시"
20171228,KBS,김기흥,문 대통령 “위안부 합의 중대 흠결 드러나” 후속 조치 지시
20171228,매일신문,황희진 기자 hhj@msnet.co.kr,문재인 대통령 KBS 강규형 이사 해임건의 재가
20171228,매일신문,황희진 기자 hhj@msnet.co.kr,"일본, 문재인 대통령 '위안부미해결' 발언에 ""우려"" 해군 독도방어훈련에는 ""수용불가"""
20171228,매일신문,이혜진 기자 hattcha@msnet.co.kr,"문 대통령 ""12 28합의로 위안부문제 해결 안돼"" 후속조치 지시"
20171228,매일신문,황희진 기자 hhj@msnet.co.kr,"문재인 대통령 위안부 후속조치 언급에 일본 정부 ""도저히 못받아들여"""
20171228,SBS,남승모 기자,"문 대통령 ""위안부 합의 흠결 확인"" 사실상 파기 선언"
20171228,YTN,조수현,"日 정부, 문 대통령 발표 ""도저히 받아들일 수 없다"""
20171228,MBC,임명현,"문 대통령 ""2015년 합의로는 위안부 해결 못 해"""
20171228,전자신문,함봉균,"문대통령 위안부 후속조치 언급, 일본정부 “못받아들여”"
20171228,광주매일신문,연합뉴스,문 대통령 ‘12 28 합의’ 재협상 시사
20171228,KBS,정아연,문 대통령 “위안부 합의 중대한 흠결” 후속 조치 지시
20171228,광주매일신문,김진수,"문 대통령 “지난 위안부합의, 문제해결책 못돼”"
20171228,전북도민일보,청와대=소인섭  기자,문 대통령 “기초연구 국가투자 두 배 확대”
20171228,전북도민일보,청와대=소인섭  기자,"문 대통령, 한일 위안부 협상 후속조치 지시"
20171228,중부일보,,"문 대통령 ""12 28합의로 위안부문제 해결 안돼"" 후속조치 지시"
20171228,대전일보,宋忠原,"문재인 대통령 ""기초연구 투자 임기내 2배 확대"" 약속"
20171228,경인일보,김신태,"문 대통령, 업무추진비 사적 사용한 강규형 KBS 이사 해임건의안 재가"
20171228,한겨레,박준용,문 대통령 ‘법카 유용’ 강규형 KBS 이사 최종 해임
20171228,KBS,정아연,문 대통령 “위안부 합의 중대 흠결” 후속 조치 지시
20171228,대전일보,宋忠原,문재인 대통령 '12 28 합의' 재협상 시사 관계 정상화에도 방점
20171228,MBC,임명현,"문 대통령 ""2015년 합의로 위안부 문제 해결 불가"""
20171228,중부매일,최동일 기자,"""제천참사후 빠른 장례절차 문 대통령 덕분"""
20171228,중부매일,임정기 기자,"문 대통령 ""합의로 위안부 문제 해결 못해"" 사실상 합의파기 시사"
20171228,서울신문,오세진,문 대통령 ‘업무비 유용’ 강규형 KBS 이사 해임건의안 재가
20171228,경향신문,김지환 기자 baldkim@kyunghyang.com,"문 대통령, 양승태 전 대법원장과 김용덕 박보영 대법관에 서훈"
20171228,YTN,,"문 대통령, KBS 강규형 이사 해임건의안 재가"
20171228,YTN,,"문재인 대통령, 양승태 전 대법원장에게 서훈"
20171228,YTN,,"[속보] 문재인 대통령, KBS 강규형 이사 해임건의 재가"
20171228,서울신문,강경민,문 대통령 “12 28합의로 위안부문제 해결 안돼” 후속조치 지시
20171228,국민일보,뉴시스,"문 대통령, '양승태 전 대법원장에 무궁화장 수여'"
20171228,국민일보,뉴시스,"문 대통령, '양승태 전 대법원장에 무궁화장 수여'"
20171228,YTN,,"문 대통령 지시에 일본 정부 ""위안부 합의 이행하라"" 반응"
20171228,국민일보,뉴시스,"문재인 대통령, '미래 과학자들과 함께'"
20171228,국민일보,뉴시스,'미래 과학자들 만난 문 대통령'
20171228,국민일보,뉴시스,"문 대통령, '장학증서 친수'"
20171228,국민일보,뉴시스,"문 대통령, '미래 과학자와의 대화'"
20171228,헤럴드경제,이명수 기자,"문재인 대통령, 30대에 백발이 된 이유"
20171228,YTN,,"문 대통령 ""2015년 위안부 합의 중대 흠결""...추가 협상 시사"
20171228,한국경제,손성태,"문 대통령 ""기초연구 투자 2배로 확대"""
20171228,서울신문,강경민,"[서울포토] 문재인 대통령, 미래과학자들과의 만남"
20171228,서울신문,강경민,[서울포토] 장학증서 수여하는 문재인 대통령
20171228,서울신문,강경민,"[서울포토] 문재인 대통령, ‘미래과학자와 대화’ 참석"
20171228,서울신문,강경민,[서울포토] 국제과학올림피아드 상징 액자 전달받는 문재인 대통령
20171228,아주경제,박은주,"문 대통령 ""과학자의 길, 힘껏 지원하겠다 기초연구 투자 임기내 2배 확대"""
20171228,경향신문,김지환 기자 baldkim@kyunghyang.com,문 대통령 “‘사람 중심의 과학기술’ 기틀 만들어달라”
20171228,국민일보,뉴시스,"문재인 대통령, 염한웅 과학기술자문회의 부의장 위촉장 수여"
20171228,아시아경제,이민찬,"문 대통령 ""기초연구 투자 2.5조로 확대 생애기본연구비 신설"""
20171228,YTN,,"문재인 대통령 ""과학기술, 국민 안전 해결방안 제시 기대"""
20171228,YTN,,"문재인 대통령 ""기초연구 국가 투자 임기 내 2배 확대"""
20171228,아시아경제,이민찬,"문 대통령 ""혁신성장, 과학기술이 핵심적 역할 수행해야"""
20171228,매일경제,,"문 대통령 ""경제발전에서도 과학기술이 핵심적 역할 해야"""
20171228,서울경제,장아람 기자,"문 대통령 ""2015년 합의로 위안부문제 해결 안돼"" 후속조치 지시"
20171228,경향신문,김지환 기자 baldkim@kyunghyang.com,[전문] 문 대통령 “임기 내 기초연구 국가투자 2배로 확대”
20171228,아시아경제,이민찬,"[전문]문 대통령, '미래 과학자와의 대화' 격려사"
20171228,아시아경제,황진영,문 대통령 “12 28 합의로 위안부 문제 해결할 수 없어”(종합2보)
20171228,매일경제,한경우,"문 대통령, 과학기술자문회의 주재한 뒤 과학꿈나무들 만남"
20171228,한국경제,이미나,"문재인 대통령 ""한일 위안부 합의에 중대한 흠결 국민에 실망 줘"""
20171228,YTN,,"문재인 대통령 지시에 일본 정부 ""위안부 합의 이행하라"" 반응"
20171228,YTN,김도원,"문 대통령 ""2015년 합의로 위안부 문제 해결 안 돼...후속조치"""
20171228,국민일보,온라인뉴스부,“자연을 지켜주세요” 9살 소년 편지에 답장한 문 대통령
20171228,아시아경제,조슬기나,"日, 문 대통령 '위안부' 성명에 불쾌감 드러내"
20171228,중부일보,김재득,"""위안부 합의 흠결"" 문재인 대통령, 후속절차 지시"
20171228,MBC,임명현,"문 대통령 ""2015년 합의로 위안부 문제 해결 불가"""
20171228,한국경제,이미나,2017년 가장 빛낸 인물 1위 '문재인 대통령' 이국종 김연아 방탄소년단도 순위권
20171228,YTN,신호,"문재인 대통령 ""2015년 합의로 위안부 문제 해결 안 돼...후속조치"""
20171228,서울경제,박재영 기자,‘신연희 강남구청장’ 재소환 “확인한 부분 있다 판단” 문 대통령 허위 비방 ‘재판 진행 중’
20171228,아시아경제,이민찬,"문 대통령, 29일 마지막 휴가 '연차 소진' 공약은 못지켜"
20171228,YTN,,"문재인 대통령 ""2015년 한일 합의로 위안부 문제 해결 안 돼"""
20171228,국민일보,뉴시스,"문 대통령 ""피해 당사자 배제된 정치적 합의 매우 뼈아파"""
20171228,국민일보,뉴시스,"문 대통령 ""합의로 위안부 문제 해결될 수 없다는 점 분명히 밝혀"""
20171228,한국경제,조미현,"[청와대 오늘은] 문재인 대통령, 청와대서 과학기술자문회의 주재"
20171228,매일경제,,[전문] 문 대통령의 `위안부 합의 TF` 조사결과에 대한 입장
20171228,서울신문,이혜리,[전문] ‘위안부 합의 TF’ 결과에 대한 문 대통령 입장문
20171228,매일경제,,"문 대통령 ""12 28 합의로 위안부문제 해결 안 돼"""
20171228,한겨레,김보협,문 대통령 “12 28합의 중대 흠결 위안부 문제 해결 안돼”
20171228,YTN,,"문재인 대통령 ""2015년 한일 합의로 위안부 문제 해결 안 돼"""
20171228,서울신문,이혜리,문 대통령 “지난 정부 합의로 위안부 문제 해결 안 돼”
20171228,아시아경제,황진영,[전문] 문 대통령 ‘위안부 TF 조사’ 결과 관련 입장문
20171228,디지털타임스,이호승,문 대통령 “역사문제와 별도로 한일간 정상적 외교관계 회복”(속보)
20171228,디지털타임스,이호승,"문 대통령 “고통스럽고, 피하고 싶은 역사일수록 정면으로 직시”(속보)"
20171228,디지털타임스,이호승,"문 대통령 “정부, 빠른 시일 안에 후속조치 마련해주기 바라”(속보)"
20171228,디지털타임스,이호승,문 대통령 “지난번 합의로 위안부 문제 해결될 수 없어”(속보)
20171228,디지털타임스,이호승,"문 대통령, 위안부합의에 “절차적 내용적으로 중대한 흠결 확인”(속보)"
20171228,서울경제,이태규 기자,문 대통령 “지난 정부 합의로 위안부 문제 해결될 수 없어”
20171228,경인일보,박주우,"문 대통령 ""12 28합의로 위안부문제 해결 안돼"" 후속조치 지시"
20171228,서울경제,장아람 기자,"문 대통령 29일 하루 올해 마지막 휴가 ""관저서 쉬며 새해맞이"""
20171228,아시아경제,황진영,문 대통령 “12 28 합의로 위안부 문제 해결할 수 없어”(종합)
20171228,YTN,,"[속보] 문 대통령 ""위안부 피해자 중심 해결 원칙 아래 후속조치"""
20171228,서울신문,이혜리,문 대통령 성관계 합성사진 험담글 SNS에 올린 경찰관 벌금형
20171228,매일경제,,"문 대통령 ""피해 당사자 국민 배제된 정치적 합의, 매우 뼈아파""(속보)"
20171228,매일경제,한경우,"문 대통령 ""역사문제와 별도로 한일간 정상적 외교관계 회복""(속보)"
20171228,매일경제,,"문 대통령 ""이 합의로 위안부 문제 해결될 수 없어""(속보"
20171228,경향신문,손제민 기자 jeje17@kyunghyang.com,"문 대통령 “위안부 합의 흠결 확인됐다. 이 합의로 위안부 문제 해결될 수 없다"""
20171228,아시아경제,이민찬,"문 대통령 ""피해자 중심 해결 원칙 빠른 시일 안에 후속조치 마련""(속보)"
20171228,아시아경제,이민찬,"문 대통령 ""한일 미래지향적 협력 위해 외교 관계 회복해 나갈 것""(속보)"
20171228,한국경제,손성태,"문 대통령 ""지난 정부 합의로 위안부 문제 해결 못해"""
20171228,아시아경제,이민찬,"문 대통령 ""한일 위안부 비공개 합의, 국민들에게 큰 실망""(속보)"
20171228,아시아경제,이민찬,"문 대통령 ""위안부TF 결과, 중대한 흠결 확인 피해갈 수 없는 일""(속보)"
20171228,한라일보,조상윤 기자 sycho@ihalla.com,문 대통령 지지율 다시 내림세로 67.7%
20171228,매일경제,강기향,"‘영재발굴단’, 문재인 대통령도 주목한 ‘은하수展’ 개최"
20171228,아시아경제,이민찬,"문 대통령, 과학기술자문회의 주재 과학 꿈나무와 대화"
20171228,매일경제,,"문 대통령, 과학기술자문회의 주재 과학꿈나무와 대화"
20171228,경향신문,김지환 기자 baldkim@kyunghyang.com,문 대통령 29일 연가 올해 연가 14일 중 8일 사용
20171228,서울경제,이태규 기자,문 대통령 내일 휴가...숨가빴던 한 해 마무리
20171228,YTN,,문 대통령 내일 연차휴가...연가 사용률 57%
20171228,매일경제,,"리얼미터 ""문 대통령 국정 지지율 67.7% 전주보다 2.2%p 하락↓"""
20171228,YTN,,"문재인 대통령 ""교육 분야 소통 절실...단순한 대입 제도 마련해야"""
20171228,중앙일보,김은빈,'임종석 UAE' 관련 문대통령 최태원 독대설
20171228,중앙일보,허진.위문희,"[단독] 문 대통령, 관저에서 참모진과 송년 만찬 “꽃다발 못받은 배우자 격려하려 부부동반”"
20171228,중앙일보,노진호,"문재인 대통령, 하루도 채 안 돼 강규형 KBS 이사 해임 재가"
20171228,중앙일보,이가영,"문 대통령, 강규형 KBS 이사 해임 건의안 재가"
20171228,중앙일보,정은혜,"문 대통령 요청대로 中, 탈북자 2명 무사히 한국에 보냈다"
20171228,중앙일보,채혜선,9살 제주도 소년에게 “못 받았나요?”라며 두 번이나 편지 보낸 문 대통령
20171228,중앙일보,유성운,문 대통령 제천 방문이 ‘이니 특별전’? 재난을 홈쇼핑처럼 만든 KTV
20171228,서울경제,전종선 기자,"문재인 대통령, 美 외교안보 전문지 ‘올해의 균형자’로 선정"
20171228,디지털타임스,박미영,문 대통령 “내년 일자리 혁신성장으로 국민소득 3만달러 진입”
20171228,강원도민일보,남궁창성,문 대통령 “내년 국민소득 3만 달러 예상 체감하도록 해달라”
20171228,강원도민일보,남궁창성,"문 대통령 “새 대입제도 도입, 교육개혁 핵심”"
20171228,전남일보,강덕균,"문 대통령 ""교육제도 개혁 가장 큰 고리는 대입"""
20171228,부산일보,전창훈,"PK 지방선거, 문재인 대통령 뜻은 흑묘백묘(黑猫白猫)"
20171228,경기일보,강해인 기자,"문 대통령 ""새 대입제도 공정 단순해야 내년 8월까지 마련"""
20171228,중도일보,강화 기자,"문 대통령, '사람중심 경제로 변화를'"
20171228,한국경제,허문찬,"문재인 대통령 ""이 훈장은 국민이 주는 것"""
20171227,아주경제,윤경진,"27일 신문 1면 사진에 뜬, 문대통령 옆 노랑머리 그녀의 비밀"
20171227,한국일보,정지용,문 대통령 “내년 3% 성장 소득 3만불 자신 국민도 체감할 수 있어야”
20171227,한국일보,정지용,문 대통령 “국민이 드리는 훈장” 박한철 이정미 서훈
20171227,한국일보,정지용,문 대통령 “새 대입제도 학생ㆍ학부모 입장에서 봐야 쉽고 단순하게 마련해 달라”
20171227,한국일보,신지후,문 대통령 “대입제도 단순해야 내년 8월까지 마련을”
20171227,경상일보,연합뉴스,문재인 대통령 “새 대입제도 내년 8월까지 마련”
20171227,YTN,,"문 대통령 ""새 경제정책, 내년에 보이는 성과 내야"""
20171227,OBS,오민나,"국가교육회의 가동 문 대통령 ""대입, 공정 단순해야"""
20171227,매일경제,전한슬,"`영재발굴단` 동화 작가 전이수 군, 문재인 대통령에게 받은 편지 공개"
20171227,충북일보,안순자,문 대통령 지근거리 충북 인사는 누구?
20171227,광주매일신문,김진수,문 대통령 “새 대입제도 공정 단순해야”
20171227,전북도민일보,청와대=소인섭  기자,문 대통령 “교육개혁 성공은 국민공감에 달려”
20171227,전북도민일보,청와대=소인섭  기자,문 대통령 “국민소득 3만 달러 시대 열겠다”
20171227,경향신문,김지환 기자 baldkim@kyunghyang.com,"문 대통령, 다음달 ‘규제개혁 대토론회’ 연다"
20171227,YTN,,"문재인 대통령 ""내년 국민소득 3만 달러...국민 체감 성과내야"""
20171227,대전일보,宋忠原,"문재인 대통령 ""내년 3% 성장 소득 3만불 자신"""
20171227,대전일보,宋忠原,"문재인 대통령 ""대입제도 개선, 교육개혁의 가장 중요한 고리"""
20171227,중부일보,홍지예,文대통령 방문했던 中 식당에 '문재인 대통령 세트' 메뉴 등장 '식단 보니 '
20171227,경향신문,김지환 기자 baldkim@kyunghyang.com,문 대통령 “내년 3% 성장 소득 3만불 자신 국민 체감 중요”
20171227,매일경제,이지영,"문 대통령 ""새 대입제도 공정 단순해야 내년 8월까지 마련"""
20171227,YTN,,"문재인 대통령 ""새 경제정책, 내년에 가시적 성과 내야"""
20171227,YTN,,"문 대통령 ""새 경제정책, 내년에 보이는 성과 내야"""
20171227,경향신문,서성일 기자 centing@kyunghyang.com,"[경향포토] 문재인 대통령, 제1차 국민경제자문회의 주재"
20171227,경향신문,서성일 기자 centing@kyunghyang.com,[경향포토] 국민경제자문회의 입장하는 문재인 대통령
20171227,경향신문,서성일 기자 centing@kyunghyang.com,[경향포토] 국민경제자문회의 모두발언하는 문재인 대통령
20171227,국민일보,뉴시스,"문 대통령, '제1차 국민경제자문회의 경제관계장관회의 주재'"
20171227,국민일보,뉴시스,"문 대통령, ‘제1차 국민경제자문회의 경제관계장관회의 주재’"
20171227,국민일보,뉴시스,"문 대통령, '제1차 국민경제자문회의 경제관계장관회의 주재'"
20171227,서울경제,이태규 기자,문 대통령 “새 대입제도 공정 단순해야 내년 8월까지 마련”
20171227,아주경제,최신형,"문재인 대통령 “새 대입제도, 누구나 쉽게 준비할 수 있게 단순해야”"
20171227,매일경제,,"문 대통령, 제1회 국민경제자문회의 경제관계장관회의 주재"
20171227,중부일보,홍지예,"KTV, 제천 참사를 '이니 특별전' 홈쇼핑 형태로 내보내 문재인 대통령 띄우기?"
20171227,경인일보,양형종,"문 대통령 ""새 대입제도 공정 단순해야 내년 8월까지 마련"""
20171227,경향신문,손제민 기자 jeje17@kyunghyang.com,문 대통령 “새 대입제도 공정하고 단순해야”
20171227,전자신문,전자신문인터넷 김수정 기자,고민정이 본 문재인 대통령은? “당선되도 초심 유지해 놀라워”
20171227,아시아경제,이민찬,"문재인 대통령, 교육정책 '공감 신뢰' 강조"
20171227,아시아경제,온라인이슈팀,"“문재인 대통령 사과해” KTV 국민방송, 제천 참사 ‘이니 특별전’ 홍보 비난 쇄도"
20171227,경향신문,이상훈 기자 doolee@kyunghyang.com,[경향포토] 하이디스 문제 문대통령 나서 해결하라
20171227,YTN,,"문 대통령, 박한철 전 소장 이정미 전 재판관에게 훈장"
20171227,국민일보,뉴시스,"문 대통령, ‘국무위원 초청 만찬’"
20171227,경향신문,손제민 기자 jeje17@kyunghyang.com,"문 대통령, 박한철 이정미 전 헌재재판관 훈장 수여 ""국민이 드리는 훈장"""
20171227,중부일보,김재득,"문재인 대통령 “새 대입제도 내년 8월까지 마련"""
20171227,중부일보,김재득,문재인 대통령 “저출산 해결 마지막 골든타임 여성삶 해결해야”
20171227,OBS,오민나,"문 대통령, 전 헌재소장 재판관에게 훈장 수여"
20171227,OBS,오민나,"문 대통령, 오후 첫 국민경제자문회의 등 주재"
20171227,KBS,KBS,"문재인 대통령, 국민경제자문회의 첫 주재 내년 ‘경제정책’ 논의"
20171227,서울신문,장은석,"문 대통령, 이정미 전 헌법재판관에 청조근정훈장 수여"
20171227,국민일보,뉴시스,이동하는 문 대통령과 이진성 헌재소장-박한철 전 헌재소장
20171227,아시아경제,황진영,"문 대통령, 오늘 국민경제자문회의 첫 주재"
20171227,국민일보,뉴시스,이정미 전 헌법재판관과 인사하는 문재인 대통령
20171227,국민일보,뉴시스,"문 대통령, 이정미 전 헌법재판관 청조근정훈장 수여"
20171227,YTN,,"문재인 대통령, 박한철 전 소장 이정미 전 재판관에게 훈장"
20171227,울산매일,디지털미디어국,다문화가정 어린이와 인사 나누는 문재인 대통령
20171227,아시아경제,이민찬,"문 대통령, 박한철 전 헌재소장 이정미 전 재판관에 서훈"
20171227,한국경제,손성태,[청와대 오늘은] 문 대통령 주재 첫 국민경제자문회의 개최
20171227,매일경제,,"문 대통령, 박한철 전 헌재소장 이정미 전 재판관에 서훈"
20171227,OBS,유숙열,"문 대통령 ""나라 바로 세우기, 국민 삶에 도움돼야"""
20171227,부산일보,디지털본부,"'김어준의 뉴스공장' 유시민 누나 유시춘 ""유시민, 문재인 대통령보다 안티 많다"""
20171227,YTN,,"문재인 대통령 ""내년에는 국민이 삶의 변화 느끼게 해야"""
20171227,한겨레,김남일,홍준표 “문 대통령에게 인간적 호감 쇼는 기 막히게 해”
20171227,중앙일보,한영혜,"靑 “문재인 대통령, 외교 안보 전문매체서 ‘올해의 균형자’로 선정”"
20171227,중앙일보,신경진,"中, 문 대통령 방중 때 기자단 폭행 한 명 구속"
20171227,중앙일보,채혜선,"문 대통령, ‘朴 탄핵 선고’ 이정미 전 헌법재판관에 공무원 최고훈장 수여"
20171227,중앙일보,,[사진] 문 대통령 “인구위기 해결 마지막 골든타임”
20171227,중앙일보,강태화,문 대통령-UAE 왕세제 6월 통화 키워드는 원전 아크부대 방산
20171227,강원도민일보,남궁창성,"문 대통령 “심각한 인구위기, 골든타임은 지금”"
20171227,경인일보,김순기,[저출산고령사회委 첫 간담회]문재인 대통령 “심각한 저출산 해결 지금이 마지막 기회”
20171227,경인일보,김순기,"靑 “임실장 UAE 방문, 동반자 관계 문재인 대통령 친서 전달위한 것”"
