일자,언론사,기고자,제목
20180628,아시아경제,박종일,문재인 대통령도 축하하는 정순균 강남구청장 취임식 어떤 일?
20180628,MBC,임명현,문 대통령 몸살감기 이번 주 일정 취소 주말까지 휴식
20180628,KBS,황현택,"문 대통령, 규제 혁신 회의 일정 연기 취소 배경은?"
20180628,MBC,임명현,문 대통령 몸살감기 이번 주 일정 취소 주말까지 휴식
20180628,디지털타임스,백승훈,문 대통령 멕시코전 참관한 로스토프나도누 인근 호텔서 폭탄위협
20180628,디지털타임스,박미영,"문 대통령 ""답답 규제혁신 속도내라"""
20180628,디지털타임스,박미영,문 대통령 몸살감기로 이번주 일정 취소
20180628,국제신문,김태경  기자 tgkim@kookje.co.kr,"준비 미흡 규제혁신 점검회의 연기 문 대통령 “답답하다, 속도 더 내야”"
20180628,경인일보,전상천,"'내용미흡' 연기된 규제혁신회의 문재인 대통령 ""답답하다, 더 속도를"""
20180628,경기일보,김재민 기자,문재인 정부 1년 국회의원 입법활동(법안투표) C학점(71.67%)
20180628,경기일보,강해인 기자,"문 대통령, 감기몸살로 이번 주 일정 전면 취소"
20180628,대구일보,이상훈,"핵심은 없고 기존 대책만 재탕? ...문 대통령, 규제혁신 점검 연기"
20180628,파이낸셜뉴스,조은효,문 대통령 감기몸살 29일까지 일정 취소
20180628,경남신문,이상권기자,문 대통령 주재 규제혁신 점검회의 전격 취소 왜?
20180628,부산일보,전창훈,불붙은 '가덕 신공항' 문재인 대통령의 선택은?
20180628,부산일보,전창훈,문재인 대통령 감기몸살 이번 주 일정 취소
20180628,국민일보,박세환 기자,"문 대통령 몸살감기, 주치의 권고 받고 이번주 일정 전부 최소"
20180628,파이낸셜뉴스,조은효,"[규제혁신 점검회의 전격 취소] 문 대통령 ""답답하다"" 내각 강하게 질타"
20180627,대전일보,宋忠原,"문재인 대통령, 러시아 방문 등 과도한 일정과 누적된 피로로 인해 몸살 감기에 걸려"
20180627,대전일보,宋忠原,"문 대통령 ""국민이 체감할 수 있는 규제개혁 성과 만들어 보고해달라"""
20180627,한국일보,"정상원
정지용",규제혁신회의 2시간 전 취소 문 대통령 “답답하다”
20180627,한국일보,정지용,청와대 ‘문 대통령 A4 읽기’ 중앙일보 칼럼에 작심 반박
20180627,경향신문,손제민·김지환 기자 jeje17@kyunghyang.com,규제혁신 회의 연기 문 대통령 “답답하다”
20180627,경향신문,임지선·고영득 기자  vision@kyunghyang.com,청와대 문 앞서 발길 돌린 공무원들 ‘당혹’ 대통령 질타에 ‘긴장’
20180627,한국경제,손성태(mrhand@hankyung.com),"문 대통령, 방러 직후 몸살 이번주 일정 취소하고 휴식"
20180627,YTN,김도원,문 대통령 몸살감기로 이번 주 일정 모두 취소...취임 후 처음
20180627,KBS,김기현,문 대통령 일정 연기 취소 배경은?
20180627,OBS,김대희,"문 대통령, 규제혁신점검회의 '돌연 취소' ""답답하다"""
20180627,한겨레,성연철,문 대통령 “답답하다” 규제혁신회의 취소 경제부처 ‘경고장’
20180627,MBC,이세옥,"'규제개혁 회의' 취소 문 대통령 ""답답하다"""
20180627,한겨레,,[한겨레 사설] 문 대통령에게 거부당한 정부의 ‘규제개혁안’
20180627,YTN,김도원,문 대통령 몸살감기로 이번 주 일정 모두 취소...취임 후 처음
20180627,SBS,정유미 기자,"돌연 취소된 규제혁신회의 문 대통령 ""답답하다"""
20180627,전북도민일보,소인섭 기자,"문 대통령 감기 몸살, 이번주 일정 취소"
20180627,전북일보,이성원,문 대통령 감기몸살로 29일까지 일정 취소
20180627,경향신문,김지환 기자 baldkim@kyunghyang.com,외교 강행군에 악화된 문 대통령 건강
20180627,YTN,,"靑 ""문 대통령 감기몸살로 이번 주 일정 모두 취소"""
20180627,전자신문,성현희,"문 대통령, 순방 등 피로누적으로 몸살감기 이번주 일정 취소"
20180627,아시아경제,황진영,"'강행군' 문 대통령, 감기몸살로 이번주 일정 취소"
20180627,경향신문,손제민 기자 jeje17@kyunghyang.com,문 대통령 감기몸살 증세로 일정 모두 취소
20180627,YTN,신호,"靑 ""문 대통령 감기몸살로 이번 주 일정 모두 취소"""
20180627,매일신문,최경철,문 대통령 감기몸살로 이번 주 일정 모두 취소 연기
20180627,한국경제,조미현(mwise@hankyung.com);김일규(black0419@hankyung.com);박신영(nyusos@hankyung.com);이해성(ihs@hankyung.com),"문 대통령 ""규제혁신안 답답"" 이낙연 총리 ""국민 눈높이에 안맞아"" 경제팀 초긴장"
20180627,경향신문,손제민·김지환  기자 jeje17@kyunghyang.com,"문 대통령, 잇단 공개 일정 취소 연기 청와대에 도대체 무슨 일이"
20180627,부산일보,디지털본부2,"문 대통령, 피로누적으로 인한 감기몸살 이번주 일정 취소"
20180627,전자신문,성현희,"문 대통령, 피로누적으로 '감기 몸살' 이번 주 일정 모두 취소"
20180627,YTN,,"靑 ""문 대통령 감기몸살로 이번 주 일정 모두 취소"""
20180627,서울경제,정진수 기자,"문재인 대통령, 과도한 업무로 몸살감기 이번 주 일정 취소"
20180627,서울신문,이혜리,"문 대통령, 피로누적으로 몸살감기 이번 주 일정 모두 취소"
20180627,아주경제,주진,"문 대통령, 피로누적으로 몸살감기 이번주 일정 취소 연기"
20180627,서울경제,박우인 기자,"(속보)靑 “문대통령, 피로누적으로 몸살감기 이번주일정 모두 취소”"
20180627,YTN,,"[속보] 靑 ""문재인 대통령, 이번 주 일정 취소"""
20180627,중부매일,임정기 기자,"문 대통령, '규제혁신 점검회의' 준비 미흡으로 연기"
20180627,중앙일보,송봉근(song.bonggeun@joongang.co.kr),[사진] 문 대통령 “평화야말로 진정한 보훈”
20180627,한라일보,부미현 기자 bu8385@ihalla.com,문 대통령과 유네스코 사무총장과 제주 세계자연유산 논의 무산
20180627,매일신문,최경철,"규제혁신 점검회의 연기 문재인 대통령 ""답답하다"""
20180627,머니투데이,김고금평|기자,"“詩 같던 문 대통령 연설문, 번역 어려워”"
20180627,전자신문,성현희,문 대통령 '규제개혁 점검회의' 전격 취소한 까닭은?
20180627,아주경제,주진,"문 대통령, 개각 초읽기....소폭 개각 그칠 듯"
20180627,서울신문,오달란,"문 대통령, 오후 일정 2건 취소 靑 “건강 문제 아냐”"
20180627,경향신문,손제민·김지환 기자 jeje17@kyunghyang.com,"문 대통령, 오후 일정 2건이나 돌연 취소  취임 후 처음, 왜?"
20180627,아주경제,주진,"문 대통령 ""답답하다"" 27일 규제혁신점검회의 돌연 연기"
20180627,YTN,김도원,"문재인 대통령, 오늘 오후 일정 모두 취소"
20180627,서울신문,이혜리,‘문 대통령 A4 읽기’ 비판 칼럼에 청와대 정면 반박
20180627,아시아경제,황진영,오늘 오후 예정 문 대통령 주재 규제혁신점검회의 전격 취소
20180627,내일신문,김진명,"[민선7기 단체장 당선인 | 채현일 서울 영등포구청장] ""문재인 '숙의' 박원순 '협치' 적용"""
20180627,아시아경제,부애리,"靑, 문 대통령의 'A4용지 정상회담' 지적한 칼럼에 ""외교적 관례"""
20180627,한국경제,조미현(mwise@hankyung.com),"[청와대 오늘은] 문재인 대통령, 규제혁신 점검회의 주재"
20180627,아주경제,주진,"문 대통령, 제2차 규제혁신점검회의 주재 규제개혁 속도전"
20180627,동아일보,박해식,"유시민 ‘썰전’ 하차, 일 잘하는 문재인 대통령 때문?"
20180627,동아일보,김혜란,"靑 “문재인 대통령, 감기 몸살로 목 금 일정 취소 판문점 가는 일 절대 없다”"
20180627,YTN,김도원,"문재인 대통령, 오늘 규제혁신 점검회의 주재"
20180627,YTN,김도원,"문 대통령, 오늘 규제혁신 점검회의 개최"
20180627,충청투데이,박명규 기자,문재인 대통령 “보훈엔 국경 없어 보답하는 길은 평화의 한반도 만드는 것”
20180627,경인일보,전상천,"문재인 대통령 ""평화야말로 진정한 보훈"" 유엔 참전용사 추모"
20180627,경기일보,강해인 기자,문 대통령 “평화가 진정한 보훈 전쟁없는 한반도로”
20180626,대전일보,宋忠原,"문대통령 ""평화야말로 진정한 보훈... 전쟁없는 한반도 만들어야"""
20180626,한국일보,정지용,"정태호 일자리수석, 문대통령 최측근 현대차 참여 ‘광주형 일자리’ 기획"
20180626,매일신문,매일신문,"[사설] 문 대통령, 김종필 전 총리 조문 않은 것은 잘못"
20180626,경향신문,손제민 기자 jeje17@kyunghyang.com,북 미 휴지기 문 대통령 ‘촉진자’ 역할 고심
20180626,OBS,김대희,"문 대통령, '경제 라인' 전격 교체 민생 고용 집중"
20180626,전북도민일보,청와대=소인섭  기자,"문 대통령, 경제 일자리 수석 교체"
20180626,서울신문,이혜리,"김병준 “문 대통령, JP에 예의 갖췄어야”"
20180626,한국경제,조미현(mwise@hankyung.com),"문재인 대통령 ""평화야말로 진정한 보훈"""
20180626,한국경제,이미나(helper@hankyung.com),"문재인 대통령, SNS 통해 6.25 유엔 참전용사 추모 ""평화야말로 진정한 보훈"""
20180626,서울경제,류호 기자,"김병준 ""文대통령, 진보정치 문 연 JP에게 예의 갖췄어야"""
20180626,중앙일보,,[월간중앙 6 13 지방선거 특집 | 정치분석] 지방선거 완승 후 문재인 대통령의 정국 구상
20180626,중앙일보,,[사설] 아쉬운 문 대통령의 JP 조문 불발
20180626,중앙일보,강태화(thkang@joongang.co.kr),"문 대통령, 靑 '경제라인' 경질 측근 정태호 일자리 책임자로"
20180626,국민일보,정창교 기자,문재인 대통령 구두 만든 장년 청각장애인 일자리 창출 본격화
20180626,경향신문,김지환 기자 baldkim@kyunghyang.com,문 대통령 “평화야말로 진정한 보훈”
20180626,경인일보,전상천,"문 대통령 ""평화야말로 진정한 보훈 전쟁없는 한반도 만들어야"""
20180626,OBS,김대희,"문 대통령, 청와대 수석과 비서관 인사 단행"
20180626,OBS,김대희,"문 대통령 ""미군 유해 발굴과 송환, 신속 온전하도록 책임"""
20180626,YTN,신호,"문 대통령, 靑 경제수석 일자리수석 등 인사 단행"
20180626,헤럴드경제,조범자 기자,문대통령 “평화야말로 진정한 보훈 추모”
20180626,경인일보,디지털뉴스부,"문재인 대통령, 경제수석 윤종원 일자리수석 정태호 사회시민수석 이용선 내정"
20180626,YTN,,"문재인 대통령 ""평화야말로 진정한 보훈"""
20180626,세계일보,장혜원,"문 대통령, 26일 청와대 경제 일자리 수석 비서관 교체 단행"
20180626,YTN,,"문 대통령, 靑 경제수석 윤종원 일자리수석 정태호 임명"
20180626,한국경제,뉴스룸,"문 대통령 ""평화야말로 진정한 보훈 전쟁없는 한반도 만들어야"""
20180626,아주경제,주진,"문 대통령 ""평화야말로 진정한 보훈 전쟁없는 한반도 만들어야"""
20180626,경향신문,김서영 기자 westzero@kyunghyang.com,박찬종 “문재인 대통령 운명 김종필에서 시작  조문 안 가는 것 잘못”
20180626,매일경제,,"문대통령 ""전쟁의 고통에 맞선 용기 보답은 전쟁없는 한반도 만드는 것"""
20180626,한국경제,손성태(mrhand@hankyung.com),"문 대통령, 수석 3명 교체 인사 단행 경제 윤종원 일자리 정태호 시민사회 이용선"
20180626,아주경제,주진,"문 대통령, 부산 6 25 참전용사 추모식 불참 폭우 낙뢰 탓"
20180626,동아일보,최정아,"박찬종 “문재인 대통령 되는 운명, 김종필서 비롯 조문 안 가는 것 잘못”"
20180626,동아일보,문병기,"靑, 논란속 JP 국민훈장 추서 문재인 대통령 조문은 안하기로"
20180626,경향신문,김지환 기자 baldkim@kyunghyang.com,"문 대통령, 6 25 유엔 참전용사 추모식 우천으로 불참"
20180626,YTN,,"문 대통령, 6 25 참전용사 추모식 기상 악화로 불참"
20180626,아시아경제,황진영,"문 대통령, 기상 악화로 6 25 참전용사 추모식 참석 취소"
20180626,매일경제,,"문재인 대통령, 폭우 낙뢰 탓에 부산 6 25 참전용사 추모식 불참"
20180626,한국경제,뉴스룸,"문재인 대통령, 부산 6 25 참전용사 추모식 불참 폭우 낙뢰 탓"
20180626,매일경제,,"문 대통령, 폭우에 부산 6 25 참전용사 추모식 일정 취소"
20180626,서울경제,김진선 기자,"문재인 대통령, 기상악화로 부산 6 25 참전용사 추모식 불참"
20180626,국민일보,천금주 기자,“JP가 운명적으로 대통령 기회 줬는데 ” 문 대통령 조문 주장한 박찬종
20180626,광주일보,임동욱,"문 대통령, JP 조문 안간다  무궁화장 추서"
20180626,서울경제,최주리 기자,"이재명,여배우 스캔들 반박..“이간질 NO, 문재인 대통령을 모욕하는 것”"
20180626,경인일보,전상천,"청와대 ""JP에 국민훈장 무궁화장 추서 문재인 대통령 조문 안해"""
20180626,대구일보,이상훈,"문 대통령, 김종필 조문 대신 ‘무궁화장 추서’"
20180626,부산일보,전창훈,김종필에 훈장 문재인 대통령 조문은 안 해
20180626,국민일보,강준구 심우삼 기자,"문 대통령이 JP 빈소 조문 않은 까닭은, “특정인 조문 전례 없다”"
20180625,한국일보,"정지용
김정현",JP에 무궁화장 추서 문 대통령은 조문 않기로
20180625,한국일보,정지용,"“JP에 무궁화장 추서"" 문대통령 빈소조문은 안 해"
20180625,중부일보,김재득,"문재인 대통령, JP 조문 안 해 ‘국민훈장 무궁화장’ 추서"
20180625,YTN,김도원,JP에 무궁화장 추서...문재인 대통령 조문은 안 해
20180625,국민일보,강준구 심우삼,문 대통령이 JP 빈소 조문 않은 까닭은 “특정인 조문 전례 없다”
20180625,경향신문,손제민·김한솔 기자  jeje17@kyunghyang.com,"문 대통령, JP 빈소 조문은 안 하기로"
20180625,KBS,KBS,[간추린 단신] “무궁화장 추서 문 대통령 조문 않기로” 외
20180625,한겨레,성연철,문 대통령 “JP 예우 갖춰 애도하라” 훈장 추서에 반대 잇따라
20180625,OBS,김대희,"문 대통령, JP 직접 조문 대신 국민훈장 '추서'"
20180625,SBS,김수영 기자,故 김종필 무궁화장 추서 문 대통령 직접 조문 안 해
20180625,대전일보,宋忠原,"JP빈소 3일째, 정부'무궁화장'추서... 문 대통령 직접 조문 안해"
20180625,매일신문,최경철,"靑 ""JP에 국민훈장 무궁화장 추서"" 문대통령 빈소조문은 안 해"
20180625,KBS,김지선,靑 “JP?훈장 추서” 문 대통령 직접 조문 않기로
20180625,한국경제,조미현(mwise@hankyung.com);배정철(bjc@hankyung.com),"JP 공과 논란 속 무궁화장 추서 문 대통령, 직접 조문은 않기로"
20180625,YTN,김도원,JP에 무궁화장 추서...문재인 대통령 조문은 안 해
20180625,경향신문,손제민 기자 jeje17@kyunghyang.com,"문 대통령, JP 빈소 조문 않고 훈장 추서만"
20180625,매일경제,이슈팀,"차범근, 문재인 대통령과 만남에 누리꾼 “레전드의 만남 대박”"
20180625,YTN,조성호,JP에 무궁화장 추서...문재인 대통령 빈소 조문 안 해
20180625,한겨레,성연철,주목받는 ‘문 대통령과 김종필 전 총리 인연’
20180625,서울경제,이정인 기자,"차범근 전 감독, 문재인 대통령과 마주앉아 악수 어떤 얘기 나눴나?"
20180625,매일경제,,"문재인 대통령, JP 조문 안간다 인연 전례 등 고려한 듯"
20180625,매일경제,이슈팀,차범근 문재인 대통령 만남 포착 “손 꼭 맞잡고 이야기꽃 피우는 중”
20180625,YTN,조성호,JP에 무궁화장 추서...문 대통령 빈소 조문 안 해
20180625,헤럴드경제,송형근 기자,"차범근, 문재인 대통령과 멕시코전 열리는 날 만났다"
20180625,국민일보,박은주 기자,문 대통령이 JP ‘무궁화장’ 추서 예정인 김부겸 장관에게 전한 말
20180625,강원일보,유병욱,[러시아 월드컵]문 대통령 “월드컵 남북 공동 개최 점점 현실화”
20180625,전자신문,성현희,"靑 , JP에 국민훈장 무궁화장 추서 결정 문 대통령 ""유족에 예우 다하라"""
20180625,서울신문,김태이,[포토] 차범근 전 감독과 만난 문재인 대통령
20180625,경인일보,디지털뉴스부,"靑, 故김종필 전 총리에 국민훈장 무궁화장 추서 결정 문 대통령 조문은 안해"
20180625,서울신문,이혜리,靑 “JP에 ‘무궁화장’ 추서 문 대통령 조문 안 가기로”
20180625,서울경제,이정인 기자,"문재인 대통령, 김종필 전 총리 조문 안 해 “예우 갖춰 애도 표하라” 지시로 대신"
20180625,헤럴드경제,문재연 기자,"[‘1926~2018’ 김종필] 靑 “문대통령, JP 조문 안간다”"
20180625,YTN,조성호,"JP 조문 사흘째...문재인 대통령 ""예우 갖춰 애도"""
20180625,YTN,,"靑 ""JP에게 국민훈장 무궁화장 추서""...문 대통령, 빈소 조문 않기로"
20180625,부산일보,디지털본부11,"차범근 전 감독-문재인 대통령, 멕시코 경기 전 대화"
20180625,경인일보,강기정,"이재명 경기도지사 당선자 ""김부선 거짓말은 끝이 없다 문재인-이재명 이간질은 문 대통령 모욕"""
20180625,한겨레,이정아,"[포토] 차범근, 빅토르 안 문 대통령 방러 B컷 보니"
20180625,한겨레,김보협,"문 대통령, JP 조문 안 가기로 무궁화장 훈장은 추서"
20180625,아시아경제,황진영,JP에 국민훈장 무궁화장 추서 문 대통령 조문은 않기로
20180625,매일경제,,"청와대 ""JP에 국민훈장 무궁화장 추서"" 문 대통령 빈소조문은 안 해"
20180625,아주경제,주진,"청와대 ""JP에 국민훈장 무궁화장 추서"" 문 대통령 빈소 조문은 안 해"
20180625,경향신문,손제민 기자 jeje17@kyunghyang.com,"문 대통령, JP 빈소 조문하지 않기로"
20180625,YTN,,"[속보] 문재인 대통령, JP 직접 조문 안 가기로...국민훈장 무궁화장 추서"
20180625,한국경제,조미현(mwise@hankyung.com),"[청와대 오늘은] 문재인 대통령, 오늘 김종필 전 총리 조문할까"
20180625,동아일보,김소정,"하태경 “문 대통령, 김종필 전 총리에 훈장 주고 문상도 가야”"
20180625,동아일보,김소정,"靑, JP에 훈장 추서 결정 문 대통령, 조문 안 가기로"
20180625,YTN,조성호,"JP 조문 사흘째...문 대통령, 조문 여부 미정"
20180625,헤럴드경제,채상우 기자,박범계 “문재인 정부 성공 뒷받침 하겠다” 당대표 출마 선언
20180625,OBS,OBS경인TV,[OBS 전격 인터뷰] 문 대통령 러시아 방문 명분 실리 '일석이조'
20180625,서울경제,박민주 기자,에르도안 터키 대통령 재선 성공...30년 장기집권 문 열어
20180625,서울경제,김주원 기자,원희룡 제주지사 “문대통령에게 예멘 난민 문제 직접 건의할 것”
20180625,광주일보,임동욱,문대통령 귀국 “2030년 월드컵 남북공동개최 현실화”
20180625,강원도민일보,김여진,“민주 6 13 지선 압승 문 대통령 효과 컸다”
20180625,강원도민일보,진종인,문 대통령 러시아 국빈방문 마치고 귀국
20180625,서울경제,신희철 기자,'한-러 비즈니스 포럼' 참석한 문재인 대통령
20180625,디지털타임스,박미영,"문 대통령, 러시아서 귀국 남북러 3각 경협 토대마련"
20180625,경인일보,전상천,문재인 대통령-푸틴 '동북아 항구적 평화' 노력
20180625,경인일보,전상천·김태성,"문재인 대통령 ""남북공동 월드컵, 점점 현실화"""
20180625,경기일보,강해인 기자,"문재인 대통령, 비핵화 공감 남북러 3각 협력 러 순방 주요 성과"
20180625,대구일보,로컬편집기사,"문 대통령, 2박 4일 러시아 일정 마치고 귀국"
20180625,부산일보,전창훈,"문재인 대통령 ""월드컵 남북공동개최 점점 현실화"""
20180625,제민일보,김용현,"원희룡 지사, 문 대통령에 예멘 난민문제 직접 건의 방침"
20180625,파이낸셜뉴스,조은효,"[숨가쁜 한반도 외교전] 문 대통령 ""남북 월드컵 개최, 점점 현실화"".. 피파 회장 ""지금부터 준비해야"" 협조 밝혀"
20180624,한국일보,정상원,문 대통령 “월드컵 남북 공동개최 현실화되고 있다”
20180624,한국일보,"류효진
기자","[포토] 문재인 대통령, 한-멕시코 월드컵 경기 응원"
20180624,한국일보,,[포토] 월드컵 축구대표팀 격려하는 문재인 대통령
20180624,중부일보,김재득,"문재인 대통령, 방러 귀국 ‘포스트 북미회담’ 정상외교 첫발"
20180624,YTN,김도원,"문재인 대통령, 러시아서 귀국...'남북관계 일자리' 등 현안 산적"
20180624,대전일보,宋忠原,"문 대통령, 러시아 국빈방문 마치고 귀국"
20180624,OBS,유재명,"문 대통령, FIFA 회장 만나 ""월드컵 남북 공동 개최 현실화"""
